exact_class_total,exact_class_total_dp,exact_class_total_dp_stderr,exact_class_total_logical_norm,exact_class_total_logical_norm_dp,exact_class_total_logical_norm_dp_stderr,exact_class_total_logical_norm_stderr,exact_class_total_norm,exact_class_total_norm_dp,exact_class_total_norm_dp_stderr,exact_class_total_norm_stderr,exact_class_total_stderr,exact_x_class,exact_x_class_component_norm,exact_x_class_component_norm_dp,exact_x_class_component_norm_dp_stderr,exact_x_class_component_norm_stderr,exact_x_class_dp,exact_x_class_dp_stderr,exact_x_class_logical_norm,exact_x_class_logical_norm_dp,exact_x_class_logical_norm_dp_stderr,exact_x_class_logical_norm_stderr,exact_x_class_norm,exact_x_class_norm_dp,exact_x_class_norm_dp_stderr,exact_x_class_norm_stderr,exact_x_class_stderr,exact_z_class,exact_z_class_component_norm,exact_z_class_component_norm_dp,exact_z_class_component_norm_dp_stderr,exact_z_class_component_norm_stderr,exact_z_class_dp,exact_z_class_dp_stderr,exact_z_class_logical_norm,exact_z_class_logical_norm_dp,exact_z_class_logical_norm_dp_stderr,exact_z_class_logical_norm_stderr,exact_z_class_norm,exact_z_class_norm_dp,exact_z_class_norm_dp_stderr,exact_z_class_norm_stderr,exact_z_class_stderr,p,p_high,p_low,runs
0.0,0.007,0.0018702205448139833,0.0,0.00014583333333333335,3.896292801695799e-05,0.0,0.0,3.6458333333333336e-05,9.740732004239497e-06,0.0,0.0,0.0,0.0,3.125e-05,1.2756164177678693e-05,0.0,0.003,0.0012245917610571545,0.0,0.000125,5.102465671071477e-05,0.0,0.0,1.5625e-05,6.378082088839346e-06,0.0,0.0,0.0,0.0,4.1666666666666665e-05,1.4728812926704066e-05,0.0,0.004,0.0014139660409635904,0.0,0.00016666666666666666,5.8915251706816266e-05,0.0,0.0,2.0833333333333333e-05,7.364406463352033e-06,0.0,0.0,0.0,0.1,0.0,20000
0.0007,0.18575,0.0075888224637501766,1.4583333333333333e-05,0.0038697916666666668,0.00015810046799479534,3.8962928016957985e-06,3.6458333333333333e-06,0.0009674479166666667,3.9525116998698834e-05,9.740732004239496e-07,0.00018702205448139833,0.0003,3.1249999999999997e-06,0.000578125,3.9797552651314596e-05,1.275616417767869e-06,0.0555,0.003820565054526201,1.2499999999999999e-05,0.0023125,0.00015919021060525838,5.102465671071476e-06,1.5624999999999999e-06,0.0002890625,1.9898776325657298e-05,6.378082088839345e-07,0.00012245917610571543,0.0004,4.166666666666667e-06,0.0013567708333333333,6.397235585427009e-05,1.4728812926704071e-06,0.13025,0.006141346162009928,1.6666666666666667e-05,0.005427083333333333,0.00025588942341708034,5.8915251706816285e-06,2.0833333333333334e-06,0.0006783854166666667,3.198617792713504e-05,7.364406463352036e-07,0.00014139660409635908,0.1,0.2,0.0,20000
0.03715,1.5030000000000001,0.032140163166874375,0.0007739583333333334,0.0313125,0.0006695867326432162,3.1620093598959074e-05,0.00019348958333333336,0.007828125,0.00016739668316080404,7.905023399739768e-06,0.0015177644927500354,0.0111,0.000115625,0.0049409722222222225,0.00015292963343697808,7.95951053026292e-06,0.4743333333333334,0.014681244809949895,0.0004625,0.01976388888888889,0.0006117185337479123,3.183804212105168e-05,5.78125e-05,0.0024704861111111112,7.646481671848904e-05,3.97975526513146e-06,0.0007641130109052402,0.02605,0.00027135416666666665,0.01071527777777778,0.00023976112071525077,1.2794471170854014e-05,1.0286666666666668,0.023017067588664075,0.0010854166666666666,0.04286111111111112,0.0009590444828610031,5.117788468341606e-05,0.00013567708333333333,0.00535763888888889,0.00011988056035762538,6.397235585427007e-06,0.0012282692324019854,0.2,0.25,0.1,20000
0.22615,10.234000000000004,0.1353686759701878,0.004711458333333333,0.21320833333333342,0.002820180749378913,0.0001005658339442374,0.0011778645833333333,0.053302083333333354,0.0007050451873447282,2.514145848605935e-05,0.004827160029323395,0.07145,0.0007442708333333333,0.03695312500000001,0.0006186034234640921,2.296984360444516e-05,3.5475000000000008,0.05938592865255285,0.0029770833333333333,0.14781250000000004,0.0024744136938563686,9.187937441778064e-05,0.00037213541666666666,0.018476562500000005,0.0003093017117320461,1.148492180222258e-05,0.0022051049860267354,0.1547,0.0016114583333333334,0.06965104166666668,0.0009007652376123624,3.600762022342573e-05,6.686500000000001,0.08647346281078679,0.006445833333333334,0.2786041666666667,0.0036030609504494496,0.0001440304808937029,0.0008057291666666667,0.03482552083333334,0.0004503826188061812,1.8003810111712864e-05,0.00345673154144887,0.25,0.3,0.2,20000
1.06055,33.53950000000001,0.2771880023502684,0.02209479166666667,0.6987395833333335,0.005774750048963925,0.0002894212935183055,0.005523697916666667,0.17468489583333338,0.0014436875122409813,7.235532337957638e-05,0.013892222088878666,0.36585,0.0038109375,0.13475520833333335,0.0013306619686317622,6.306775261519344e-05,12.936500000000002,0.12774354898864917,0.01524375,0.5390208333333334,0.005322647874527049,0.0002522710104607738,0.00190546875,0.06737760416666667,0.0006653309843158811,3.153387630759672e-05,0.00605450425105857,0.6947,0.0072364583333333335,0.2146145833333334,0.001669759639990199,9.266651235304837e-05,20.603000000000005,0.1602969254390591,0.028945833333333334,0.8584583333333335,0.006679038559960796,0.0003706660494121935,0.0036182291666666667,0.1073072916666667,0.0008348798199950995,4.6333256176524186e-05,0.008895985185892644,0.3,0.35,0.25,20000
3.5801,55.21083333333334,0.413969888084764,0.07458541666666667,1.1502256944444447,0.008624372668432584,0.0006193488927602213,0.018646354166666667,0.28755642361111117,0.002156093167108146,0.0001548372231900553,0.02972874685249062,1.3651,0.014219791666666667,0.23164062500000002,0.0020758945286475454,0.00014007575647399873,22.2375,0.19928587475016438,0.05687916666666667,0.9265625000000001,0.008303578114590182,0.0005603030258959949,0.0071098958333333335,0.11582031250000001,0.0010379472643237727,7.003787823699937e-05,0.01344727262150388,2.215,0.023072916666666665,0.34347222222222223,0.0024435205849462436,0.0001802214941864008,32.973333333333336,0.23457797615483938,0.09229166666666666,1.373888888888889,0.009774082339784974,0.0007208859767456032,0.011536458333333333,0.17173611111111112,0.0012217602924731218,9.01107470932004e-05,0.017301263441894477,0.35,0.36,0.3,20000
4.3732,85.33999999999995,0.6912239937462209,0.09110833333333333,1.7779166666666655,0.014400499869712936,0.00069479610188333,0.022777083333333333,0.44447916666666637,0.003600124967428234,0.0001736990254708325,0.03335021289039984,1.7001,0.017709375,0.38179687499999965,0.0036746212291920554,0.00015887709226016994,36.65249999999997,0.3527636380024373,0.0708375,1.5271874999999986,0.014698484916768222,0.0006355083690406798,0.0088546875,0.19089843749999982,0.0018373106145960277,7.943854613008497e-05,0.015252200856976315,2.6731,0.027844791666666664,0.5071614583333329,0.004061868538310196,0.00019875644834740179,48.68749999999996,0.38993937967777875,0.11137916666666665,2.0286458333333317,0.016247474153240783,0.0007950257933896071,0.013922395833333332,0.25358072916666646,0.002030934269155098,9.937822417370089e-05,0.019080619041350572,0.36,0.37,0.35,20000
5.2869,96.66249999999992,0.7322916886346322,0.11014375,2.013802083333332,0.015256076846554839,0.0007668484169779618,0.0275359375,0.503450520833333,0.0038140192116387097,0.00019171210424449045,0.03680872401494217,2.09815,0.021855729166666667,0.4423177083333329,0.0039150611416390105,0.00017730847074471065,42.462499999999956,0.375845869597345,0.08742291666666667,1.7692708333333316,0.015660244566556042,0.0007092338829788426,0.010927864583333334,0.22115885416666645,0.0019575305708195052,8.865423537235532e-05,0.017021613191492223,3.18875,0.033216145833333335,0.5645833333333329,0.004238652626316773,0.00021579291714487914,54.19999999999995,0.40691065212641014,0.13286458333333334,2.2583333333333315,0.01695461050526709,0.0008631716685795165,0.016608072916666668,0.28229166666666644,0.0021193263131583863,0.00010789645857243957,0.020716120045908396,0.37,0.38,0.36,20000
6.30645,106.37999999999991,0.762827880533194,0.131384375,2.2162499999999983,0.015892247511108206,0.0008404134866695467,0.03284609375,0.5540624999999996,0.0039730618777770515,0.00021010337166738668,0.040339847360138244,2.54935,0.026555729166666667,0.4931770833333329,0.004082053997296488,0.00019641176913300635,47.344999999999956,0.3918771837404629,0.10622291666666667,1.9727083333333315,0.016328215989185952,0.0007856470765320254,0.013277864583333333,0.24658854166666644,0.002041026998648244,9.820588456650317e-05,0.01885552983676861,3.7571,0.03913645833333333,0.6149479166666662,0.004375338033977194,0.00023293771858572498,59.034999999999954,0.4200324512618106,0.15654583333333333,2.4597916666666646,0.017501352135908775,0.0009317508743428999,0.019568229166666666,0.3074739583333331,0.002187669016988597,0.00011646885929286249,0.022362020984229597,0.38,0.39,0.37,20000
7.4145,115.11499999999991,0.7808455831604838,0.15446875000000002,2.3982291666666646,0.016267616315843413,0.0009077655949158146,0.038617187500000004,0.5995572916666662,0.004066904078960853,0.00022694139872895364,0.0435727485559591,3.04505,0.031719270833333334,0.5426041666666662,0.0042025116141213995,0.00021433470470181548,52.089999999999954,0.4034411149556544,0.12687708333333333,2.170416666666665,0.016810046456485598,0.0008573388188072619,0.015859635416666667,0.2713020833333331,0.0021012558070606997,0.00010716735235090774,0.020576131651374285,4.36945,0.04551510416666666,0.6565104166666661,0.004415443676152265,0.00024823295414005806,63.02499999999994,0.4238825929106175,0.18206041666666664,2.6260416666666644,0.01766177470460906,0.0009929318165602323,0.02275755208333333,0.32825520833333305,0.0022077218380761325,0.00012411647707002903,0.023830363597445576,0.39,0.4,0.38,20000
