p,posterior_x_class_mcmc,posterior_x_class_mcmc_stderr,posterior_x_class_component_norm_mcmc,mean_affine_dimension,mean_list_size,mean_acceptance_rate,logical_00_chain_entropy_mcmc,logical_00_chain_entropy_mcmc_stderr,logical_00_chain_component_norm_mcmc,logical_01_chain_entropy_mcmc,logical_01_chain_entropy_mcmc_stderr,logical_01_chain_component_norm_mcmc,logical_02_chain_entropy_mcmc,logical_02_chain_entropy_mcmc_stderr,logical_02_chain_component_norm_mcmc,logical_03_chain_entropy_mcmc,logical_03_chain_entropy_mcmc_stderr,logical_03_chain_component_norm_mcmc,logical_04_chain_entropy_mcmc,logical_04_chain_entropy_mcmc_stderr,logical_04_chain_component_norm_mcmc,logical_05_chain_entropy_mcmc,logical_05_chain_entropy_mcmc_stderr,logical_05_chain_component_norm_mcmc,logical_08_chain_entropy_mcmc,logical_08_chain_entropy_mcmc_stderr,logical_08_chain_component_norm_mcmc,logical_07_chain_entropy_mcmc,logical_07_chain_entropy_mcmc_stderr,logical_07_chain_component_norm_mcmc,logical_11_chain_entropy_mcmc,logical_11_chain_entropy_mcmc_stderr,logical_11_chain_component_norm_mcmc,logical_06_chain_entropy_mcmc,logical_06_chain_entropy_mcmc_stderr,logical_06_chain_component_norm_mcmc,logical_09_chain_entropy_mcmc,logical_09_chain_entropy_mcmc_stderr,logical_09_chain_component_norm_mcmc,logical_10_chain_entropy_mcmc,logical_10_chain_entropy_mcmc_stderr,logical_10_chain_component_norm_mcmc,posterior_x_class_component_norm_dp_decomp_mcmc,scaled_posterior_x_class_component_norm_dp_decomp_mcmc,logical_00_chain_component_norm_dp_mcmc,scaled_logical_00_chain_component_norm_dp_mcmc,logical_01_chain_component_norm_dp_mcmc,scaled_logical_01_chain_component_norm_dp_mcmc,logical_02_chain_component_norm_dp_mcmc,scaled_logical_02_chain_component_norm_dp_mcmc,logical_03_chain_component_norm_dp_mcmc,scaled_logical_03_chain_component_norm_dp_mcmc,logical_04_chain_component_norm_dp_mcmc,scaled_logical_04_chain_component_norm_dp_mcmc,logical_05_chain_component_norm_dp_mcmc,scaled_logical_05_chain_component_norm_dp_mcmc,logical_08_chain_component_norm_dp_mcmc,scaled_logical_08_chain_component_norm_dp_mcmc,logical_07_chain_component_norm_dp_mcmc,scaled_logical_07_chain_component_norm_dp_mcmc,logical_11_chain_component_norm_dp_mcmc,scaled_logical_11_chain_component_norm_dp_mcmc,logical_06_chain_component_norm_dp_mcmc,scaled_logical_06_chain_component_norm_dp_mcmc,logical_09_chain_component_norm_dp_mcmc,scaled_logical_09_chain_component_norm_dp_mcmc,logical_10_chain_component_norm_dp_mcmc,scaled_logical_10_chain_component_norm_dp_mcmc
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08333333333333333,0.0458899383113412,0.04536106605844914,0.00015934006358104584,150.0,4.666666666666667,0.03333333333333333,0.04044509919645877,0.03992057911376607,0.00014043437220992628,2.796571621008634e-06,2.7965716210086337e-06,9.710318128502201e-09,0.0,0.0,0.0,0.005442042543261427,0.005442007198015992,1.8895981052991067e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01472529477605448,0.0707856428913171,0.0064703514621860456,0.031103485189878988,0.0040931101956940405,0.0196759006209069,0.0004853005114932053,0.0023328774889718015,0.0009240978685795568,0.004442210680106102,0.0005065628837707701,0.0024350873743392183,0.00042668168499810575,0.0020510922084667426,0.0008776861563583769,0.0042191059520020925,0.00065620022575952,0.003154405772667379,0.0002852821131191233,0.0013713734149056794,2.1674095737131868e-08,1.041890722171278e-07,0.0,0.0,0.0,0.0
0.16666666666666666,0.42194022734078307,0.3034015760092921,0.0014650702338221634,150.0,7.0,0.04,0.383491732115431,0.27560305036395927,0.0013315685142896911,0.03610844160808783,0.02797200907467069,0.00012537653336141608,0.00019275322361317349,0.00019275322361317349,6.692820264346302e-07,0.00011802982538139384,0.00011802982538139384,4.0982578257428417e-07,2.0122748767429737e-05,2.0122748767429737e-05,6.987065544246436e-08,0.0,0.0,0.0,0.002009147819502196,0.002009147819502196,6.976207706604847e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020920027134501612,0.1005642055076247,0.006387831645067473,0.030706805979388015,0.006539052073191968,0.0314337343965019,0.0013223783085015955,0.0063567758837014396,0.002001269457300217,0.009620258696899926,0.0013054166166392746,0.0062752397052236245,0.0006983716371432518,0.0033571270432314108,0.0011228240981477112,0.005397503197728516,0.0012485625951985915,0.006001937980549167,0.000294232727291516,0.0014143997167964393,8.747819356922811e-08,4.205145136271453e-07,4.978264448479366e-10,2.393090629612645e-09,0.0,0.0
0.25,2.230089332226482,0.22956727434797491,0.007743365736897507,150.0,20.0,0.0825,0.851016749287008,0.13980300181520064,0.0029549192683576667,0.601129177909541,0.17192988204673454,0.0020872540899636843,0.10433419019643564,0.08543220297071652,0.00036227149373762376,0.1848240825572042,0.1004606510526261,0.000641750286656959,0.10836755656880759,0.10407229165043848,0.00037627623808613743,0.09216301581363211,0.09216301581363211,0.0003200104715751115,0.18749524469325118,0.1449089784232482,0.0006510251551848999,0.03916196936942532,0.03916196936942533,0.00013597906031050458,0.061597345831176785,0.06159734583117679,0.0002138796730249194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042970483145533825,0.2065624709770404,0.004674183184750199,0.02246916389493015,0.0073739190693225785,0.03544700529861979,0.00398986278486684,0.019179582247426732,0.004570482992248852,0.02197066896455376,0.003912615441425746,0.01880824822999056,0.002858194719105105,0.01373956540614884,0.0028143923086689547,0.013529003795663852,0.0034995395536929564,0.016822560152383082,0.0023327160431595977,0.011213548340401022,0.002314946423010477,0.011128128387502325,0.0023148158104677025,0.011127500522800763,0.002314814814814813,0.011127495736619504
0.3333333333333333,0.8737084708756434,0.46052665334496545,0.0030337099683182063,150.0,30.0,0.10333333333333333,0.16439447207365918,0.10826291687516044,0.0005708141391446499,0.4937371792180842,0.1892870963075929,0.001714365205618348,0.0005959341249671865,0.0005672911311954481,2.0692157116916197e-06,0.0075578842881519614,0.00634889639498009,2.6242653778305422e-05,0.0020598071538228493,0.0017078044535754867,7.152108172996004e-06,4.562919175832292e-07,4.562919175832292e-07,1.584346936052879e-09,0.00015163452131228272,0.0001515594505531909,5.265087545565372e-07,0.20515455878926195,0.20464879385768098,0.0007123422180182707,4.718120510778986e-05,4.718120510778986e-05,1.6382362884649257e-07,9.363209358440963e-06,9.363209358440965e-06,3.251114360569779e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.10538378934436549,0.5065881119877179,0.005230795984127168,0.02514484512540066,0.007779311440575051,0.037395758111976415,0.009611928920809688,0.04620529357358383,0.009513657979393077,0.04573289747751236,0.009551643269230914,0.045915495734625465,0.009104267526406293,0.04376492557277595,0.008636012654965684,0.04151398780779386,0.009195421402938806,0.04420310938169244,0.008982927760312521,0.0431816358334631,0.009259303389261347,0.04451019508284722,0.009259259757085699,0.04450998533956866,0.009259259259259252,0.04450998294647802
0.41666666666666663,2.8757460542117923,1.0506019344595559,0.009985229354902057,150.0,83.33333333333333,0.3016666666666667,0.7691659271442743,0.21908753937113384,0.002670715024806508,0.6351405779353024,0.20791740573127737,0.002205349228942022,0.3614071806298838,0.14885174962209646,0.0012548860438537633,0.4852265144062433,0.2269764899891498,0.0016848142861327893,0.34308525094290604,0.1341452160598023,0.001191268232440646,0.11736960303478561,0.07403289066748212,0.00040753334387078337,0.10976625197068472,0.08509530499195425,0.0003811328193426553,0.05074598480841693,0.04942773570630597,0.00017620133614033656,0.0038194841173659158,0.001880809573488518,1.3262097629742763e-05,1.9064160905024607e-05,1.906416090502461e-05,6.619500314244655e-08,2.1506102417430858e-07,2.1506102417430858e-07,7.467396672719048e-10,0.0,0.0,0.0,0.20802657395742535,0.9999999999999999,0.008122736380986427,0.039046628642015815,0.009799991973137617,0.04710932736479753,0.01700073674910658,0.08172387030027205,0.015449564765877154,0.07426726534004764,0.017145333671375794,0.08241895900705816,0.019319895008448502,0.09287224531420925,0.01894359279136256,0.09106333114556579,0.019232368065854058,0.09245149646020775,0.020512576410782316,0.09860555803308288,0.020833113465133467,0.10014640470595436,0.020833331342027542,0.10014745205721305,0.02083333333333332,0.10014746162957555
0.5,12.0,0.0,0.041666666666666664,150.0,4096.0,1.0,1.0,0.0,0.003472222222222222,1.0,0.0,0.003472222222222222,1.0,0.0,0.003472222222222222,1.0,0.0,0.003472222222222222,1.0,0.0,0.003472222222222222,1.0,0.0,0.003472222222222222,1.0,0.0,0.003472222222222222,1.0,0.0,0.003472222222222222,1.0,0.0,0.003472222222222222,1.0,0.0,0.003472222222222222,1.0,0.0,0.003472222222222222,1.0,0.0,0.003472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
