exact_class_total,exact_class_total_dp,exact_class_total_dp_stderr,exact_class_total_logical_norm,exact_class_total_logical_norm_dp,exact_class_total_logical_norm_dp_stderr,exact_class_total_logical_norm_stderr,exact_class_total_norm,exact_class_total_norm_dp,exact_class_total_norm_dp_stderr,exact_class_total_norm_stderr,exact_class_total_stderr,exact_x_class,exact_x_class_component_norm,exact_x_class_component_norm_dp,exact_x_class_component_norm_dp_stderr,exact_x_class_component_norm_stderr,exact_x_class_dp,exact_x_class_dp_stderr,exact_x_class_logical_norm,exact_x_class_logical_norm_dp,exact_x_class_logical_norm_dp_stderr,exact_x_class_logical_norm_stderr,exact_x_class_norm,exact_x_class_norm_dp,exact_x_class_norm_dp_stderr,exact_x_class_norm_stderr,exact_x_class_stderr,exact_z_class,exact_z_class_component_norm,exact_z_class_component_norm_dp,exact_z_class_component_norm_dp_stderr,exact_z_class_component_norm_stderr,exact_z_class_dp,exact_z_class_dp_stderr,exact_z_class_logical_norm,exact_z_class_logical_norm_dp,exact_z_class_logical_norm_dp_stderr,exact_z_class_logical_norm_stderr,exact_z_class_norm,exact_z_class_norm_dp,exact_z_class_norm_dp_stderr,exact_z_class_norm_stderr,exact_z_class_stderr,p,p_high,p_low,runs
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1000
0.0,0.125,0.028463752127665554,0.0,0.015625,0.003557969015958194,0.0,0.0,0.001644736842105263,0.00037452305431138886,0.0,0.0,0.0,0.0,0.0014473684210526317,0.0004342083311326068,0.0,0.055,0.016499916583039058,0.0,0.01375,0.0041249791457597645,0.0,0.0,0.0007236842105263158,0.0002171041655663034,0.0,0.0,0.0,0.0,0.001842105263157895,0.000489109545823229,0.0,0.07,0.0185861627412827,0.0,0.0175,0.004646540685320675,0.0,0.0,0.0009210526315789475,0.0002445547729116145,0.0,0.0,0.1,0.2,0.0,1000
0.025,0.7066666666666668,0.08561643895341309,0.003125,0.08833333333333335,0.010702054869176636,0.0007115938031916388,0.0003289473684210526,0.009298245614035089,0.0011265320914922775,7.490461086227777e-05,0.00569275042553311,0.011,0.0002894736842105263,0.009473684210526315,0.0014376457186694048,8.684166622652136e-05,0.36,0.054630537309437385,0.00275,0.09,0.013657634327359346,0.0008249958291519529,0.00014473684210526314,0.004736842105263157,0.0007188228593347024,4.342083311326068e-05,0.0032999833166078114,0.014,0.00036842105263157896,0.00912280701754386,0.0013286315223460343,9.782190916464581e-05,0.3466666666666667,0.050487997849149306,0.0035,0.08666666666666667,0.012621999462287327,0.0009293081370641352,0.00018421052631578948,0.00456140350877193,0.0006643157611730172,4.891095458232291e-05,0.003717232548256541,0.2,0.25,0.1,1000
0.106,3.0300000000000007,0.24367699620292127,0.01325,0.3787500000000001,0.03045962452536516,0.0016053082303764954,0.001394736842105263,0.03986842105263159,0.0032062762658279114,0.00016897981372384163,0.012842465843011963,0.054,0.0014210526315789472,0.044210526315789485,0.00393858672291994,0.00021564685780041067,1.6800000000000004,0.14966629547095772,0.0135,0.4200000000000001,0.03741657386773943,0.0020486451491039015,0.0007105263157894736,0.022105263157894742,0.00196929336145997,0.00010782342890020534,0.008194580596415606,0.052,0.0013684210526315789,0.0355263157894737,0.003480753869991262,0.00019929472835190516,1.3500000000000005,0.13226864705966795,0.013,0.33750000000000013,0.03306716176491699,0.001893299919343099,0.0006842105263157894,0.01776315789473685,0.001740376934995631,9.964736417595258e-05,0.007573199677372396,0.25,0.3,0.2,1000
0.328,6.590000000000002,0.3638740225741656,0.041,0.8237500000000002,0.0454842528217707,0.00323816857741158,0.00431578947368421,0.0867105263157895,0.004787816086502179,0.0003408598502538505,0.02590534861929264,0.179,0.004710526315789473,0.09763157894736844,0.005965464277771508,0.00041039319889875863,3.710000000000001,0.22668764255531731,0.04475,0.9275000000000002,0.05667191063882933,0.003898735389538207,0.0023552631578947366,0.04881578947368422,0.002982732138885754,0.00020519659944937931,0.015594941558152829,0.149,0.0039210526315789475,0.07578947368421055,0.004904937047293149,0.00036935595289886076,2.880000000000001,0.18638760779713967,0.03725,0.7200000000000002,0.04659690194928492,0.0035088815525391773,0.0019605263157894738,0.03789473684210527,0.0024524685236465746,0.00018467797644943038,0.01403552621015671,0.3,0.35,0.25,1000
0.765,10.328571428571427,0.5165779429461593,0.095625,1.2910714285714284,0.06457224286826992,0.005219432617809321,0.01006578947368421,0.13590225563909772,0.006797078196659991,0.0005494139597694022,0.041755460942474565,0.425,0.01118421052631579,0.15751879699248117,0.008321179786129465,0.0006536664079235217,5.985714285714284,0.3162048318729197,0.10625,1.496428571428571,0.07905120796822993,0.006209830875273456,0.005592105263157895,0.07875939849624058,0.0041605898930647325,0.00032683320396176084,0.024839323501093823,0.34,0.008947368421052633,0.11428571428571428,0.007211305907348507,0.0005661644185190344,4.3428571428571425,0.2740296244792433,0.085,1.0857142857142856,0.06850740611981082,0.005378561975930827,0.004473684210526316,0.05714285714285714,0.0036056529536742537,0.0002830822092595172,0.021514247903723308,0.35,0.37,0.3,1000
1.051,15.074999999999987,0.7891401124750383,0.131375,1.8843749999999984,0.0986425140593798,0.006160392423361503,0.013828947368421052,0.19835526315789456,0.010383422532566295,0.0006484623603538424,0.04928313938689202,0.598,0.015736842105263157,0.23486842105263142,0.012857305582595449,0.0007623567642747597,8.924999999999994,0.48857761213862705,0.1495,2.2312499999999984,0.12214440303465676,0.0072423892606102176,0.007868421052631578,0.11743421052631571,0.006428652791297724,0.0003811783821373799,0.02896955704244087,0.453,0.011921052631578949,0.16184210526315773,0.011237793003641798,0.000660741955480569,6.149999999999994,0.4270361341383883,0.11325,1.5374999999999985,0.10675903353459708,0.006277048577065405,0.005960526315789474,0.08092105263157887,0.005618896501820899,0.0003303709777402845,0.02510819430826162,0.37,0.39,0.35,1000
1.368,18.47500000000001,0.8930828472051028,0.171,2.309375000000001,0.11163535590063785,0.007028666456174467,0.018000000000000002,0.243092105263158,0.011751090094803985,0.0007398596269657334,0.05622933164939574,0.782,0.020578947368421054,0.2644736842105265,0.013463793122623158,0.000867848121838519,10.050000000000008,0.51162413865968,0.1955,2.512500000000002,0.12790603466492,0.00824455715746593,0.010289473684210527,0.13223684210526326,0.006731896561311579,0.0004339240609192595,0.03297822862986372,0.586,0.015421052631578946,0.22171052631578964,0.013253547662388846,0.0007412450209095023,8.425000000000006,0.5036348111707761,0.1465,2.1062500000000015,0.12590870279269403,0.007041827698640272,0.007710526315789473,0.11085526315789482,0.006626773831194423,0.00037062251045475114,0.028167310794561088,0.39,0.41,0.37,1000
1.79,21.225000000000016,0.9285669666812473,0.22375,2.653125000000002,0.11607087083515591,0.00797453953409103,0.02355263157894737,0.2792763157894739,0.012217986403700622,0.0008394252141148452,0.06379631627272823,1.0,0.02631578947368421,0.2888157894736844,0.014395088002033447,0.000955128059649884,10.975000000000007,0.547013344077271,0.25,2.7437500000000017,0.13675333601931774,0.009073716566673898,0.013157894736842105,0.1444078947368422,0.007197544001016723,0.000477564029824942,0.03629486626669559,0.79,0.020789473684210528,0.26973684210526333,0.013615851657061162,0.0008563592001090825,10.250000000000007,0.5174023629683242,0.1975,2.5625000000000018,0.12935059074208105,0.008135412401036284,0.010394736842105264,0.13486842105263167,0.006807925828530581,0.00042817960005454126,0.032541649604145136,0.41,0.43,0.39,1000
2.217,21.89999999999998,0.9340837823838455,0.277125,2.7374999999999976,0.11676047279798069,0.008718493074866579,0.029171052631578948,0.28815789473684184,0.012290576083997968,0.0009177361131438505,0.06974794459893263,1.221,0.03213157894736842,0.31513157894736815,0.014770624212340188,0.0010299163194804018,11.974999999999989,0.5612837200689271,0.30525,2.9937499999999972,0.14032093001723178,0.009784205035063817,0.01606578947368421,0.15756578947368408,0.007385312106170094,0.0005149581597402009,0.03913682014025527,0.996,0.026210526315789472,0.26118421052631563,0.01360775101354552,0.0009404945291293315,9.924999999999994,0.5170945385147298,0.249,2.4812499999999984,0.12927363462868244,0.00893469802672865,0.013105263157894736,0.13059210526315781,0.00680387550677276,0.0004702472645646658,0.0357387921069146,0.43,0.45,0.41,1000
