p,runs,total_ml_logical_failure,total_ml_logical_failure_ci_high,total_ml_logical_failure_ci_low,total_ml_logical_failure_stderr,total_uncorrectable_rate,total_uncorrectable_rate_ci_high,total_uncorrectable_rate_ci_low,total_uncorrectable_rate_failures,x_ml_logical_failure,x_ml_logical_failure_ci_high,x_ml_logical_failure_ci_low,x_ml_logical_failure_stderr,x_uncorrectable_rate,x_uncorrectable_rate_ci_high,x_uncorrectable_rate_ci_low,x_uncorrectable_rate_failures,z_ml_logical_failure,z_ml_logical_failure_ci_high,z_ml_logical_failure_ci_low,z_ml_logical_failure_stderr,z_uncorrectable_rate,z_uncorrectable_rate_ci_high,z_uncorrectable_rate_ci_low,z_uncorrectable_rate_failures
0.0,20000,0.0,0.0,0.0,0.0,0.0,0.00019203605610462553,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00019203605610462553,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00019203605610462553,0.0,0
0.025,20000,0.0,0.0,0.0,0.0,0.0,0.00019203605610462553,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00019203605610462553,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00019203605610462553,0.0,0
0.05,20000,0.0,0.0,0.0,0.0,0.0,0.00019203605610462553,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00019203605610462553,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00019203605610462553,0.0,0
0.07500000000000001,20000,7.5e-05,0.00015986468629092504,0.0,4.3299104963319164e-05,0.00015,0.0004409636272928435,5.101481799495055e-05,3,0.0,0.0,0.0,0.0,0.0,0.00019203605610462553,0.0,0,7.5e-05,0.00015986468629092504,0.0,4.3299104963319164e-05,0.00015,0.0004409636272928435,5.101481799495055e-05,3
0.1,20000,0.000225,0.0003719678949698612,7.803210503013876e-05,7.498499774951236e-05,0.00045,0.0008550921075141102,0.00023677111614002098,9,0.0,0.0,0.0,0.0,0.0,0.00019203605610462553,0.0,0,0.000225,0.0003719678949698612,7.803210503013876e-05,7.498499774951236e-05,0.00045,0.0008550921075141102,0.00023677111614002098,9
0.125,20000,0.0008,0.0010769658557221126,0.0005230341442778875,0.000141311706698074,0.0016,0.002257784278924517,0.0011336372618005737,32,0.00015,0.0002700077873718251,2.999221262817488e-05,6.122958805285772e-05,0.0003,0.0006544211207521783,0.0001374997137187844,6,0.00065,0.0008996911538327048,0.0004003088461672951,0.00012739578676048994,0.0013,0.0019041913496169907,0.0008873454127417631,26
0.15000000000000002,20000,0.002925,0.0034568635951028313,0.002393136404897169,0.0002713639634697899,0.0058,0.006951481638357017,0.004838326799496794,116,0.00045,0.0006577971990813318,0.00024220280091866812,0.00010602092728254685,0.0009,0.0014222994168362542,0.0005693909743673825,18,0.0024875,0.0029769025936230817,0.0019980974063769186,0.0002496997891203241,0.00495,0.006022262892780206,0.004067872006368984,99
0.17500000000000002,20000,0.00674375,0.007556216530591308,0.0059312834694086915,0.00041453135720857163,0.0132,0.014877829919045705,0.011709136385177758,264,0.0009,0.0011937372268904687,0.0006062627731095312,0.0001498686859592475,0.0018,0.0024908159636693053,0.0013005287626333436,36,0.005925,0.00668203765124872,0.0051679623487512795,0.0003862507970657299,0.0117,0.013286864331160098,0.010300678081231678,234
0.2,20000,0.01444375,0.015646971401941177,0.013240528598058821,0.0006138997509301374,0.02755,0.02991076465167408,0.02537069021773918,551,0.00205,0.002492806257741431,0.0016071937422585695,0.0002259257115101246,0.0041,0.005085842035630155,0.003304619324814413,82,0.01274375,0.013863753419233177,0.011623746580766823,0.0005714408162943922,0.02465,0.026891943816051842,0.022590624862486818,493
0.225,20000,0.02778671875,0.029482773361339573,0.02609066413866043,0.0008653498863845628,0.05095,0.054084703316363475,0.047987764265624094,1019,0.00439375,0.0050539247689126154,0.0037335752310873847,0.00033683005102134,0.00855,0.009923741906358493,0.007365010333186742,171,0.024628125,0.026203814658733903,0.0230524353412661,0.0008039380678230529,0.0461,0.04909445651792704,0.04327987381380474,922
0.25,20000,0.049890625,0.05216644182327573,0.04761480817672427,0.001161152368730796,0.08865,0.09266867157586796,0.08478931648748932,1773,0.0087625,0.009692838605598225,0.007832161394401774,0.00047467127607273273,0.017,0.01888655321707668,0.015298953613120388,340,0.04435,0.04646152596117451,0.04223847403882549,0.001077328960037001,0.081,0.08486218841377244,0.07729873780124324,1620
