p,runs,total_ml_logical_failure,total_ml_logical_failure_ci_high,total_ml_logical_failure_ci_low,total_ml_logical_failure_stderr,total_uncorrectable_rate,total_uncorrectable_rate_ci_high,total_uncorrectable_rate_ci_low,total_uncorrectable_rate_failures,x_ml_logical_failure,x_ml_logical_failure_ci_high,x_ml_logical_failure_ci_low,x_ml_logical_failure_stderr,x_uncorrectable_rate,x_uncorrectable_rate_ci_high,x_uncorrectable_rate_ci_low,x_uncorrectable_rate_failures,z_ml_logical_failure,z_ml_logical_failure_ci_high,z_ml_logical_failure_ci_low,z_ml_logical_failure_stderr,z_uncorrectable_rate,z_uncorrectable_rate_ci_high,z_uncorrectable_rate_ci_low,z_uncorrectable_rate_failures
0.30000000000000004,20000,0.007290625,0.008138381410711912,0.006442868589288088,0.00043253672893936164,0.0142,0.01593551311038759,0.012651069121723665,284,0.0021,0.0025521516737972835,0.0016478483262027162,0.00023069386854238056,0.00415,0.005141161559496935,0.003349280597342023,83,0.00533125,0.006048964634565375,0.0046135353654346255,0.00036618766478701474,0.01055,0.012062949694594456,0.00922503440072636,211
0.325,20000,0.01640546875,0.017714395349648672,0.015096542150351328,0.0006678319652673813,0.03035,0.032819168455545916,0.02806121101195315,607,0.00625625,0.0070549421348488585,0.005457557865151141,0.00040750347513976795,0.0119,0.01349932925200439,0.010488136345964946,238,0.0111125,0.012159716141560058,0.010065283858439944,0.0005343037677326547,0.0215,0.023603965338411338,0.01957981316728078,430
0.35000000000000003,20000,0.03710390625,0.039105888273589545,0.03510192422641045,0.0010214381689566353,0.06535,0.06885931285678178,0.06200762408678999,1307,0.01665625,0.017982226577378153,0.015330273422621851,0.0006765310933452269,0.03055,0.0330266971661191,0.02825360548695753,611,0.02449375,0.02606499050615449,0.022922509493845514,0.0008016680503051241,0.04595,0.04893998472461576,0.04313440321793284,919
0.375,20000,0.0784751953125,0.08140828875261628,0.07554210187238371,0.0014965037435647587,0.12975,0.1344782243538107,0.12516397834573476,2595,0.0415125,0.0436313813431981,0.0393936186568019,0.001081081774926256,0.07235,0.07602313187603907,0.06884111656274722,1447,0.05071875,0.05300450940613855,0.04843299059386145,0.0011662252083039961,0.0906,0.09465710503162321,0.08670013409111525,1812
0.4,20000,0.153172265625,0.15720789357132403,0.14913663767867597,0.0020590316853557294,0.23405,0.23996869730669987,0.22823344667154213,4681,0.09113125,0.09423346597904604,0.08802903402095395,0.0015827923387959843,0.15105,0.1560798753166657,0.14615414664688967,3021,0.100821875,0.10401540056528179,0.09762834943471822,0.0016293797184396771,0.17035,0.1756233557225127,0.16520325364927707,3407
0.42500000000000004,20000,0.26656953125,0.27162124475233707,0.2615178177476629,0.0025774522094203626,0.37575,0.3824854116205244,0.3690623093394175,7515,0.173928125,0.1780476413235034,0.16980860867649658,0.0021018326642722176,0.27235,0.27856289428659065,0.2662245397297538,5447,0.183896875,0.1880775574638761,0.17971619253612386,0.0021330404521985175,0.28915,0.2954732583326622,0.2829077232721972,5783
0.45,20000,0.4135353515625,0.4192264644041963,0.40784423872080366,0.002903682356710183,0.53765,0.5445519558199378,0.5307335838650374,10753,0.291890625,0.29684835369006085,0.2869328963099392,0.0025294998934504856,0.42585,0.43271649164523907,0.4190119873018813,8517,0.302946875,0.3079177586083099,0.2979759913916901,0.0025362117097658776,0.4441,0.45099615804682314,0.4372253115842494,8882
0.47500000000000003,20000,0.5794818359375,0.5851573699157082,0.5738063019592918,0.0028957338109149543,0.7026,0.7088957655335851,0.6962264214564812,14052,0.437578125,0.44290115870449515,0.4322550912955048,0.0027158834276969366,0.59785,0.6046261113590655,0.5910363071847548,11957,0.449678125,0.4549766273474912,0.44437962265250874,0.0027033671992368912,0.6146,0.621322431717901,0.6078335536180398,12292
0.5,20000,0.73209296875,0.7371124260487487,0.7270735114512512,0.0025609946602802615,0.83255,0.8376606838410001,0.8273115929780848,16651,0.589109375,0.5942014087583531,0.584017341241647,0.0025980241466263916,0.753,0.7589279806663712,0.7469748490892397,15060,0.599009375,0.6040283155337248,0.5939904344662751,0.0025607309998110185,0.767,0.772807189021816,0.7610902637242241,15340
0.525,20000,0.8484376953125,0.8523928920737404,0.8444824985512597,0.0020179946123696085,0.9181,0.9218205118183105,0.9142189076315748,18362,0.7199125,0.7242410063343326,0.7155839936656673,0.002208462180160113,0.86935,0.8739498955007451,0.8646082474646103,17387,0.727475,0.7317346838421597,0.7232153161578403,0.002173348018514402,0.87605,0.8805448099725943,0.8714107597096095,17521
0.55,20000,0.925521875,0.928221129468557,0.9228226205314431,0.0013771959535217326,0.96945,0.9717463945130425,0.9669733028338809,19389,0.816246875,0.819534938723725,0.8129588112762751,0.0016776143590702263,0.94105,0.9442303222823333,0.937700282712577,18821,0.82181875,0.8250299387574154,0.8186075612425847,0.0016383917167584656,0.94515,0.948220896074257,0.9419081342249932,18903
0.5750000000000001,20000,0.96758828125,0.9692298572537028,0.9659467052462971,0.0008375541676537804,0.9902,0.9914742103023371,0.9887375175482578,19804,0.87875625,0.8809443710029434,0.8765681289970566,0.0011164087810811947,0.9793,0.9811831362807536,0.9772327779558644,19586,0.88185625,0.8840082350292269,0.8797042649707731,0.0010979717210119221,0.9802,0.9820405366842198,0.9781750318874973,19604
0.6000000000000001,20000,0.9867314453125,0.9875956908298763,0.9858671997951237,0.00044094969305219766,0.9975,0.9981030444927942,0.9967058796313818,19950,0.91311875,0.9143915570098002,0.9118459429901997,0.0006494032644681347,0.99445,0.9953889243828562,0.9933211711612617,19889,0.9144625,0.9157331570630013,0.9131918429369986,0.0006483063326796596,0.99435,0.9952980845810288,0.9932120493703004,19887
