p,runs,total_ml_logical_failure,total_ml_logical_failure_ci_high,total_ml_logical_failure_ci_low,total_ml_logical_failure_stderr,total_uncorrectable_rate,total_uncorrectable_rate_ci_high,total_uncorrectable_rate_ci_low,total_uncorrectable_rate_failures,x_ml_logical_failure,x_ml_logical_failure_ci_high,x_ml_logical_failure_ci_low,x_ml_logical_failure_stderr,x_uncorrectable_rate,x_uncorrectable_rate_ci_high,x_uncorrectable_rate_ci_low,x_uncorrectable_rate_failures,z_ml_logical_failure,z_ml_logical_failure_ci_high,z_ml_logical_failure_ci_low,z_ml_logical_failure_stderr,z_uncorrectable_rate,z_uncorrectable_rate_ci_high,z_uncorrectable_rate_ci_low,z_uncorrectable_rate_failures
0.275,20000,0.05077421875,0.05307828421698674,0.04847015328301327,0.00117556520689202,0.08965,0.09368845158579639,0.08576915240544866,1793,0.024021875,0.025565561451285513,0.02247818854871449,0.0007876096007181322,0.04555,0.048528018380404006,0.04274652319098948,911,0.03200625,0.03377947909839309,0.030233020901606907,0.0009047253482105274,0.06045,0.06383803865135362,0.05723078024556794,1209
0.30000000000000004,20000,0.0826984375,0.08564149854884832,0.07975537645115167,0.001501589351673203,0.1399,0.14477665617892604,0.13516164818868048,2798,0.042028125,0.044084453740718156,0.03997179625928184,0.00104916659537533,0.07705,0.08082755958698447,0.07343488371287442,1541,0.052225,0.054495461357733754,0.04995453864226625,0.001158419938143182,0.09565,0.0998040888209157,0.0916512107376561,1913
0.325,20000,0.1328734375,0.13655365328275534,0.12919322171724465,0.001877695616748283,0.2142,0.219940497879368,0.20856926993030137,4284,0.072484375,0.07516247220169746,0.06980627779830255,0.0013664012312583035,0.129,0.1337168944306691,0.12442559632296053,2580,0.085246875,0.08810703815685776,0.08238671184314224,0.0014592937316289267,0.1522,0.1572451296373817,0.14728845064324464,3044
0.35000000000000003,20000,0.2003671875,0.20474317558720617,0.1959911994127938,0.0022326880094345742,0.30835,0.3147865644469707,0.3019870429733343,6167,0.11615625,0.11947259356309596,0.11283990643690404,0.001692043113677013,0.20085,0.20645964254353713,0.19535525262883022,4017,0.131065625,0.1345442739808096,0.1275869760191904,0.0017748535219262978,0.2256,0.23144513517942225,0.21986025420816793,4512
0.375,20000,0.2818033203125,0.28677125650792573,0.27683538411707426,0.0025347079000492753,0.41065,0.41748450420032124,0.40384981264290465,8213,0.173996875,0.1779384299780646,0.17005532002193538,0.0020110343910169242,0.28875,0.2950707547715225,0.28251038046218174,5775,0.1905625,0.1946268416486405,0.1864981583513595,0.002073681802675723,0.3144,0.3208695481093127,0.30800173567471345,6288
0.4,20000,0.377989453125,0.3833347566841748,0.37264414956582514,0.002727245807238249,0.5254,0.5323150315203075,0.5184752130480424,10508,0.24424375,0.2486980164271494,0.23978948357285063,0.0022726266718593176,0.3892,0.39597789725534877,0.38246465793468404,7784,0.2651375,0.2696897312933417,0.2605852687066584,0.0023226096648964224,0.41955,0.42640404246485475,0.41272685613657245,8391
0.42500000000000004,20000,0.485273828125,0.4907686203530473,0.47977903589695264,0.0028035169377547374,0.6388,0.6454299260024048,0.6321167647884207,12776,0.331625,0.33646425219007164,0.32678574780992836,0.0024690515888266523,0.5045,0.5114277089984204,0.4975705626770746,10090,0.352721875,0.3575968989116978,0.3478468510883022,0.0024873028025776843,0.5335,0.5404068542118909,0.52658027937235,10670
0.45,20000,0.589484765625,0.5948569001973043,0.5841126310526956,0.0027409353511998616,0.7371,0.7431549198328703,0.7309540166693248,14742,0.424084375,0.42908038669432264,0.4190883633056774,0.0025490323973963373,0.61625,0.6229666909539744,0.6094886606629812,12325,0.444175,0.449169278145458,0.439180721854542,0.00254814791743738,0.64,0.6466248688661371,0.6333213610381536,12800
0.47500000000000003,20000,0.6873279296875,0.6923233596223122,0.6823324997526878,0.0025487355758654334,0.8202,0.8254605129294846,0.814816507180186,16404,0.51849375,0.5234391612603161,0.5135483387396839,0.0025232153750400135,0.7165,0.7227041892024864,0.7102126591852205,14330,0.53698125,0.5418748845951622,0.5320876154048377,0.0024967982237238105,0.73645,0.7425098865391119,0.7302992996099563,14729
0.5,20000,0.7740943359375,0.7785117378765659,0.7696769339984341,0.0022538179139564725,0.8847,0.8890526653091804,0.8801995821492528,17694,0.609553125,0.6142183611311277,0.6048878888688723,0.002380266253832473,0.80325,0.8087010900331699,0.7976824400988027,16065,0.626853125,0.631419109277951,0.622287140722049,0.0023296266227169926,0.82055,0.8258063988764511,0.8151704868079802,16411
