p,runs,total_ml_logical_failure,total_ml_logical_failure_ci_high,total_ml_logical_failure_ci_low,total_ml_logical_failure_stderr,total_uncorrectable_rate,total_uncorrectable_rate_ci_high,total_uncorrectable_rate_ci_low,total_uncorrectable_rate_failures,x_ml_logical_failure,x_ml_logical_failure_ci_high,x_ml_logical_failure_ci_low,x_ml_logical_failure_stderr,x_uncorrectable_rate,x_uncorrectable_rate_ci_high,x_uncorrectable_rate_ci_low,x_uncorrectable_rate_failures,z_ml_logical_failure,z_ml_logical_failure_ci_high,z_ml_logical_failure_ci_low,z_ml_logical_failure_stderr,z_uncorrectable_rate,z_uncorrectable_rate_ci_high,z_uncorrectable_rate_ci_low,z_uncorrectable_rate_failures
0.275,20000,0.0714232421875,0.07414676140486037,0.06869972297013963,0.001389576154890164,0.1234,0.12803063615305865,0.11891400540439932,2468,0.044553125,0.04665164558205016,0.04245460441794984,0.0010706934405953488,0.0823,0.08618945035510928,0.07857097656616052,1646,0.03573125,0.03760394229010141,0.03385855770989859,0.0009554728070887886,0.0672,0.07075363574088131,0.06381259066928285,1344
0.30000000000000004,20000,0.11466328125,0.11809136073418615,0.11123520176581385,0.0017490522842391026,0.1888,0.19428330005309877,0.1834362231882207,3776,0.07375625,0.07644752954296445,0.07106497045703554,0.0013731270391665001,0.13155,0.13630520744597482,0.12693630392376862,2631,0.060165625,0.0625839466206361,0.057747303379363894,0.0012338602340203786,0.11015,0.11456403552243598,0.1058856949905088,2203
0.325,20000,0.171587109375,0.17568057827343403,0.16749364047656595,0.002088542917483579,0.27075,0.2769518152020079,0.26463623332971603,5415,0.115078125,0.11837749833403366,0.11177875166596635,0.0016833846744423349,0.1991,0.20469179240490942,0.1936237748936543,3982,0.09258125,0.09554248387531998,0.08962001612468003,0.0015108613722893932,0.1651,0.17030967663989338,0.16001894911048548,3302
0.35000000000000003,20000,0.2439294921875,0.24861200345680012,0.2392469809181999,0.002389080261798256,0.36845,0.3751600503702414,0.3617904743161197,7369,0.169821875,0.17370107610222116,0.16594267389777886,0.001979220604470173,0.2845,0.2907937852437701,0.27828898229641097,5690,0.136184375,0.13970693125005085,0.13266181874994915,0.0017972556015499947,0.2348,0.2407250672301029,0.22897678869405497,4696
0.375,20000,0.3286322265625,0.3337860515586246,0.3234784015663754,0.002629550867657426,0.47065,0.47757254464379173,0.46373872787270165,9413,0.236009375,0.24038815286009071,0.23163059713990927,0.0022341113891020323,0.38025,0.3870002345184953,0.3735457581169417,7605,0.1944,0.1984567112341528,0.1903432887658472,0.0020697886625221846,0.32385,0.3303685403757709,0.3173991139267949,6477
0.4,20000,0.421969140625,0.4273835045253852,0.41655477672461483,0.0027624813226635936,0.57565,0.5824845758887836,0.5687863690559278,11513,0.313234375,0.3179797528622152,0.3084889971377848,0.0024211556434945423,0.48445,0.491378488896565,0.4775274834247798,9689,0.26236875,0.2668659344525389,0.25787156554746105,0.0022945240259577056,0.41985,0.42670466116733713,0.41302612221245644,8397
0.42500000000000004,20000,0.51918671875,0.52465897283794,0.5137144646620599,0.0027920176753779727,0.6723,0.6787714551185512,0.6657623692565152,13446,0.39808125,0.40302793360443717,0.3931345663955628,0.0025238645421324078,0.5889,0.5957014032054316,0.5820644527837929,11778,0.34103125,0.3458423052518125,0.33622019474818754,0.002454665131482757,0.52185,0.5287680398719579,0.5149235681523905,10437
0.45,20000,0.614726953125,0.6199890977632022,0.6094648084867978,0.002684817006694684,0.7623,0.7681487155567894,0.756350542328178,15246,0.486025,0.4909508353991369,0.48109916460086305,0.0025132275072354982,0.6904,0.6967703567414849,0.6839565159283505,13808,0.422928125,0.427873426101153,0.417982823898847,0.0025231591703525494,0.62005,0.6267531575897791,0.61330073455315,12401
0.47500000000000003,20000,0.7027484375,0.7076128993631401,0.69788397563686,0.0024819139032708467,0.8354,0.8404746980084276,0.8301964842051376,16708,0.570684375,0.5754184174056328,0.5659503325943672,0.0024153721410058006,0.77545,0.7811799677938428,0.769614239542849,15509,0.5084125,0.5133052829265865,0.5035197170734136,0.002496363690955582,0.71325,0.7194762441269765,0.7069418524950949,14265
0.5,20000,0.77958984375,0.783910109884163,0.7752695776158369,0.0022042579191458543,0.89155,0.8957844893294337,0.8871651272350306,17831,0.6502875,0.6546562642591766,0.6459187357408235,0.0022290023151633445,0.8468,0.8517251177106997,0.841741686080786,16936,0.590475,0.5951435872726996,0.5858064127273004,0.002381976051358506,0.79305,0.798608031495081,0.7873794161724361,15861
0.525,20000,0.844129296875,0.847785275620939,0.8404733181290611,0.001865329554408558,0.934,0.9373582863152339,0.9304750263880674,18680,0.720946875,0.7247995269343601,0.7170942230656399,0.0019656748617573622,0.9034,0.9074170031005255,0.8992280622094091,18068,0.66724375,0.6715290167233546,0.6629584832766454,0.0021864007487669285,0.859,0.8637543326260714,0.8541077854856455,17180
0.55,20000,0.8959140625,0.8988359168574868,0.8929922081425133,0.0014907694123636405,0.9642,0.9666870393517343,0.9615346743737782,19284,0.78068125,0.7839544773236677,0.7774080226763322,0.0016700446281087426,0.94295,0.9460801938202719,0.939649681437625,18859,0.736675,0.7404285102009878,0.7329214897990122,0.0019150914152479609,0.91185,0.9157005450848088,0.9078412748157778,18237
0.5750000000000001,20000,0.9317919921875,0.9340848183531641,0.9294991660218358,0.0011698307641108208,0.9804,0.9822309320244076,0.9783845597328871,19608,0.826825,0.8295328315142957,0.8241171684857044,0.001381572077678284,0.9674,0.9697728311531316,0.9648476535416218,19348,0.792753125,0.7959426454874762,0.7895636045125237,0.001627336273847273,0.94675,0.9497768835952553,0.9435515321886151,18935
