p,runs,total_ml_logical_failure,total_ml_logical_failure_ci_high,total_ml_logical_failure_ci_low,total_ml_logical_failure_stderr,total_uncorrectable_rate,total_uncorrectable_rate_ci_high,total_uncorrectable_rate_ci_low,total_uncorrectable_rate_failures,x_ml_logical_failure,x_ml_logical_failure_ci_high,x_ml_logical_failure_ci_low,x_ml_logical_failure_stderr,x_uncorrectable_rate,x_uncorrectable_rate_ci_high,x_uncorrectable_rate_ci_low,x_uncorrectable_rate_failures,z_ml_logical_failure,z_ml_logical_failure_ci_high,z_ml_logical_failure_ci_low,z_ml_logical_failure_stderr,z_uncorrectable_rate,z_uncorrectable_rate_ci_high,z_uncorrectable_rate_ci_low,z_uncorrectable_rate_failures
0.5750000000000001,20000,0.9999771874564882,0.9999961665016326,0.9999582084113439,9.683364232261158e-06,1.0,0.9999999999999999,0.9998079639438954,20000,0.9994683516442776,0.9995850525428516,0.9993516507457036,5.954236888761962e-05,1.0,0.9999999999999999,0.9998079639438954,20000,0.9998474909514189,0.9998936812926711,0.9998013006101667,2.3566933686813324e-05,1.0,0.9999999999999999,0.9998079639438954,20000
0.6000000000000001,20000,0.9999964019461629,1.0,0.9999920606514622,2.2149869768093723e-06,1.0,0.9999999999999999,0.9998079639438954,20000,0.9998486296266318,0.9999083901099787,0.9997888691432849,3.0490602795882116e-05,1.0,0.9999999999999999,0.9998079639438954,20000,0.9999636210381985,0.9999780382336692,0.9999492038427278,7.355847140268612e-06,1.0,0.9999999999999999,0.9998079639438954,20000
0.625,20000,0.9999998267430976,1.0,0.9999996119654061,1.0958246845055222e-07,1.0,0.9999999999999999,0.9998079639438954,20000,0.9999699655681848,0.9999803521536719,0.9999595789826978,5.299375686982634e-06,1.0,0.9999999999999999,0.9998079639438954,20000,0.9999918311417103,0.9999954083150282,0.9999882539683924,1.8251219645366392e-06,1.0,0.9999999999999999,0.9998079639438954,20000
0.65,20000,0.9999999855769606,1.0,0.9999999616002684,1.223323099459867e-08,1.0,0.9999999999999999,0.9998079639438954,20000,0.9999926675200462,0.9999961758644975,0.9999891591755949,1.7900045505560142e-06,1.0,0.9999999999999999,0.9998079639438954,20000,0.9999982461988925,0.9999990594205062,0.9999974329772789,4.149166107111087e-07,1.0,0.9999999999999999,0.9998079639438954,20000
0.675,20000,0.9999999999230271,0.999999999976152,0.9999999998699023,2.7104983582175356e-11,1.0,0.9999999999999999,0.9998079639438954,20000,0.9999987872511148,0.99999908358007,0.9999984909221596,1.511910206023852e-07,1.0,0.9999999999999999,0.9998079639438954,20000,0.9999996476680041,0.9999997058426048,0.9999995894934034,2.9681464146470395e-08,1.0,0.9999999999999999,0.9998079639438954,20000
0.7000000000000001,20000,0.9999999999951645,1.0,0.9999999999892015,3.0424208368978504e-12,1.0,0.9999999999999999,0.9998079639438954,20000,0.99999969188869,0.9999997511718398,0.9999996326055401,3.0247060805988495e-08,1.0,0.9999999999999999,0.9998079639438954,20000,0.9999998657464981,0.9999998825674792,0.9999998489255171,8.582290914680241e-09,1.0,0.9999999999999999,0.9998079639438954,20000
0.7250000000000001,20000,0.9999999999998981,0.9999999999999686,0.9999999999998276,3.596233178303334e-14,1.0,0.9999999999999999,0.9998079639438954,20000,0.9999998838812113,0.9999998921691474,0.9999998755932752,4.2286165350112825e-09,1.0,0.9999999999999999,0.9998079639438954,20000,0.9999999217480421,0.9999999247839277,0.9999999187121564,1.5489497355748122e-09,1.0,0.9999999999999999,0.9998079639438954,20000
0.75,20000,0.99999999999999,0.9999999999999937,0.9999999999999863,1.8904184005547948e-15,1.0,0.9999999999999999,0.9998079639438954,20000,0.9999999246150255,0.9999999263687483,0.9999999228613027,8.947730071181263e-10,1.0,0.9999999999999999,0.9998079639438954,20000,0.9999999346584082,0.9999999354156552,0.9999999339011612,3.863576462612574e-10,1.0,0.9999999999999999,0.9998079639438954,20000
0.775,20000,0.9999999999999958,0.999999999999996,0.9999999999999956,1.1346209366284777e-16,1.0,0.9999999999999999,0.9998079639438954,20000,0.9999999351412058,0.9999999357436692,0.9999999345387424,3.073849651475881e-10,1.0,0.9999999999999999,0.9998079639438954,20000,0.9999999383568764,0.9999999385849568,0.999999938128796,1.1636970925054286e-10,1.0,0.9999999999999999,0.9998079639438954,20000
0.8,20000,0.9999999999999962,0.9999999999999962,0.9999999999999962,1.0005176932057037e-17,1.0,0.9999999999999999,0.9998079639438954,20000,0.9999999385684729,0.9999999387672668,0.999999938369679,1.014273109992824e-10,1.0,0.9999999999999999,0.9998079639438954,20000,0.9999999396473169,0.9999999397467648,0.999999939547869,5.0739663292962024e-11,1.0,0.9999999999999999,0.9998079639438954,20000
0.8250000000000001,20000,0.9999999999999963,0.9999999999999963,0.9999999999999963,3.670617367233499e-18,1.0,0.9999999999999999,0.9998079639438954,20000,0.9999999397546053,0.9999999398421641,0.9999999396670466,4.4673669827234435e-11,1.0,0.9999999999999999,0.9998079639438954,20000,0.9999999401330948,0.9999999401896115,0.9999999400765781,2.8835572860447013e-11,1.0,0.9999999999999999,0.9998079639438954,20000
0.8500000000000001,20000,0.9999999999999963,0.9999999999999963,0.9999999999999963,2.1011624366103488e-18,1.0,0.9999999999999999,0.9998079639438954,20000,0.9999999401390552,0.9999999401931086,0.9999999400850019,2.757874156837801e-11,1.0,0.9999999999999999,0.9998079639438954,20000,0.9999999402910471,0.9999999403255744,0.9999999402565198,1.761629797405496e-11,1.0,0.9999999999999999,0.9998079639438954,20000
0.875,20000,0.9999999999999963,0.9999999999999963,0.9999999999999963,1.4270070178710366e-18,1.0,0.9999999999999999,0.9998079639438954,20000,0.9999999402970076,0.9999999403305355,0.9999999402634796,1.7106428523989358e-11,1.0,0.9999999999999999,0.9998079639438954,20000,0.9999999403506518,0.9999999403732666,0.999999940328037,1.1538349082853249e-11,1.0,0.9999999999999999,0.9998079639438954,20000
0.9,20000,0.9999999999999963,0.9999999999999963,0.9999999999999963,1.0296042179561116e-18,1.0,0.9999999999999999,0.9998079639438954,20000,0.999999940365553,0.9999999403840202,0.9999999403470857,9.422201013702942e-12,1.0,0.9999999999999999,0.9998079639438954,20000,0.999999940380454,0.9999999403935139,0.9999999403673941,6.663335407789247e-12,1.0,0.9999999999999999,0.9998079639438954,20000
0.925,20000,0.9999999999999963,0.9999999999999963,0.9999999999999963,8.571251082307792e-19,1.0,0.9999999999999999,0.9998079639438954,20000,0.9999999403893948,0.9999999403976552,0.9999999403811344,4.214579477382255e-12,1.0,0.9999999999999999,0.9998079639438954,20000,0.9999999403893948,0.9999999403976552,0.9999999403811344,4.214579477382253e-12,1.0,0.9999999999999999,0.9998079639438954,20000
0.9500000000000001,20000,0.9999999999999963,0.9999999999999963,0.9999999999999963,8.036866066806086e-19,1.0,0.9999999999999999,0.9998079639438954,20000,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.0,1.0,0.9999999999999999,0.9998079639438954,20000,0.9999999403923749,0.999999940398216,0.9999999403865338,2.9802322387695516e-12,1.0,0.9999999999999999,0.9998079639438954,20000
0.9750000000000001,20000,0.9999999999999963,0.9999999999999963,0.9999999999999963,7.850658562336326e-19,1.0,0.9999999999999999,0.9998079639438954,20000,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.0,1.0,0.9999999999999999,0.9998079639438954,20000,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.0,1.0,0.9999999999999999,0.9998079639438954,20000
1.0,20000,0.9999999999999963,0.9999999999999963,0.9999999999999963,7.850658562336326e-19,1.0,0.9999999999999999,0.9998079639438954,20000,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.0,1.0,0.9999999999999999,0.9998079639438954,20000,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.0,1.0,0.9999999999999999,0.9998079639438954,20000
