p,runs,total_ml_logical_failure,total_ml_logical_failure_ci_high,total_ml_logical_failure_ci_low,total_ml_logical_failure_stderr,total_uncorrectable_rate,total_uncorrectable_rate_ci_high,total_uncorrectable_rate_ci_low,total_uncorrectable_rate_failures,x_ml_logical_failure,x_ml_logical_failure_ci_high,x_ml_logical_failure_ci_low,x_ml_logical_failure_stderr,x_uncorrectable_rate,x_uncorrectable_rate_ci_high,x_uncorrectable_rate_ci_low,x_uncorrectable_rate_failures,z_ml_logical_failure,z_ml_logical_failure_ci_high,z_ml_logical_failure_ci_low,z_ml_logical_failure_stderr,z_uncorrectable_rate,z_uncorrectable_rate_ci_high,z_uncorrectable_rate_ci_low,z_uncorrectable_rate_failures
0.30000000000000004,20000,0.015875,0.01712507381577065,0.01462492618422935,0.0006378044829553363,0.03055,0.0330266971661191,0.02825360548695753,611,0.00705,0.007867033652302652,0.006232966347697347,0.0004168615641651121,0.0141,0.01582984217652084,0.012556778462801633,282,0.009425,0.010367404468122593,0.008482595531877406,0.0004808274415020685,0.01885,0.020829242695211917,0.017055553601577556,377
0.325,20000,0.0292125,0.03089712830159402,0.027527871698405978,0.0008595200293893948,0.0557,0.05896461370447138,0.05260602953498318,1114,0.01315,0.014258930719442899,0.012041069280557102,0.0005657913758569051,0.0263,0.028610425507828108,0.024171509451725408,526,0.017425,0.01869590402135035,0.016154095978649648,0.0006484323341526073,0.03485,0.03748239527207925,0.03239625587091488,697
0.35000000000000003,20000,0.0520125,0.05423558483433498,0.04978941516566503,0.0011342477983628202,0.09755,0.10173966556442247,0.09351490425713614,1951,0.0251,0.02661314970095664,0.023586850299043362,0.0007720293397695927,0.0502,0.05331354358836872,0.047259212047703,1004,0.03015,0.03179955661100404,0.028500443388995964,0.0008416259808932859,0.0603,0.06368423273513374,0.05708464377260466,1206
0.375,20000,0.085475,0.08827103510184336,0.08267896489815663,0.001426574734994184,0.1569,0.16200645595543536,0.15192531918626365,3138,0.042325,0.044253950261184206,0.0403960497388158,0.000984176380994507,0.08465,0.08858802036704667,0.08087150398475944,1693,0.050175,0.05225713764237083,0.04809286235762916,0.001062334644306974,0.10035,0.10459122577921409,0.09626226864043033,2007
0.4,20000,0.1309,0.13424665946891765,0.12755334053108233,0.0017075106967861082,0.23515,0.24107803110156698,0.2293236903973516,4703,0.06645,0.06880239928506678,0.06409760071493321,0.0012002257713010101,0.1329,0.1376752538206015,0.12826573905179048,2658,0.077775,0.08028651590545965,0.07526348409454034,0.0012814092122458232,0.15555,0.16063900630814534,0.15059328733090507,3111
0.42500000000000004,20000,0.1873125,0.19114781152969426,0.18347718847030572,0.001956827553948302,0.3266,0.3331322272109821,0.320134370893275,6532,0.099325,0.10208983590353453,0.09656016409646546,0.0014106564841717547,0.19865,0.20423717551285445,0.19317856461815977,3973,0.112,0.11488914158229713,0.10911085841770288,0.0014740789142485796,0.224,0.22983082893255583,0.2182751749704139,4480
0.45,20000,0.2559125,0.2601082422878435,0.25171675771215646,0.002140724177045611,0.434,0.44088091036907207,0.4271444383903338,8680,0.139725,0.14283455378727208,0.1366154462127279,0.0015865361872972454,0.27945,0.28571085272139385,0.2732738543829538,5589,0.1551,0.15830550491343698,0.151894495086563,0.0016354917430736488,0.3102,0.3166467860280561,0.3038261108588412,6204
0.47500000000000003,20000,0.33315,0.33752666066526255,0.32877333933473746,0.0022330311678097603,0.5486,0.5554867180659793,0.5416946160293674,10972,0.187925,0.19128133823100205,0.18456866176899797,0.0017124489314479254,0.37585,0.38258574770985004,0.3691619348428808,7517,0.204075,0.2074808826603624,0.2006691173396376,0.0017377271660232443,0.40815,0.4149786023083624,0.4013566747151441,8163
0.5,20000,0.4152125,0.4195546687892435,0.41087033121075645,0.0022154329485102836,0.66255,0.669071334825697,0.6559662342524634,13251,0.241,0.24446260023486174,0.23753739976513824,0.0017666652357769326,0.482,0.48892781988994405,0.47507909340807564,9640,0.25815,0.2616130045437115,0.2546869954562885,0.0017668715195928474,0.5163,0.5232220414177033,0.5093716982068677,10326
0.525,20000,0.492175,0.4962609047995725,0.4880890952004274,0.002084683612454945,0.76285,0.7686939077078476,0.7569051389374581,15257,0.29345,0.296862114587086,0.290037885412914,0.001740906778900192,0.5869,0.5937067357756578,0.5800598883577912,11738,0.309475,0.31284036924684844,0.30610963075315156,0.0017170566772624735,0.61895,0.6256571200133314,0.6121971946089213,12379
0.55,20000,0.56095,0.5646213663843895,0.5572786336156104,0.001873180534616395,0.8436,0.8485680413139047,0.8384999915083402,16872,0.342375,0.3455946415488603,0.33915535845113964,0.001642704444702282,0.68475,0.6911531229006451,0.6782759197766242,13695,0.357725,0.3608516761013565,0.35459832389864354,0.0015952722223567897,0.71545,0.7216613581377017,0.7091558935257228,14309
0.5750000000000001,20000,0.6173125,0.6204625662698379,0.6141624337301622,0.001607206201075686,0.90375,0.9077603069243152,0.8995846239603804,18075,0.385325,0.388238345011321,0.38241165498867896,0.0014864278294403016,0.77065,0.7764242421469577,0.7647718087358727,15413,0.397425,0.4002232873235767,0.39462671267642324,0.0014277238488305173,0.79485,0.8003895619708397,0.7891971943668754,15897
0.6000000000000001,20000,0.66225,0.6648433141165937,0.6596566858834063,0.001323143760318781,0.9446,0.9476858504582755,0.9413433910806364,18892,0.420275,0.4228119271320294,0.4177380728679706,0.0012943743619986644,0.84055,0.8455582638409106,0.8354109404012765,16811,0.431925,0.43430152258977195,0.42954847741022806,0.001212533805987088,0.86385,0.8685331112591189,0.8590271441028537,17277
0.625,20000,0.69525,0.6972692622965496,0.6932307377034505,0.0010302547967601572,0.9719,0.9741012751940692,0.9695174811761793,19438,0.448175,0.45028721158248536,0.4460627884175146,0.0010776787732561667,0.89635,0.900498484146379,0.8920492888719469,17927,0.456375,0.4583305665218279,0.45441943347817204,0.0009977563553479536,0.91275,0.9165822000181227,0.9087592742175628,18255
0.65,20000,0.7181875,0.7196928448320329,0.7166821551679671,0.000768047190615167,0.98705,0.9885259942696837,0.9853869434080648,19741,0.468425,0.4701105268036484,0.46673947319635156,0.000859978457228636,0.93685,0.9401377984957013,0.93339441960208,18737,0.474425,0.4759516361960426,0.4728983638039574,0.0007789103310492105,0.94885,0.9518179240735306,0.9457096851589041,18977
0.675,20000,0.732825,0.7338683750746039,0.731781624925396,0.0005323440036826872,0.99555,0.9963820979525109,0.994527575112284,19911,0.4822,0.4834840074837525,0.48091599251624756,0.0006551178970024775,0.9644,0.9668800709011275,0.9617415660099625,19288,0.485675,0.486831016786639,0.48451898321336107,0.0005898153209739833,0.97135,0.9735730089665431,0.9689459586433671,19427
0.7000000000000001,20000,0.7409625,0.7417148040243654,0.7402101959756345,0.0003838356369298047,0.99795,0.9984884189413819,0.9972203323503435,19959,0.4906,0.49154117774547146,0.4896588222545285,0.0004802015510975406,0.9812,0.9829919870660216,0.9792231974335831,19624,0.49235,0.49320057309180065,0.49149942690819937,0.0004339738375346873,0.9847,0.9863104053162088,0.9829034349310033,19694
0.7250000000000001,20000,0.7455125,0.7460173198547492,0.7450076801452509,0.00025756588321575093,0.9994,0.9996567299330732,0.9989514644540893,19988,0.494925,0.49561959502758535,0.49423040497241466,0.00035439173018698007,0.98985,0.9911481347457581,0.9883637275300762,19797,0.4964,0.49698588325757465,0.49581411674242537,0.0002989255222014192,0.9928,0.9938808051054874,0.991529924157616,19856
0.75,20000,0.747875,0.7482305099343574,0.7475194900656426,0.00018138595257954695,0.99965,0.9998304468224045,0.9992776515467302,19993,0.497675,0.49814644207761144,0.4972035579223885,0.0002405360921578746,0.99535,0.996202431871079,0.994307318008138,19907,0.49825,0.4986592480595216,0.49784075194047844,0.00020880386718820045,0.9965,0.9972285864956619,0.9955807217006262,19930
0.775,20000,0.74915,0.7493768995468779,0.748923100453122,0.00011576720218721328,0.99985,0.999948985182005,0.9995590363727073,19997,0.499025,0.49933070842693156,0.49871929157306844,0.00015597655331574424,0.99805,0.9985731357102019,0.9973355771743122,19961,0.49935,0.49959969115383274,0.4991003088461673,0.00012739578676048994,0.9987,0.9991126545872582,0.998095808650383,19974
0.8,20000,0.7496375,0.7497823578183258,0.7494926421816741,7.39084082506213e-05,0.99995,0.9999911737177268,0.9997168094297738,19999,0.499575,0.4997769476316702,0.4993730523683298,0.0001030363992721929,0.99915,0.9994692115151574,0.9986390788900333,19983,0.499725,0.4998874709934643,0.49956252900653564,8.289488722542789e-05,0.99945,0.9996928514180666,0.9990153237654903,19989
0.8250000000000001,20000,0.749875,0.7499524569444694,0.7497975430555305,3.9519575400578285e-05,1.0,0.9999999999999999,0.9998079639438954,20000,0.499925,0.5000098646862909,0.4998401353137091,4.329910496331917e-05,0.99985,0.999948985182005,0.9995590363727073,19997,0.499825,0.49995461998369745,0.4996953800163026,6.613385996879148e-05,0.99965,0.9998304468224045,0.9992776515467302,19993
0.8500000000000001,20000,0.74995,0.7499989954243594,0.7499010045756406,2.49981248359205e-05,1.0,0.9999999999999999,0.9998079639438954,20000,0.49995,0.5000192934587294,0.4998807065412706,3.5354455120604595e-05,0.9999,0.9999725759647273,0.9996354263863794,19998,0.49995,0.5000192934587294,0.4998807065412706,3.5354455120604595e-05,0.9999,0.9999725759647273,0.9996354263863794,19998
0.875,20000,0.7499875,0.7500119995498068,0.7499630004501933,1.2499999999999999e-05,1.0,0.9999999999999999,0.9998079639438954,20000,0.499975,0.5000239990996135,0.4999260009003865,2.4999999999999998e-05,0.99995,0.9999911737177268,0.9997168094297738,19999,0.5,0.5,0.5,0.0,1.0,0.9999999999999999,0.9998079639438954,20000
0.9,20000,0.7499875,0.7500119995498068,0.7499630004501933,1.2499999999999999e-05,1.0,0.9999999999999999,0.9998079639438954,20000,0.499975,0.5000239990996135,0.4999260009003865,2.4999999999999998e-05,0.99995,0.9999911737177268,0.9997168094297738,19999,0.5,0.5,0.5,0.0,1.0,0.9999999999999999,0.9998079639438954,20000
0.925,20000,0.75,0.75,0.75,0.0,1.0,0.9999999999999999,0.9998079639438954,20000,0.5,0.5,0.5,0.0,1.0,0.9999999999999999,0.9998079639438954,20000,0.5,0.5,0.5,0.0,1.0,0.9999999999999999,0.9998079639438954,20000
0.9500000000000001,20000,0.75,0.75,0.75,0.0,1.0,0.9999999999999999,0.9998079639438954,20000,0.5,0.5,0.5,0.0,1.0,0.9999999999999999,0.9998079639438954,20000,0.5,0.5,0.5,0.0,1.0,0.9999999999999999,0.9998079639438954,20000
0.9750000000000001,20000,0.75,0.75,0.75,0.0,1.0,0.9999999999999999,0.9998079639438954,20000,0.5,0.5,0.5,0.0,1.0,0.9999999999999999,0.9998079639438954,20000,0.5,0.5,0.5,0.0,1.0,0.9999999999999999,0.9998079639438954,20000
1.0,20000,0.75,0.75,0.75,0.0,1.0,0.9999999999999999,0.9998079639438954,20000,0.5,0.5,0.5,0.0,1.0,0.9999999999999999,0.9998079639438954,20000,0.5,0.5,0.5,0.0,1.0,0.9999999999999999,0.9998079639438954,20000
