p,runs,total_ml_logical_failure,total_ml_logical_failure_ci_high,total_ml_logical_failure_ci_low,total_ml_logical_failure_stderr,total_uncorrectable_rate,total_uncorrectable_rate_ci_high,total_uncorrectable_rate_ci_low,total_uncorrectable_rate_failures,x_ml_logical_failure,x_ml_logical_failure_ci_high,x_ml_logical_failure_ci_low,x_ml_logical_failure_stderr,x_uncorrectable_rate,x_uncorrectable_rate_ci_high,x_uncorrectable_rate_ci_low,x_uncorrectable_rate_failures,z_ml_logical_failure,z_ml_logical_failure_ci_high,z_ml_logical_failure_ci_low,z_ml_logical_failure_stderr,z_uncorrectable_rate,z_uncorrectable_rate_ci_high,z_uncorrectable_rate_ci_low,z_uncorrectable_rate_failures
0.525,20000,0.4567375,0.46099517948403074,0.4524798205159693,0.0021723253680244886,0.7145,0.7207178084924172,0.7081998080395139,14290,0.23885,0.24231139840099372,0.2353886015990063,0.001766052043964475,0.4777,0.4846262427300571,0.4707823220780452,9554,0.317375,0.32071164822357534,0.3140383517764247,0.0017024028246918751,0.63475,0.6413966621594593,0.6280515841234204,12695
0.55,20000,0.4995125,0.5036046083175828,0.4954203916824172,0.0020878487308240608,0.7672,0.7730053996212629,0.7612919763103547,15344,0.2701,0.2735536293668476,0.26664637063315244,0.0017620881781957982,0.5402,0.5470987072785266,0.5332858530225627,10804,0.345325,0.34852808175303934,0.34212191824696064,0.0016342554140304734,0.69065,0.6970188811855023,0.6842078954663051,13813
0.5750000000000001,20000,0.5408,0.5446554347234877,0.5369445652765122,0.0019670946782180195,0.8164,0.8217047011857936,0.8109737783979034,16328,0.3019,0.3052893603538351,0.2985106396461649,0.001729297262893564,0.6038,0.6105579963117744,0.5970021370029783,12076,0.3715,0.37452813284389996,0.36847186715610003,0.0015449941263132741,0.743,0.7490090477934019,0.7368976226833313,14860
0.6000000000000001,20000,0.58065,0.5841986000594778,0.5771013999405222,0.0018105435035891625,0.8616,0.8663163978238002,0.8567447217004249,17232,0.334025,0.3372882832802591,0.3307617167197409,0.0016649710433454268,0.66805,0.6745435848479909,0.6614918718335524,13361,0.396475,0.39928285369140065,0.3936671463085994,0.001432604738428164,0.79295,0.7985090526163481,0.7872784334583802,15859
0.625,20000,0.6139125,0.6171402661228582,0.6106847338771417,0.001646849711687786,0.8967,0.9008421047852769,0.8924055338078097,17934,0.361925,0.365023209407449,0.358826790592551,0.0015807481320510388,0.72385,0.7300028307767416,0.7176111946809404,14477,0.41755,0.42012154142530983,0.4149784585746901,0.0013120350402322874,0.8351,0.840178511770534,0.8298927856646645,16702
0.65,20000,0.643125,0.6460248170011527,0.6402251829988472,0.001479525656607018,0.92405,0.9276406276369429,0.9202965065838749,18481,0.388775,0.3916570022998897,0.38589299770011026,0.0014704363562915246,0.77755,0.7832602538840298,0.7717331469012264,15551,0.43545,0.43777359921758674,0.43312640078241327,0.0011855315893123486,0.8709,0.8754759557202195,0.8661815919333621,17418
0.675,20000,0.6677625,0.6703226014284394,0.6652023985715607,0.0013061981998817671,0.9458,0.9488531082901455,0.9425756723622316,18916,0.411575,0.41421896668453884,0.4089310333154612,0.0013489873821121731,0.82315,0.8283756011316862,0.8178002859652534,16463,0.45105,0.4531093617521383,0.44899063824786173,0.0010507140786168948,0.9021,0.9061417312174087,0.8979038333862719,18042
0.7000000000000001,20000,0.6896875,0.6918671841387984,0.6875078158612016,0.0011121041794601794,0.96455,0.9670248303057493,0.9618967489945239,19291,0.432075,0.43444931504074974,0.42970068495925023,0.0012114074847691457,0.86415,0.8688286404101209,0.8593314997302182,17283,0.465025,0.46679250627017244,0.4632574937298276,0.0009018054842406816,0.93005,0.9335029642886684,0.926431865499476,18601
0.7250000000000001,20000,0.707675,0.7094711727523628,0.7058788272476373,0.0009164315092168941,0.97865,0.9805632962375462,0.9765528676459448,19573,0.45075,0.452814975655102,0.448685024344898,0.001053578367454846,0.9015,0.9055530687660317,0.8972927262809162,18030,0.475275,0.476777396579666,0.473772603420334,0.0007665429525831593,0.95055,0.9534691532464725,0.9474578030633716,19011
0.75,20000,0.72135,0.7228005537888531,0.719899446211147,0.0007400920630658666,0.9877,0.9891366256230523,0.9860760624078233,19754,0.46515,0.46691458204017006,0.46338541795982996,0.0009003135027423286,0.9303,0.9337470712492191,0.9266876625208973,18606,0.4837,0.4849306251791858,0.48246937482081426,0.0006278815268508767,0.9674,0.9697728311531316,0.9648476535416218,19348
0.775,20000,0.731075,0.7322328472399725,0.7299171527600276,0.0005907492428970173,0.99305,0.9941104528527264,0.9918001803923487,19861,0.476075,0.4775541343134364,0.47459586568656364,0.0007546742313142608,0.95215,0.9550223556672028,0.9491039861272619,19043,0.48955,0.4905412897680967,0.4885587102319033,0.0005057693793946572,0.9791,0.9809924690391363,0.9770235220119041,19582
0.8,20000,0.73815,0.7390452001255657,0.7372547998744342,0.00045674315070429433,0.9964,0.9971400942699381,0.9954692523335612,19928,0.484675,0.48586945420008804,0.483480545799912,0.0006094266065650887,0.96935,0.9716501870873978,0.9668695486667368,19387,0.493425,0.49421440960137375,0.49263559039862626,0.0004027674016463987,0.98685,0.9883379014657215,0.9851751130264493,19737
0.8250000000000001,20000,0.7429875,0.7436554446815679,0.7423195553184322,0.00034079436501717773,0.99835,0.9988248208626306,0.9976837768002499,19967,0.49045,0.49139851238517124,0.48950148761482876,0.00048394378297407015,0.9809,0.98270669186811,0.9789086078531286,19618,0.49635,0.49693990814981037,0.49576009185018965,0.00030097907638276285,0.9927,0.9937888456329284,0.9914219220373862,19854
0.8500000000000001,20000,0.7461625,0.7466514532387865,0.7456735467612134,0.0002494705222357407,0.9992,0.9995074914298606,0.9987007797717246,19984,0.4947,0.4954096641078606,0.49399033589213937,0.0003620801777269161,0.9894,0.9907282825518043,0.9878837525564804,19788,0.498025,0.4984596634000807,0.4975903365999193,0.00022177111595379943,0.99605,0.9968291663537923,0.9950803146749463,19921
0.875,20000,0.7481375,0.7484697369712725,0.7478052630287275,0.00016951177363112562,0.9997,0.9998625002862812,0.9993455788792479,19994,0.497275,0.497785182452495,0.49676481754750507,0.00026030195274974455,0.99455,0.9954796807668231,0.9934303763700838,19891,0.49915,0.4994354755717307,0.4988645244282693,0.0001456534783202493,0.9983,0.9987831548611703,0.9976254620053158,19966
0.9,20000,0.74925,0.7494661297618367,0.7490338702381633,0.00011027231293098899,0.99985,0.999948985182005,0.9995590363727073,19997,0.498875,0.499203334169989,0.498546665830011,0.00016752051189658924,0.99775,0.9983179241260579,0.99699090398009,19955,0.4997,0.49986969117344526,0.4995303088265547,8.65787202131083e-05,0.9994,0.9996567299330732,0.9989514644540893,19988
0.925,20000,0.749725,0.7498545866368851,0.7495954133631149,6.611684597639312e-05,0.99995,0.9999911737177268,0.9997168094297738,19999,0.499625,0.49981470626138835,0.4994352937386116,9.679068742321542e-05,0.99925,0.9995454198091459,0.9987628321888334,19985,0.49985,0.49997000778737183,0.4997299922126282,6.122958805285772e-05,0.9997,0.9998625002862812,0.9993455788792479,19994
0.9500000000000001,20000,0.749925,0.7499850038936858,0.7498649961063141,3.061479402642886e-05,1.0,0.9999999999999999,0.9998079639438954,20000,0.49985,0.49997000778737183,0.4997299922126282,6.122958805285772e-05,0.9997,0.9998625002862812,0.9993455788792479,19994,0.5,0.5,0.5,0.0,1.0,0.9999999999999999,0.9998079639438954,20000
0.9750000000000001,20000,0.7499875,0.7500119995498068,0.7499630004501933,1.2499999999999999e-05,1.0,0.9999999999999999,0.9998079639438954,20000,0.499975,0.5000239990996135,0.4999260009003865,2.4999999999999998e-05,0.99995,0.9999911737177268,0.9997168094297738,19999,0.5,0.5,0.5,0.0,1.0,0.9999999999999999,0.9998079639438954,20000
1.0,20000,0.75,0.75,0.75,0.0,1.0,0.9999999999999999,0.9998079639438954,20000,0.5,0.5,0.5,0.0,1.0,0.9999999999999999,0.9998079639438954,20000,0.5,0.5,0.5,0.0,1.0,0.9999999999999999,0.9998079639438954,20000
