p,runs,total_ml_logical_failure,total_ml_logical_failure_ci_high,total_ml_logical_failure_ci_low,total_ml_logical_failure_stderr,total_uncorrectable_rate,total_uncorrectable_rate_ci_high,total_uncorrectable_rate_ci_low,total_uncorrectable_rate_failures,x_ml_logical_failure,x_ml_logical_failure_ci_high,x_ml_logical_failure_ci_low,x_ml_logical_failure_stderr,x_uncorrectable_rate,x_uncorrectable_rate_ci_high,x_uncorrectable_rate_ci_low,x_uncorrectable_rate_failures,z_ml_logical_failure,z_ml_logical_failure_ci_high,z_ml_logical_failure_ci_low,z_ml_logical_failure_stderr,z_uncorrectable_rate,z_uncorrectable_rate_ci_high,z_uncorrectable_rate_ci_low,z_uncorrectable_rate_failures
0.0,20000,0.0,0.0,0.0,0.0,0.0,0.00019203605610462553,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00019203605610462553,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00019203605610462553,0.0,0
0.025,20000,0.0,0.0,0.0,0.0,0.0,0.00019203605610462553,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00019203605610462553,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00019203605610462553,0.0,0
0.05,20000,2.5e-05,7.399909961350135e-05,0.0,2.4999999999999998e-05,5e-05,0.0002831905702260402,8.826282272974824e-06,1,0.0,0.0,0.0,0.0,0.0,0.00019203605610462553,0.0,0,2.5e-05,7.399909961350135e-05,0.0,2.4999999999999998e-05,5e-05,0.0002831905702260402,8.826282272974824e-06,1
0.07500000000000001,20000,5e-05,0.00011929345872942269,0.0,3.535445512060459e-05,0.0001,0.0003645736136206778,2.7424035272726838e-05,2,0.0,0.0,0.0,0.0,0.0,0.00019203605610462553,0.0,0,5e-05,0.00011929345872942269,0.0,3.535445512060459e-05,0.0001,0.0003645736136206778,2.7424035272726838e-05,2
0.1,20000,0.0003,0.0004696911734452622,0.0001303088265547377,8.65787202131083e-05,0.0006,0.0010485355459105335,0.0003432700669267663,12,0.0001,0.00019799084871888087,2.009151281119129e-06,4.999624967184101e-05,0.0002,0.0005141804856319553,7.777875605022839e-05,4,0.0002,0.0003385661257825662,6.14338742174338e-05,7.069830204817952e-05,0.0004,0.0007891790235140093,0.00020270340374573274,8
0.125,20000,0.000875,0.0011646360652779965,0.0005853639347220036,0.00014777621811554127,0.00175,0.0024327339440656536,0.0012586299858426053,35,0.0002,0.0003385661257825662,6.14338742174338e-05,7.069830204817952e-05,0.0004,0.0007891790235140093,0.00020270340374573274,8,0.000675,0.0009294412336523379,0.0004205587663476622,0.0001298193414059329,0.00135,0.00196351203514295,0.0009280055236101935,27
0.15000000000000002,20000,0.0027375,0.0032541002871538244,0.0022208997128461755,0.0002635764183570216,0.0054,0.006514989037369452,0.004474973029329244,108,0.000675,0.0009294412336523379,0.0004205587663476622,0.0001298193414059329,0.00135,0.00196351203514295,0.0009280055236101935,27,0.0020875,0.002536331706400353,0.0016386682935996468,0.00022899997649991548,0.00415,0.005141161559496935,0.003349280597342023,83
0.17500000000000002,20000,0.00614375,0.006920900164423166,0.005366599835576834,0.00039651247193990655,0.012,0.013605521029920676,0.01058190616083744,240,0.001325,0.0016812547701455399,0.0009687452298544602,0.00018176597782185383,0.00265,0.003464306023053991,0.00202671224195328,53,0.00491875,0.005607595880353526,0.004229904119646475,0.0003514584379034792,0.00975,0.011209048430492292,0.008479242922518294,195
0.2,20000,0.013358984375,0.014520148751736312,0.012197819998263689,0.0005924416907123945,0.0254,0.027673370455822084,0.023308910168632423,508,0.00299375,0.0035346334573671365,0.0024528665426328633,0.0002759660185766454,0.0059,0.007060404194893776,0.004929365835748815,118,0.010890625,0.011919736425381643,0.009861513574618355,0.0005250664979046272,0.0213,0.023394848989370547,0.019389006330744016,426
0.225,20000,0.024960546875,0.02656430612030818,0.02335678762969182,0.0008182595486235603,0.0461,0.04909445651792704,0.04327987381380474,922,0.00635625,0.00714495790243596,0.00556754209756404,0.0004024093854056439,0.01245,0.014083058528189073,0.011004195830118546,249,0.020015625,0.02142350256748044,0.018607747432519556,0.0007183180806308698,0.0382,0.040946390886033426,0.03563097361538481,764
0.25,20000,0.0461037109375,0.04829878067612198,0.04390864119887802,0.0011199541195330168,0.082,0.0858831843763068,0.07827735776659665,1640,0.013290625,0.01443002413200193,0.01215122586799807,0.0005813367699556546,0.02585,0.028141985528011813,0.023740122263992202,517,0.036909375,0.03882538730045993,0.03499336269954007,0.0009775752593278184,0.06865,0.07223784616531181,0.06522782334028965,1373
