p,posterior_x_error_mcmc,posterior_x_error_mcmc_stderr,posterior_x_error_component_norm_mcmc,posterior_x_class_mcmc,posterior_x_class_mcmc_stderr,posterior_x_class_component_norm_mcmc,posterior_x_degeneracy_gain_mcmc,posterior_x_degeneracy_gain_mcmc_stderr,posterior_x_degeneracy_gain_component_norm_mcmc,mean_affine_dimension,mean_list_size,posterior_x_class_component_norm_mcmc_isotonic,posterior_x_class_component_norm_dp_mcmc,scaled_posterior_x_class_component_norm_dp_mcmc
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.025,0.2217325730521491,0.12148503311463604,0.004031501328220893,0.013231567649056825,0.00948063683396786,0.00024057395725557865,0.20850100540309224,0.11990045314664649,0.0037909273709653135,27.0,1.9,0.00024057395725557865,0.014617786597970948,0.20017622582431202
0.05,0.2860741313834963,0.12392782452423179,0.005201347843336296,0.03429234678904247,0.023030449169875258,0.0006234972143462267,0.25178178459445383,0.11644289876427721,0.00457785062899007,27.0,2.65,0.00045165801564271116,0.029079728211063013,0.3982183076947759
0.07500000000000001,0.5328954670042209,0.1891438353436778,0.009689008490985834,0.015390034931655755,0.012550875096994258,0.00027981881693919553,0.517505432072565,0.18197002433348855,0.009409189674046638,27.0,4.85,0.00045165801564271116,0.050688178011948165,0.694124797919206
0.1,0.8960598866290932,0.22489615582556977,0.016291997938710785,0.20949918426215713,0.06581339369004265,0.003809076077493766,0.686560702366936,0.17413486911881976,0.012482921861217019,27.0,7.35,0.003809076077493766,0.06593348778899834,0.902894337154099
0.125,1.2446767408353179,0.2313181030669083,0.022630486197005778,0.2642740906278537,0.07222826076307298,0.004804983465960976,0.9804026502074642,0.22458373734136458,0.017825502731044805,27.0,12.0,0.004804983465960976,0.06969947301557904,0.9544658048393422
0.15000000000000002,1.6107605202610682,0.2238026223512331,0.029286554913837602,0.38313137303450717,0.08938397935674133,0.006966024964263766,1.2276291472265608,0.1822383452618396,0.02232052994957383,27.0,17.95,0.006966024964263766,0.06451900947460681,0.8835244463305092
0.17500000000000002,2.352145771627355,0.2184677998486465,0.042766286756861,0.4496392265434405,0.08036202945104881,0.00817525866442619,1.9025065450839151,0.17990737885886135,0.03459102809243482,27.0,28.7,0.00817525866442619,0.05662806445046005,0.775465706894534
0.2,2.8520187020457586,0.27917391513659007,0.05185488549174107,0.5530426990850478,0.08154002930366053,0.010055321801546323,2.298976002960711,0.23175813616228041,0.041799563690194746,27.0,62.7,0.010055321801546323,0.0563029505765644,0.7710135918083426
0.225,2.9403319509236736,0.245152593429717,0.05346058092588497,0.5638693738799134,0.07255318816825004,0.010252170434180244,2.3764625770437604,0.22863173209623738,0.043208410491704735,27.0,78.25,0.010252170434180244,0.06379782357718856,0.8736485140137149
0.25,3.809158502113829,0.23104131170786552,0.06925742731116052,0.6720305608058431,0.049181211755165107,0.012218737469197147,3.1371279413079853,0.22842660542464388,0.05703868984196337,27.0,139.2,0.012218737469197147,0.07302458889798677,1.0
0.275,4.74563906542085,0.20619391341271,0.08628434664401545,0.8515134471822048,0.036353079455302445,0.015482062676040086,3.894125618238644,0.18885044989334918,0.07080228396797535,27.0,216.7,0.015482062676040086,0.06694663531889279,0.9167683971821504
0.30000000000000004,5.585012804249602,0.1620631258091676,0.10154568734999277,0.9204033418508052,0.020256656805944875,0.016734606215469187,4.664609462398796,0.15310932919333808,0.08481108113452357,27.0,334.7,0.016734606215469187,0.046905759782142266,0.6423282963998366
0.325,6.06006616701002,0.15150710189565872,0.110183021218364,0.9471458204183782,0.018050278594312345,0.017220833098515968,5.112920346591643,0.14196609494423507,0.09296218811984806,27.0,407.7,0.017217970356954833,0.025727985728317835,0.35231948740251157
0.35000000000000003,6.434163048451562,0.1516135232594084,0.1169847826991193,0.9468309188466535,0.013205955901702912,0.017215107615393698,5.487332129604907,0.14643206783903479,0.09976967508372557,27.0,581.2,0.017217970356954833,0.014561637786257508,0.19940732301279632
0.375,7.729383236804459,0.08218773621812094,0.14053424066917197,0.9839214659339672,0.00345179937986373,0.017889481198799403,6.745461770870492,0.08167019493590648,0.12264475947037258,27.0,752.0,0.017889481198799403,0.010763931443161888,0.14740146580213945
0.4,8.580474327712569,0.05755988635289905,0.15600862414022854,0.9908121145147633,0.0028803931913538913,0.018014765718450242,7.589662213197807,0.056170777675236844,0.1379938584217783,27.0,958.05,0.018014765718450242,0.007366613383145197,0.10087853275608497
0.42500000000000004,9.380823166447986,0.03442730404735162,0.17056042120814519,0.9972302444612586,0.0007898041051734695,0.018131458990204703,8.383592921986724,0.034459549887295444,0.15242896221794042,27.0,1163.7,0.018131458990204703,0.004021338356665756,0.055068277923254715
0.45,10.0905012869391,0.012061684156312103,0.1834636597625291,0.998679405647081,0.00038340280450690903,0.018157807375401472,9.091821881292017,0.011952290624753002,0.16530585238712758,27.0,1400.55,0.018157807375401472,0.0015881308240660646,0.021747891334035954
0.47500000000000003,10.60859567980425,0.005772114484616922,0.1928835578146227,0.999312421781646,0.00017741203024833961,0.018169316759666293,9.609283258022606,0.005728539935900794,0.17471424105495648,27.0,1667.55,0.018169316759666293,0.0008128847734130574,0.011131658331533147
0.5,27.0,0.0,0.4909090909090909,1.0,0.0,0.01818181818181818,26.0,0.0,0.4727272727272727,27.0,2.0,0.01818181818181818,0.0,0.0
