p,posterior_z_error_mcmc,posterior_z_error_mcmc_stderr,posterior_z_error_component_norm_mcmc,posterior_z_class_mcmc,posterior_z_class_mcmc_stderr,posterior_z_class_component_norm_mcmc,posterior_z_degeneracy_gain_mcmc,posterior_z_degeneracy_gain_mcmc_stderr,posterior_z_degeneracy_gain_component_norm_mcmc,mean_affine_dimension,mean_list_size,posterior_z_class_component_norm_mcmc_isotonic,posterior_z_class_component_norm_dp_mcmc,scaled_posterior_z_class_component_norm_dp_mcmc
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.025,0.24093941756062204,0.09067103291560173,0.0025097855995898127,0.14819600178428316,0.06902922958954157,0.0015437083519196163,0.09274341577633889,0.05751891664286206,0.0009660772476701968,49.0,2.05,0.0015008768505413812,0.044257252506629166,0.49913793474238993
0.05,0.21198853214513588,0.1215904659906922,0.002208213876511832,0.13997235351966203,0.09668025479676973,0.0014580453491631461,0.0720161786254739,0.03324400701705995,0.0007501685273486864,49.0,1.8,0.0015008768505413812,0.03974623130011153,0.4482621645335847
0.07500000000000001,0.44837005866069735,0.11327913424694837,0.004670521444382264,0.32027583932671055,0.09150678958927552,0.003336206659653235,0.12809421933398676,0.05268589179288394,0.0013343147847290288,49.0,2.5,0.003336206659653235,0.03839323813417693,0.43300296572850727
0.1,0.65695311549848,0.14468045119144438,0.006843261619775834,0.4148405007303554,0.10719756730335063,0.004321255215941202,0.2421126147681248,0.0679984137993162,0.002522006403834633,49.0,3.6,0.004238089205428369,0.036189906138713646,0.4081535564344567
0.125,0.6337073769847443,0.13989823416336986,0.006601118510257753,0.3988726267118914,0.10912611680671869,0.004154923194915536,0.2348347502728528,0.07470162844203104,0.0024461953153422167,49.0,4.75,0.004238089205428369,0.03667554288103446,0.4136306185399438
0.15000000000000002,1.0093685039532159,0.21217822508881973,0.010514255249512666,0.6470818763312154,0.13714265128930997,0.006740436211783493,0.36228662762200076,0.09784165950984486,0.0037738190377291747,49.0,7.75,0.006328107740831676,0.03941155422264982,0.4444876413585449
0.17500000000000002,0.8403320086145003,0.16231681564838837,0.008753458423067711,0.5679148099084664,0.10830242803950917,0.005915779269879858,0.272417198706034,0.0759871000088389,0.002837679153187854,49.0,7.1,0.006328107740831676,0.044801020133508444,0.5052706030597384
0.2,1.333267743238116,0.21805191832896803,0.013888205658730375,0.7527390637289673,0.1350781996078674,0.007841031913843409,0.5805286795091484,0.11823963007478996,0.006047173744886963,49.0,13.3,0.007841031913843409,0.0491670769661471,0.5545114498584576
0.225,1.5329051368323372,0.20157352353526128,0.015967761842003513,0.9298064229320613,0.11094407806908396,0.009685483572208971,0.603098713900276,0.11092800693369355,0.006282278269794542,49.0,18.25,0.009685483572208971,0.04519151374097354,0.5096746309132758
0.25,1.8559387290506084,0.26045357266839964,0.01933269509427717,1.0058794738485604,0.15402062731914246,0.010477911185922504,0.8500592552020481,0.13574971682318923,0.008854783908354667,49.0,21.25,0.010477911185922504,0.044971865447871226,0.507197414430568
0.275,2.2748340196527197,0.24843499010702325,0.02369618770471583,1.1144384017855007,0.1140663310185991,0.011608733351932299,1.1603956178672186,0.15204104668185786,0.012087454352783527,49.0,43.25,0.011348915287258309,0.055946324206694376,0.630968511133284
0.30000000000000004,2.364386867438125,0.30091321611987426,0.024629029869147136,1.0645533333680948,0.13499070697753038,0.01108909722258432,1.29983353407003,0.19350586660877553,0.013539932646562813,49.0,91.05,0.011348915287258309,0.07832526112009967,0.8833605083774466
0.325,3.685076928137191,0.2533442599583203,0.03838621800142907,1.557390433482743,0.068732839073329,0.01622281701544524,2.127686494654448,0.18777959299238317,0.022163400985983833,49.0,134.65,0.01622281701544524,0.08866737914735087,1.0
0.35000000000000003,4.610615712712433,0.20228859714743355,0.04802724700742118,1.7472194609003235,0.04867738111862027,0.018200202717711705,2.86339625181211,0.16646727724789348,0.02982704428970948,49.0,246.85,0.018200202717711705,0.07437910536637807,0.8388553499790717
0.375,6.233457640849737,0.12529905027462163,0.06493185042551809,1.8949885974049447,0.022960070239246313,0.019739464556301507,4.338469043444793,0.10716845188139477,0.04519238586921659,49.0,418.65,0.019739464556301507,0.04837517108618135,0.5455802523021417
0.4,6.731395557750209,0.19086123537909927,0.07011870372656467,1.9098776067107668,0.024287387784346783,0.019894558403237155,4.821517951039443,0.16938792460675836,0.05022414532332753,49.0,617.45,0.019894558403237155,0.025922757901756875,0.29235958196844225
0.42500000000000004,8.601114668158052,0.05059616191056442,0.08959494445997972,1.986713413291985,0.002318786901064505,0.02069493138845818,6.614401254866067,0.04902292265137251,0.06890001307152153,49.0,893.45,0.02069493138845818,0.01455675569624413,0.16417261721532506
0.45,9.665302037508523,0.02056618560065548,0.10068022955738044,1.9953410072604598,0.000832547218299135,0.020784802158963122,7.669961030248063,0.020703602875359203,0.07989542739841733,49.0,1225.1,0.020784802158963122,0.007161810484579576,0.08077164965796274
0.47500000000000003,10.464421053993123,0.006303843077601474,0.10900438597909502,1.9975608503442868,0.0005099955605060072,0.020807925524419655,8.466860203648839,0.0061374113485029224,0.0881964604546754,49.0,1582.2,0.020807925524419655,0.0031428275649813793,0.035445138845916574
0.5,49.0,0.0,0.5104166666666666,2.0,0.0,0.020833333333333332,47.0,0.0,0.4895833333333333,49.0,4.0,0.020833333333333332,0.0,0.0
