p,posterior_x_error_mcmc,posterior_x_error_mcmc_stderr,posterior_x_error_component_norm_mcmc,posterior_x_class_mcmc,posterior_x_class_mcmc_stderr,posterior_x_class_component_norm_mcmc,posterior_x_degeneracy_gain_mcmc,posterior_x_degeneracy_gain_mcmc_stderr,posterior_x_degeneracy_gain_component_norm_mcmc,mean_affine_dimension,mean_list_size,posterior_x_class_component_norm_mcmc_isotonic,posterior_x_class_component_norm_dp_mcmc,scaled_posterior_x_class_component_norm_dp_mcmc
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.1504312821799123,0.4808391416174958
0.05,0.34620983618308093,0.1602925451083575,0.02163811476144256,0.1453177957759783,0.07585061391778403,0.009082362235998644,0.20089204040710257,0.09742269509102754,0.01255575252544391,8.0,3.25,0.009082362235998644,0.20808534106005086,0.6651248020264467
0.07500000000000001,0.508546678303906,0.17335726634673337,0.031784167393994124,0.2508607456951458,0.08909928505176296,0.015678796605946614,0.25768593260876027,0.10752485511825718,0.016105370788047517,8.0,5.2,0.015678796605946614,0.23829203927305959,0.761677610919419
0.1,0.9059812909495861,0.31248952356736304,0.05662383068434913,0.2907481487531206,0.09071957766240682,0.018171759297070038,0.6152331421964654,0.23123777169813364,0.03845207138727909,8.0,10.05,0.018171759297070038,0.27643834467537615,0.8836086114382595
0.125,1.3234840825343486,0.2957178224463086,0.08271775515839679,0.41499666673583374,0.09020450916594686,0.02593729167098961,0.9084874157985144,0.21818511544039312,0.05678046348740715,8.0,14.95,0.02593729167098961,0.3125318521343123,0.9989780405425276
0.15000000000000002,1.9303563059267734,0.2742650501393256,0.12064726912042334,0.5948486433400773,0.07474953854882681,0.03717804020875483,1.335507662586696,0.20885763033591054,0.0834692289116685,8.0,26.4,0.03717804020875483,0.3128515737589003,1.0
0.17500000000000002,2.741321743609496,0.2651179898389727,0.1713326089755935,0.769800771885611,0.05292806637367306,0.04811254824285069,1.9715209717238846,0.22809572312799203,0.12322006073274279,8.0,49.8,0.047688909028320944,0.2608775357462925,0.8338699806168733
0.2,2.73639900861468,0.3351064350981538,0.1710249380384175,0.7562443170206591,0.07270800842878725,0.04726526981379119,1.9801546915940211,0.2743524738978939,0.12375966822462632,8.0,52.85,0.047688909028320944,0.19936771427858146,0.637259745518252
0.225,3.8028533452636553,0.32031605246139017,0.23767833407897845,0.8627915299245968,0.055243245013245436,0.0539244706202873,2.9400618153390585,0.27173721699031717,0.18375386345869116,8.0,81.45,0.0539244706202873,0.15943802233219864,0.5096283212405058
0.25,4.446808179637254,0.17638514625136573,0.2779255112273284,0.9371288775227852,0.02063258926793903,0.05857055484517407,3.509679302114469,0.15945809908310046,0.21935495638215433,8.0,108.75,0.05857055484517407,0.12355604756095663,0.3949350360505949
0.275,5.144701008592921,0.20110479350520963,0.32154381303705754,0.9663457702332809,0.02015555663545105,0.06039661063958006,4.17835523835964,0.18311641079497834,0.2611472023974775,8.0,139.1,0.06039661063958006,0.08383512958671245,0.2679709377179613
0.30000000000000004,5.800039851282773,0.08738530779064665,0.3625024907051733,0.9879432864323153,0.004592497707871499,0.06174645540201971,4.8120965648504574,0.08365500172994653,0.3007560353031536,8.0,159.95,0.06174645540201971,0.044415601741611715,0.14197020397871063
0.325,6.2960984090954515,0.05764948786817663,0.3935061505684657,0.9956761223162939,0.0017073815234014973,0.06222975764476837,5.300422286779157,0.05646761830119089,0.3312763929236973,8.0,184.65,0.06222975764476837,0.02111069086174264,0.06747829524428615
0.35000000000000003,6.754787132245366,0.02793026372249834,0.4221741957653354,0.9992374748750101,0.00026911314520642454,0.06245234217968813,5.755549657370356,0.02773467420693082,0.35972185358564723,8.0,205.45,0.06245234217968813,0.009089225486431997,0.0290528360692749
0.375,7.135869177772709,0.01849034915999973,0.4459918236107943,0.999705963593725,8.961576856184168e-05,0.06248162272460781,6.136163214178984,0.01843074284495487,0.3835102008861865,8.0,224.85,0.06248162272460781,0.0030292045805099623,0.009682561427178323
0.4,7.453740256879688,0.011006747897694827,0.4658587660549805,0.9998170881210544,8.98357925883529e-05,0.0624885680075659,6.4539231687586325,0.010936692121930457,0.40337019804741453,8.0,239.55,0.0624885680075659,0.0008838997219565343,0.0028253005453560973
0.42500000000000004,7.705498056671468,0.003763708501742021,0.48159362854196675,0.9999809078032509,6.574440491820101e-06,0.06249880673770318,6.705517148868218,0.0037606983319232517,0.4190948218042636,8.0,248.55,0.06249880673770318,0.00023297515196676576,0.0007446826914359987
0.45,7.868067849503968,0.0023086920563074637,0.491754240593998,0.9999847619459846,4.202510453885478e-06,0.06249904762162404,6.868083087557983,0.0023070340611095154,0.4292551929723739,8.0,253.0,0.06249904762162404,9.635865431176535e-05,0.00030800118137179114
0.47500000000000003,7.967524739601312,0.000936518198655745,0.497970296225082,0.9999957377533801,1.5682314879360185e-06,0.06249973360958626,6.967529001847933,0.0009355565521247195,0.4354705626154958,8.0,255.35,0.06249973360958626,3.730852318811145e-05,0.00011925311015652213
0.5,8.0,0.0,0.5,1.0,0.0,0.0625,7.0,0.0,0.4375,8.0,2.0,0.0625,0.0,0.0
