p,posterior_x_error_mcmc,posterior_x_error_mcmc_stderr,posterior_x_error_component_norm_mcmc,posterior_x_class_mcmc,posterior_x_class_mcmc_stderr,posterior_x_class_component_norm_mcmc,posterior_x_degeneracy_gain_mcmc,posterior_x_degeneracy_gain_mcmc_stderr,posterior_x_degeneracy_gain_component_norm_mcmc,mean_affine_dimension,mean_list_size,posterior_x_class_component_norm_mcmc_isotonic,posterior_x_class_component_norm_dp_mcmc,scaled_posterior_x_class_component_norm_dp_mcmc
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.025,0.2157420007174334,0.10958195091700938,0.002247312507473265,0.17433995223899534,0.08526292634198843,0.0018160411691562014,0.041402048478438085,0.03366076265275398,0.0004312713383170634,50.0,1.55,0.0018160411691562014,0.060788038029726044,0.27977206557168327
0.05,0.49282071534799987,0.11276097513976331,0.005133549118208332,0.2801942005479641,0.08112186436974322,0.002918689589041293,0.21262651480003578,0.08303495003827074,0.002214859529167039,50.0,2.9,0.002918689589041293,0.05584729291567477,0.25703268277822355
0.07500000000000001,0.4785571025961996,0.12102509173874215,0.0049849698187104125,0.3794855230751555,0.10161337421685301,0.003952974198699537,0.0990715795210441,0.05638377583479957,0.0010319956200108762,50.0,3.15,0.003952974198699537,0.05471276053801856,0.2518110885790554
0.1,0.8080517384197472,0.16678349963516437,0.008417205608539034,0.6336953902402748,0.1267285784236091,0.006600993648336196,0.17435634817947232,0.0679176623561484,0.0018162119602028366,50.0,5.2,0.006347124861270259,0.051644430929265725,0.23768934784980614
0.125,0.7062305682308089,0.17570399969751477,0.0073565684190709255,0.584952583123615,0.1477893351676075,0.006093256074204322,0.12127798510719386,0.0452833629807188,0.0012633123448666027,50.0,4.75,0.006347124861270259,0.047563547756806795,0.21890741062134605
0.15000000000000002,1.1174284802404226,0.193844960262937,0.011639880002504403,0.925480717246568,0.16114397893370097,0.009640424137985083,0.1919477629938547,0.05096843090179774,0.0019994558645193197,50.0,7.7,0.00870170431342231,0.048626649745668646,0.22380025218981056
0.17500000000000002,1.0827187601948,0.2502591880983507,0.011278320418695835,0.7452465109305154,0.17842405106189815,0.007762984488859536,0.3374722492642845,0.10314791441501493,0.0035153359298362966,50.0,8.0,0.00870170431342231,0.05456160269641401,0.25111539674652117
0.2,1.3376861254240395,0.2196073537783304,0.013934230473167079,0.9711040268020528,0.1623167427352624,0.010115666945854716,0.36658209862198704,0.09206954603449373,0.003818563527312365,50.0,14.05,0.010115666945854716,0.05960517947944055,0.2743280540421341
0.225,1.9395902197432726,0.2721756332064193,0.020204064788992424,1.3909654376434721,0.19074238895402262,0.014489223308786168,0.5486247820997999,0.13767971340573126,0.005714841480206249,50.0,19.0,0.013588723510777428,0.06449818733248575,0.2968477299236867
0.25,1.6097542933440914,0.28905207183097603,0.016768273889000953,1.2180694764257942,0.2172836178834262,0.01268822371276869,0.3916848169182967,0.0953661513227805,0.004080050176232257,50.0,17.1,0.013588723510777428,0.08843358568104678,0.4070084795268131
0.275,1.807125237882356,0.22591521986078228,0.018824221227941206,1.307652368409412,0.18669496987585885,0.013621378837598041,0.4994728694729436,0.0688341281634169,0.005202842390343162,50.0,44.65,0.013621378837598041,0.14277140803226654,0.6570939451974419
0.30000000000000004,2.6652185321533315,0.28886772779130626,0.02776269304326387,2.010280937745025,0.1956180158588694,0.02094042643484401,0.6549375944083067,0.12026594841661294,0.006822266608419861,50.0,83.0,0.02094042643484401,0.19825426226567594,0.912449328194058
0.325,3.651473198050362,0.24966387540075796,0.038036179146357936,2.571070870874261,0.1616391112187699,0.02678198823827355,1.0804023271761016,0.11923786463963491,0.011254190908084391,50.0,161.7,0.02678198823827355,0.21727701050321951,1.0
0.35000000000000003,4.8394276911344445,0.16168291522695097,0.0504107051159838,3.1941950646959283,0.081954313822937,0.033272865257249255,1.6452326264385153,0.09330764561997912,0.017137839858734533,50.0,283.15,0.033272865257249255,0.18991751748428837,0.8740801295288175
0.375,6.068731069605667,0.16890323420281741,0.0632159486417257,3.5629093666595457,0.06332952189407144,0.03711363923603694,2.5058217029461214,0.11811399822321932,0.026102309405688764,50.0,426.7,0.03711363923603694,0.1368079280170266,0.6296475071162645
0.4,7.309059501502124,0.11747287483855282,0.07613603647398046,3.812542060371642,0.024061792184285124,0.03971397979553794,3.4965174411304814,0.097884743801092,0.03642205667844251,50.0,656.3,0.03971397979553794,0.08588037333755424,0.3952575246624249
0.42500000000000004,8.55051278525788,0.05396855037578496,0.08906784151310292,3.923889886906867,0.008594908081126887,0.0408738529886132,4.6266228983510125,0.04789283218934654,0.048193988524489716,50.0,906.55,0.0408738529886132,0.046154246477348664,0.21242121460735383
0.45,9.62866198482944,0.019741611658762568,0.10029856234197333,3.978051404663937,0.0013841953396489172,0.041438035465249344,5.650610580165503,0.019652639757660736,0.05886052687672399,50.0,1235.6,0.041438035465249344,0.0221216670696616,0.10181319698033038
0.47500000000000003,10.464181813366949,0.005365579965328495,0.10900189388923905,3.9914292786259473,0.0008248641980892987,0.04157738831902028,6.472752534741001,0.005431782896583873,0.06742450557021876,50.0,1580.55,0.04157738831902028,0.009672644490346305,0.04451756984295851
0.5,50.0,0.0,0.5208333333333334,4.0,0.0,0.041666666666666664,46.0,0.0,0.4791666666666667,50.0,16.0,0.041666666666666664,0.0,0.0
