p,posterior_z_error_mcmc,posterior_z_error_mcmc_stderr,posterior_z_error_component_norm_mcmc,posterior_z_class_mcmc,posterior_z_class_mcmc_stderr,posterior_z_class_component_norm_mcmc,posterior_z_degeneracy_gain_mcmc,posterior_z_degeneracy_gain_mcmc_stderr,posterior_z_degeneracy_gain_component_norm_mcmc,mean_affine_dimension,mean_list_size,posterior_z_class_component_norm_mcmc_isotonic,posterior_z_class_component_norm_dp_mcmc,scaled_posterior_z_class_component_norm_dp_mcmc
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.025,0.0527554515105491,0.04991120686596898,0.0032972157194093186,0.05111623803933442,0.049947687692957446,0.003194764877458401,0.0016392134712146882,0.0016392134712146884,0.00010245084195091801,9.0,1.4,0.003194764877458401,0.15855171226214945,0.49428426659249436
0.05,0.2906931923556975,0.1468144225940696,0.018168324522231095,0.10951433380316207,0.0643688554146357,0.006844645862697629,0.1811788585525354,0.0905564562163128,0.011323678659533463,9.0,4.15,0.006844645862697629,0.20227746226036641,0.6305991001613717
0.07500000000000001,0.5186014239036466,0.15902180587857667,0.03241258899397791,0.2202870151990491,0.08050286011679512,0.01376793844994057,0.2983144087045975,0.09429220877942535,0.018644650544037345,9.0,5.75,0.01376793844994057,0.24576943771663412,0.7661851426224978
0.1,0.9359853313182436,0.21514704842871493,0.05849908320739022,0.27750467812571633,0.06758329067876052,0.01734404238285727,0.658480653192527,0.1600063353037423,0.04115504082453294,9.0,11.25,0.01734404238285727,0.2874323937989915,0.8960692252188073
0.125,1.4973913132635606,0.32070758172031666,0.09358695707897254,0.5123239679695011,0.09547386162381107,0.03202024799809382,0.9850673452940594,0.2385056270633743,0.06156670908087871,9.0,22.3,0.031995661229027625,0.3099662161251887,0.9663183173485359
0.15000000000000002,1.7947219378128623,0.268842180828696,0.11217012111330389,0.5115371913593828,0.06634149249164956,0.031971074459961425,1.2831847464534798,0.2152705551858453,0.08019904665334249,9.0,36.95,0.031995661229027625,0.32077029955894826,1.0
0.17500000000000002,2.8272711724743482,0.2803750851745872,0.17670444827964676,0.7325098527387268,0.05926892205279969,0.045781865796170426,2.094761319735621,0.2310176058478785,0.13092258248347632,9.0,56.8,0.045781865796170426,0.3120620331904137,0.9728520178442074
0.2,3.455743586867637,0.28702308537111126,0.21598397417922732,0.8479736117477129,0.04367942192920981,0.05299835073423206,2.6077699751199246,0.2529358117677665,0.1629856234449953,9.0,83.25,0.05299835073423206,0.25540270158845274,0.7962168004320398
0.225,4.617260760327521,0.18185583910115474,0.28857879752047005,0.9477367586309127,0.018083503539138016,0.05923354741443204,3.669524001696609,0.16850817836690427,0.22934525010603807,9.0,124.9,0.05923354741443204,0.17366717799403653,0.5414066646220828
0.25,5.3948741289905415,0.14671188018969883,0.33717963306190885,0.980652894997211,0.005673243790663101,0.061290805937325686,4.414221233993329,0.14289207997371048,0.27588882712458307,9.0,166.95,0.061290805937325686,0.08782968246369109,0.2738086493183904
0.275,5.940104825970174,0.10695080797897512,0.37125655162313587,0.9829315886513914,0.005086284245025727,0.06143322429071196,4.9571732373187825,0.10381163513768288,0.3098233273324239,9.0,205.75,0.06143322429071196,0.039338822359100814,0.12263860592202827
0.30000000000000004,6.516078870904641,0.0694107697408053,0.40725492943154007,0.9961322228971794,0.0013201115852455587,0.06225826393107371,5.519946648007461,0.0689761177487041,0.3449966655004663,9.0,247.15,0.06225826393107371,0.01665836478065197,0.0519323790374509
0.325,7.026405587725402,0.04272051127590478,0.43915034923283763,0.9981766841374121,0.0006182637471192615,0.06238604275858826,6.0282289035879915,0.04237609608576125,0.37676430647424947,9.0,288.55,0.06238604275858826,0.008240285623331702,0.025689054238069747
0.35000000000000003,7.495697527360581,0.028243555134308335,0.4684810954600363,0.999374625920303,0.00017376404628647514,0.06246091412001894,6.496322901440277,0.028178508368171738,0.4060201813400173,9.0,328.35,0.06246091412001894,0.0038332470420875024,0.01195013081746698
0.375,7.9349716876516325,0.017860160223933882,0.49593573047822703,0.9997433322333811,7.646783174370627e-05,0.06248395826458632,6.935228355418251,0.017817108790006867,0.4334517722136407,9.0,377.9,0.06248395826458632,0.001146232605281424,0.003573375112525902
0.4,8.287307741761996,0.0071647655052629365,0.5179567338601248,0.9998746582749727,2.8886346725266893e-05,0.06249216614218579,7.287433083487025,0.007157802172684475,0.4554645677179391,9.0,416.55,0.06249216614218579,0.0004404690756853025,0.0013731604088375305
0.42500000000000004,8.574513699474938,0.006298546822932472,0.5359071062171836,0.9999193629723806,2.104058138801715e-05,0.06249496018577379,7.574594336502555,0.006297142252418613,0.4734121460314097,9.0,451.65,0.062494550025431056,0.00015007586125512535,0.0004678608383054048
0.45,8.76693221549596,0.004476244525033687,0.5479332634684975,0.9999062378414132,2.445536636268068e-05,0.062494139865088325,7.767025977654545,0.004477066186577344,0.4854391236034091,9.0,470.95,0.062494550025431056,8.535091180650324e-05,0.00026608109268176877
0.47500000000000003,8.897749319654105,0.0029522610782162857,0.5561093324783816,0.9999327761621266,1.4885662327531787e-05,0.06249579851013291,7.89781654349198,0.002949236855940663,0.49361353396824875,9.0,486.5,0.06249579851013291,0.00010319936790744356,0.0003217235761831451
0.5,9.0,0.0,0.5625,1.0,0.0,0.0625,8.0,0.0,0.5,9.0,2.0,0.0625,0.0,0.0
