p,posterior_z_error_mcmc,posterior_z_error_mcmc_stderr,posterior_z_error_component_norm_mcmc,posterior_z_class_mcmc,posterior_z_class_mcmc_stderr,posterior_z_class_component_norm_mcmc,posterior_z_degeneracy_gain_mcmc,posterior_z_degeneracy_gain_mcmc_stderr,posterior_z_degeneracy_gain_component_norm_mcmc,mean_affine_dimension,mean_list_size,posterior_z_class_component_norm_mcmc_isotonic,posterior_z_class_component_norm_dp_mcmc,scaled_posterior_z_class_component_norm_dp_mcmc
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.025,0.22243337702516075,0.13395377086236734,0.005853509921714756,0.18843037050745776,0.11013376383921405,0.004958693960722573,0.03400300651770303,0.024150537212814193,0.000894815960992185,20.0,2.65,0.004958693960722573,0.17828106747385852,0.4438547780877739
0.05,0.21620931247431274,0.09779046470430877,0.005689718749324019,0.20209357483284354,0.09376007136399327,0.005318251969285356,0.014115737641469178,0.008930199126406855,0.00037146678003866255,20.0,3.15,0.005318251969285356,0.20146203226376988,0.5015669184090971
0.07500000000000001,0.5941763205858873,0.16870303436998674,0.015636218962786507,0.5096654360261167,0.15447323724767079,0.013412248316476754,0.08451088455977077,0.04821704304805516,0.002223970646309757,20.0,5.8,0.013412248316476754,0.2587968346411548,0.6443096467677999
0.1,1.0643120917510942,0.19371250202053758,0.028008212940818268,0.9310659774511885,0.17335109626556938,0.024501736248715485,0.13324611429990554,0.04736589995601227,0.0035064766921027776,20.0,10.45,0.022930703948821844,0.30957926294475857,0.7707393555688166
0.125,0.9580180527595259,0.18968509936619316,0.025211001388408576,0.8116675226592716,0.15750330794333453,0.0213596716489282,0.14635053010025456,0.06143558991977345,0.0038513297394803833,20.0,12.65,0.022930703948821844,0.3676069151587884,0.9152070271020787
0.15000000000000002,2.421733153666795,0.25148442293034023,0.06372981983333671,1.971231220227929,0.18461805904238696,0.051874505795471815,0.4505019334388664,0.08961731186129186,0.011855314037864906,20.0,33.25,0.04528965165324819,0.3985722402145161,0.9922993828736253
0.17500000000000002,1.7692300609669231,0.2559952946399518,0.04655868581491903,1.470782305418934,0.21348473719586358,0.038704797511024576,0.2984477555479893,0.06203400164243439,0.007853888303894455,20.0,33.5,0.04528965165324819,0.4016653109873761,1.0
0.2,3.1118387203769533,0.15437052735654286,0.08189049264149877,2.366209144917099,0.11530206957420192,0.06226866170834472,0.7456295754598551,0.0657202145842633,0.01962183093315408,20.0,71.95,0.06226866170834472,0.3860620111090802,0.9611534791492455
0.225,3.4678049359447045,0.18373947232804974,0.09125802463012381,2.6362859284342073,0.13679073104768044,0.06937594548511072,0.8315190075104967,0.06785894681747955,0.02188207914501307,20.0,107.3,0.06937594548511072,0.3495283835213027,0.8701980827323373
0.25,4.163845097562897,0.20646380451622046,0.10957487098849727,2.919600446994074,0.11742368555078837,0.07683159071037038,1.2442446505688223,0.1026840880670979,0.0327432802781269,20.0,179.55,0.07683159071037038,0.318594412136395,0.793183786155753
0.275,4.969955295982687,0.2026097999856934,0.13078829726270227,3.2452814404576644,0.09939646118251254,0.08540214316993854,1.7246738555250225,0.11459381866902321,0.04538615409276375,20.0,268.0,0.08540214316993854,0.27242217326859325,0.6782317661411272
0.30000000000000004,5.836968169454083,0.18089535524135741,0.15360442551194955,3.542610161615292,0.06725774128699687,0.09322658320040242,2.2943580078387917,0.12188701542003207,0.06037784231154715,20.0,344.5,0.09322658320040242,0.2254220741026198,0.5612186761871119
0.325,6.410009509508977,0.18848900413595926,0.16868446077655203,3.598178152912488,0.08744587832547941,0.09468889876085494,2.811831356596489,0.11271132869433127,0.07399556201569708,20.0,464.9,0.09468889876085494,0.17593268155581224,0.4380081544092853
0.35000000000000003,7.472718041122581,0.08731498857092056,0.19665047476638373,3.8548244296110497,0.017066023264621213,0.1014427481476592,3.6178936115115325,0.07480489793586528,0.09520772661872454,20.0,623.75,0.1014427481476592,0.12935982105876806,0.32205873278121766
0.375,8.30150084558416,0.04718571855989536,0.2184605485680042,3.91476200544541,0.0077878788266321905,0.1030200527748792,4.386738840138751,0.04273850295080149,0.11544049579312503,20.0,809.3,0.1030200527748792,0.08363171430579555,0.20821243960602812
0.4,9.029826448375852,0.030375978447256126,0.23762701179936452,3.9646596356314596,0.0031959757040264827,0.10433314830609104,5.065166812744392,0.029131367636989595,0.1332938634932735,20.0,999.45,0.10433314830609104,0.04638106727273847,0.11547192651196153
0.42500000000000004,9.705717409249358,0.014241523560262937,0.2554136160328778,3.9800677274644203,0.0017984316499830976,0.10473862440695843,5.725649681784938,0.014429028440705543,0.1506749916259194,20.0,1215.15,0.10473862440695843,0.02037836812611557,0.05073469769152168
0.45,10.230057523721916,0.007303419418280858,0.26921204009794514,3.9892629150997116,0.0008932671780155643,0.10498060302893979,6.240794608622204,0.00740440161449827,0.16423143706900536,20.0,1432.4,0.10498060302893979,0.01097013196630413,0.027311624046740018
0.47500000000000003,10.622235520279917,0.003843091389947166,0.2795325136915768,3.9918059882609698,0.0007674697805903118,0.10504752600686762,6.630429532018947,0.0038217054879249156,0.17448498768470913,20.0,1651.4,0.10504752600686762,0.0075704752161636114,0.018847719753428104
0.5,20.0,0.0,0.5263157894736842,4.0,0.0,0.10526315789473684,16.0,0.0,0.42105263157894735,20.0,16.0,0.10526315789473684,0.0,0.0
