p,posterior_z_error_mcmc,posterior_z_error_mcmc_stderr,posterior_z_error_component_norm_mcmc,posterior_z_class_mcmc,posterior_z_class_mcmc_stderr,posterior_z_class_component_norm_mcmc,posterior_z_degeneracy_gain_mcmc,posterior_z_degeneracy_gain_mcmc_stderr,posterior_z_degeneracy_gain_component_norm_mcmc,mean_affine_dimension,mean_list_size,posterior_z_class_component_norm_mcmc_isotonic,posterior_z_class_component_norm_dp_mcmc,scaled_posterior_z_class_component_norm_dp_mcmc
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.025,0.4732853435003344,0.16568960904165944,0.011006635895356614,0.31642027053411664,0.11658377441546221,0.007358610942653876,0.15686507296621782,0.07541777742260694,0.00364802495270274,23.0,2.05,0.006319400365301875,0.1709490859242803,0.46529666082206683
0.05,0.3216202281490975,0.1620558618862242,0.007479540189513896,0.22704816088184457,0.12178226901004785,0.005280189787949874,0.09457206726725301,0.06490126148978595,0.0021993504015640234,23.0,2.9,0.006319400365301875,0.14326446141042945,0.3899434451393971
0.07500000000000001,0.7426056242889943,0.1701680365402963,0.01726989823927894,0.550857556197947,0.14925943913079284,0.01281064084181272,0.1917480680910474,0.07753495799128825,0.004459257397466219,23.0,6.65,0.01281064084181272,0.15643309157778873,0.4257863957544535
0.1,0.8803048623815212,0.1964421876304482,0.020472206101895842,0.575744405991047,0.15789721012695904,0.013389404790489466,0.304560456390474,0.12191808921534207,0.007082801311406373,23.0,7.1,0.013389404790489466,0.21822740094622992,0.5939808359381061
0.125,1.1712628602287793,0.1772083787381695,0.02723867116811115,0.7906976196218035,0.15213436396801489,0.018388316735390778,0.3805652406069758,0.08066744557347362,0.008850354432720366,23.0,13.6,0.018388316735390778,0.2907285535465442,0.7913176279325344
0.15000000000000002,1.9074926940755605,0.2706300826544768,0.044360295211059546,1.381033133636435,0.2101909972403926,0.03211704961945198,0.5264595604391256,0.11210736892846372,0.012243245591607572,23.0,19.35,0.03211704961945198,0.30820412100187616,0.8388833878719494
0.17500000000000002,2.438938995265259,0.2403077749784587,0.05671951151779672,1.802328943316241,0.20933245313175786,0.04191462658874979,0.6366100519490182,0.06136511204237166,0.014804884929046936,23.0,42.3,0.04177108049564909,0.28497956059429225,0.775669768750899
0.2,2.496846151548408,0.28863718892121104,0.05806618957089321,1.7899839793095809,0.21428216134395833,0.04162753440254839,0.7068621722388275,0.10027549597021712,0.016438655168344828,23.0,54.45,0.04177108049564909,0.28818679126832,0.7843993487603071
0.225,2.9409708820677034,0.26969014841820743,0.0683946716759931,2.062865503558311,0.1892284047126332,0.04797361636182119,0.8781053785093921,0.11405636552521031,0.020421055314171908,23.0,97.4,0.04797361636182119,0.33626989204125124,0.9152740247531678
0.25,4.026426643542878,0.24501967014332715,0.09363782891960182,2.7155164802646365,0.18185989880275313,0.06315154605266597,1.3109101632782414,0.08656043114218498,0.030486282866935846,23.0,147.65,0.06315154605266597,0.3673980501434387,1.0
0.275,4.900510408818869,0.1856811854664379,0.11396535834462486,3.1647272529165917,0.10650250834257546,0.0735983082073626,1.7357831559022767,0.09636814683404642,0.04036705013726225,23.0,233.65,0.0735983082073626,0.3321053641074315,0.9039388314058056
0.30000000000000004,5.436122634362345,0.1797422696349278,0.1264214566130778,3.3119939235238336,0.10301899996515337,0.07702311450055427,2.1241287108385114,0.10178101495297946,0.04939834211252352,23.0,326.1,0.07702311450055427,0.26086914261605954,0.7100449839464625
0.325,6.6797037892507785,0.14597031809747368,0.1553419485872274,3.669910308450043,0.046021302169181676,0.08534675135930332,3.0097934808007363,0.11114853667501631,0.0699951972279241,23.0,484.8,0.08534675135930332,0.1914611113567872,0.5211271842135183
0.35000000000000003,7.324036497125478,0.0741909811997401,0.17032643016570878,3.815350760489854,0.02137858094164606,0.08872908745325242,3.5086857366356234,0.0634344729404707,0.08159734271245636,23.0,596.85,0.08872908745325242,0.13050622508366092,0.35521752233771786
0.375,8.214482792216131,0.03806944697497881,0.19103448353991004,3.900648741661724,0.009322602261721307,0.09071276143399358,4.313834050554408,0.0325361666157177,0.10032172210591646,23.0,796.0,0.09071276143399358,0.07882710671556357,0.21455504917565046
0.4,8.8598391655745,0.04401182707959251,0.20604277129243026,3.9417323335961614,0.007285850845474529,0.0916681938045619,4.91810683197834,0.04026505939078108,0.11437457748786838,23.0,964.6,0.0916681938045619,0.04107919006974349,0.11181112706968764
0.42500000000000004,9.605643782392642,0.021738660048177056,0.22338706470680564,3.9690690217174103,0.0027174092519399885,0.0923039307376142,5.636574760675231,0.02088062339144674,0.1310831339691914,23.0,1192.6,0.0923039307376142,0.022984938081908414,0.06256140464799606
0.45,10.196427003516895,0.008503865963900412,0.23712620938411383,3.9867173212418385,0.0009636539122499797,0.09271435630794973,6.209709682275054,0.008639835056746729,0.14441185307616405,23.0,1434.6,0.09270274106331716,0.013641675112856376,0.03713050493199522
0.47500000000000003,10.628341871059288,0.0044469279335826424,0.2471707411874253,3.9857184102034373,0.0010953988561927127,0.09269112581868459,6.642623460855852,0.004379908463704296,0.15447961536874075,23.0,1666.9,0.09270274106331716,0.010481779257529262,0.02852976289187433
0.5,23.0,0.0,0.5348837209302325,4.0,0.0,0.09302325581395349,19.0,0.0,0.4418604651162791,23.0,16.0,0.09302325581395349,0.0,0.0
