p,posterior_x_error_mcmc,posterior_x_error_mcmc_stderr,posterior_x_error_component_norm_mcmc,posterior_x_class_mcmc,posterior_x_class_mcmc_stderr,posterior_x_class_component_norm_mcmc,posterior_x_degeneracy_gain_mcmc,posterior_x_degeneracy_gain_mcmc_stderr,posterior_x_degeneracy_gain_component_norm_mcmc,mean_affine_dimension,mean_list_size,posterior_x_class_component_norm_mcmc_isotonic,posterior_x_class_component_norm_dp_mcmc,scaled_posterior_x_class_component_norm_dp_mcmc
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.025,0.31983403778716635,0.17283357259147314,0.008644163183436929,0.18541178239053283,0.09964230728563843,0.005011129253798184,0.13442225539663352,0.08288224445018591,0.003633033929638744,22.0,3.4,0.005011129253798184,0.18741557002398804,0.440977766532319
0.05,0.5226608650877151,0.17873934881341133,0.014125969326695003,0.2571186910737531,0.10604149852459847,0.006949153812804139,0.26554217401396196,0.09849591137992175,0.0071768155138908635,22.0,4.4,0.006949153812804139,0.21633695907664685,0.509028086726214
0.07500000000000001,0.9429829443571454,0.2571880060388163,0.02548602552316609,0.574138102530327,0.16697685752312466,0.015517246014333163,0.36884484182681837,0.10849808392545665,0.00996877950883293,22.0,7.6,0.015517246014333163,0.2502788465119001,0.5888913430777198
0.1,1.0887755968507065,0.23941738401302018,0.029426367482451525,0.7163085241291103,0.19536502120680316,0.019359689841327306,0.3724670727215962,0.07813751658480553,0.010066677641124221,22.0,8.75,0.019359689841327306,0.288948067306743,0.6798777356035508
0.125,1.9300092673337876,0.24540554741765194,0.05216241263064291,1.2862208510280713,0.206233084337776,0.03476272570346139,0.6437884163057159,0.07665611239470752,0.017399686927181513,22.0,27.3,0.032608889126968355,0.3335246574015363,0.7847638191723421
0.15000000000000002,1.7356960505476287,0.267743253314821,0.04691070406885483,1.1268369443675872,0.21241170541063004,0.03045505255047533,0.6088591061800416,0.08720581808863907,0.0164556515183795,22.0,27.1,0.032608889126968355,0.38520451311305476,0.9063634671816349
0.17500000000000002,2.733419719465331,0.24070287783205221,0.07387620863419814,1.832795099464646,0.179347424041077,0.04953500268823367,0.9006246200006849,0.1006619296216383,0.024341205945964457,22.0,67.35,0.04953500268823367,0.4250000436478978,1.0
0.2,3.486900155072304,0.29560470771984787,0.0942405447316839,2.312549495803254,0.22935192107325347,0.06250133772441227,1.17435065926905,0.08770969946706308,0.03173920700727162,22.0,96.45,0.06250133772441227,0.41437178402128905,0.9749923328586433
0.225,3.8811027779120493,0.27785855703627454,0.10489466967329864,2.5427788989807647,0.18159585307266704,0.06872375402650716,1.3383238789312846,0.11276995061379115,0.03617091564679147,22.0,149.45,0.06872375402650716,0.3893452017638972,0.9161062630065522
0.25,4.634082569224256,0.24151476732322646,0.12524547484389884,2.908018052089884,0.1624933042105903,0.0785950824889158,1.7260645171343725,0.10351646073296682,0.04665039235498304,22.0,240.75,0.0785950824889158,0.35739150060890834,0.8409210915399307
0.275,5.449318538411523,0.1641013798201804,0.14727887941652765,3.282873193835942,0.08170582335893009,0.08872630253610654,2.166445344575581,0.09457247107686646,0.058552576880421106,22.0,313.55,0.08872630253610654,0.31871322217774933,0.7499133869308389
0.30000000000000004,6.512112898897615,0.09553195131959548,0.17600305132155716,3.5980332057508635,0.03884925921176802,0.09724414069596929,2.914079693146752,0.06929935775325763,0.07875891062558789,22.0,441.35,0.09724414069596929,0.2502466842652826,0.5888156672110979
0.325,6.930938421491602,0.07425446516223187,0.18732266004031356,3.732207574997396,0.02457111058956616,0.10087047499992963,3.1987308464942044,0.05881037915322095,0.0864521850403839,22.0,566.25,0.10087047499992963,0.1690421685491377,0.3977462380902366
0.35000000000000003,7.789719799674941,0.05811386335615019,0.2105329675587822,3.86023698570756,0.012957771584177793,0.10433072934344757,3.929482813967381,0.0509281879261647,0.10620223821533463,22.0,725.6,0.10433072934344757,0.10512066787176068,0.24734272253122544
0.375,8.381818207886655,0.0488482032849516,0.22653562724017987,3.9062795624394617,0.011555794903208945,0.10557512330917464,4.475538645447193,0.039343423244357606,0.12096050393100521,22.0,881.25,0.10557512330917464,0.06373604319748888,0.14996714506291356
0.4,9.133639074903847,0.027318107979263852,0.24685511013253641,3.951349861312596,0.004141689727175049,0.10679323949493502,5.182289213591252,0.026020928210663208,0.14006187063760142,22.0,1077.85,0.10679323949493502,0.03911732380395724,0.09204075243899267
0.42500000000000004,9.774705197282195,0.01910460578539582,0.2641812215481674,3.978355027893162,0.001819867053904815,0.10752310886197736,5.796350169389031,0.018875982583196598,0.15665811268619004,22.0,1262.5,0.10752310886197736,0.02250672339311895,0.052956990780370895
0.45,10.269120358670719,0.005675314822580446,0.277543793477587,3.98471766798745,0.0014670841696642224,0.10769507210776892,6.284402690683268,0.006013093453992351,0.16984872136981805,22.0,1466.55,0.10769507210776892,0.013496058859767322,0.03175542934990491
0.47500000000000003,10.646039829961687,0.003613532972209402,0.2877308062151807,3.9903987208661023,0.0007311928058441102,0.10784861407746223,6.655641109095586,0.003584888300302043,0.17988219213771856,22.0,1678.85,0.10784861407746223,0.0096642560637701,0.02273942369704014
0.5,22.0,0.0,0.5945945945945946,4.0,0.0,0.10810810810810811,18.0,0.0,0.4864864864864865,22.0,16.0,0.10810810810810811,0.0,0.0
