p,posterior_x_error_mcmc,posterior_x_error_mcmc_stderr,posterior_x_error_component_norm_mcmc,posterior_x_class_mcmc,posterior_x_class_mcmc_stderr,posterior_x_class_component_norm_mcmc,posterior_x_degeneracy_gain_mcmc,posterior_x_degeneracy_gain_mcmc_stderr,posterior_x_degeneracy_gain_component_norm_mcmc,mean_affine_dimension,mean_list_size,posterior_x_class_component_norm_mcmc_isotonic,posterior_x_class_component_norm_dp_mcmc,scaled_posterior_x_class_component_norm_dp_mcmc
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.025,0.4065170681800452,0.1421354532117758,0.004234552793542137,0.4065170681800452,0.1421354532117758,0.004234552793542137,0.0,0.0,0.0,59.0,2.55,0.004234552793542137,0.13118196372404534,0.04385947379325073
0.05,0.5109398695144326,0.18026367144492877,0.005322290307442006,0.5109398695144326,0.18026367144492877,0.005322290307442006,0.0,0.0,0.0,59.0,3.25,0.005322290307442006,0.12105726961690114,0.04047437615291426
0.07500000000000001,1.0693243551033573,0.22071553149469672,0.011138795365659973,1.0693243551033573,0.22071553149469672,0.011138795365659973,0.0,0.0,0.0,59.0,5.55,0.010483030628922616,0.12335959162150512,0.04124413617752382
0.1,0.9434175256497849,0.19877744952928797,0.00982726589218526,0.9434175256497849,0.19877744952928797,0.00982726589218526,0.0,0.0,0.0,59.0,5.65,0.010483030628922616,0.12893404985177975,0.0431079046234408
0.125,1.610707354123892,0.249896129861899,0.016778201605457208,1.610707354123892,0.249896129861899,0.016778201605457208,0.0,0.0,0.0,59.0,10.35,0.016778201605457208,0.12944695464336703,0.04327938958697113
0.15000000000000002,2.204192984870103,0.17444559980741287,0.022960343592396907,2.204192984870103,0.17444559980741287,0.022960343592396907,0.0,0.0,0.0,59.0,14.7,0.020103037962885956,0.1121794500253357,0.03750615945098589
0.17500000000000002,1.656137248709279,0.21283481123910383,0.017251429674054988,1.655590304004,0.21279827746233942,0.017245732333375,0.0005469447052790733,0.0005469447052790732,5.697340679990346e-06,59.0,24.85,0.020103037962885956,0.099019169326515,0.0331061415671558
0.2,2.547429365447995,0.23560629537627154,0.02653572255674995,2.511207733201842,0.23059174537673124,0.02615841388751919,0.036221632246153136,0.027542540725696733,0.0003773086692307618,59.0,41.7,0.025093390561103816,0.08846019613196823,0.029575846738790046
0.225,2.306802684527219,0.2439262681118939,0.024029194630491867,2.30672325453009,0.24392862776225224,0.02402836723468844,7.94299971289214e-05,5.932483913384761e-05,8.273958034262646e-07,59.0,47.95,0.025093390561103816,0.10491117016978778,0.03507607744278384
0.25,2.7417238160360617,0.26390385362291924,0.028559623083708977,2.7293350769400435,0.2654514132954668,0.028430573718125452,0.012388739096018819,0.010280117064899407,0.00012904936558352935,59.0,82.95,0.028430573718125452,0.1540752373574476,0.05151362766060802
0.275,2.875630853445005,0.2102598431848574,0.0299544880567188,2.8751532631611076,0.21035655297451344,0.029949513157928206,0.0004775902838970336,0.0004385089818509173,4.9748987905941e-06,59.0,124.95,0.029949513157928206,0.22802183732697562,0.07623698803266371
0.30000000000000004,3.9335789817225946,0.2210468260738038,0.04097478105961036,3.9307917921756186,0.22072502012704404,0.040945747835162694,0.0027871895469754994,0.00275474476768062,2.9033224447661454e-05,59.0,192.35,0.040945747835162694,0.2995043356508329,0.10013649885647245
0.325,4.634608729213232,0.20115742332641776,0.048277174262637834,4.609913763069204,0.20336946628015795,0.04801993503197088,0.024694966144027865,0.0168596969451587,0.0002572392306669569,59.0,298.95,0.04801993503197088,0.348313553690248,0.11645540855027812
0.35000000000000003,5.454755452116485,0.22428935671321465,0.056820369292880056,5.454698897513691,0.2242851887974715,0.05681978018243428,5.655460279387903e-05,5.618692042803401e-05,5.891104457695733e-07,59.0,449.1,0.05681978018243428,0.3913065165001128,0.13082970721240306
0.375,6.427316982062223,0.1773981480362686,0.06695121856314816,6.427304153018461,0.1774041152957751,0.06695108492727564,1.2829043760831383e-05,1.2829043760831381e-05,1.3363587250866023e-07,59.0,615.75,0.06695108492727564,0.4277862557655303,0.14302636994617587
0.4,7.625398626016114,0.11332415306941045,0.07943123568766786,7.624364605967907,0.11329112064199737,0.07942046464549903,0.001034020048207207,0.0006076738845094775,1.0771042168825073e-05,59.0,836.05,0.07942046464549903,0.4448748097398154,0.14873976959291654
0.42500000000000004,8.75798382050178,0.08478752032210506,0.09122899813022688,8.757668368482893,0.08476999315004238,0.0912257121716968,0.00031545201888576456,0.00016502155044184703,3.2859585300600475e-06,59.0,1062.7,0.0912257121716968,0.7186036706793442,0.24025847736351105
0.45,9.777191626157176,0.021684870157906523,0.10184574610580392,9.776317413510723,0.021673720004629794,0.10183663972407003,0.0008742126464523104,0.00043130001070921945,9.106381733878234e-06,59.0,1350.5,0.10183663972407003,1.5586381939580174,0.5211162348877912
0.47500000000000003,10.525230303583372,0.0038811605845804707,0.10963781566232679,10.52454008090631,0.003911490562804216,0.10963062584277405,0.0006902226770607811,0.00026084909303570984,7.18981955271647e-06,59.0,1655.45,0.10963062584277405,2.990960729315274,1.0
0.5,59.0,0.0,0.6145833333333334,24.0,0.0,0.25,35.0,0.0,0.3645833333333333,59.0,1048576.0,0.25,0.0,0.0
