p,posterior_z_error_mcmc,posterior_z_error_mcmc_stderr,posterior_z_error_component_norm_mcmc,posterior_z_class_mcmc,posterior_z_class_mcmc_stderr,posterior_z_class_component_norm_mcmc,posterior_z_degeneracy_gain_mcmc,posterior_z_degeneracy_gain_mcmc_stderr,posterior_z_degeneracy_gain_component_norm_mcmc,mean_affine_dimension,mean_list_size,posterior_z_class_component_norm_mcmc_isotonic,posterior_z_class_component_norm_dp_mcmc,scaled_posterior_z_class_component_norm_dp_mcmc
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.025,0.09986352157335907,0.053192911511367104,0.0027739867103710853,0.09986352157335907,0.053192911511367104,0.0027739867103710853,0.0,0.0,0.0,19.0,1.35,0.0027739867103710853,0.12997652298293305,0.2722087775395322
0.05,0.3002601993594866,0.13757464292676105,0.008340561093319073,0.2986976993594866,0.13643321291194155,0.008297158315541293,0.0015625000000000222,0.001562500000000022,4.3402777777778396e-05,19.0,2.05,0.00824955569279515,0.17070946709085832,0.35751545190456624
0.07500000000000001,0.3052939565324927,0.11562596324784805,0.00848038768145813,0.2952703105217642,0.11023888645779219,0.008201953070049006,0.010023646010728486,0.009296569513422956,0.00027843461140912465,19.0,3.0,0.00824955569279515,0.2550923755102653,0.5342378923801681
0.1,0.6224718574326612,0.21166912767655702,0.017290884928685035,0.5182295662675778,0.16911896004082627,0.014395265729654938,0.10424229116508343,0.04930733223506492,0.0028956191990300952,19.0,8.5,0.014395265729654938,0.3391140718385214,0.7102038493039087
0.125,1.525099337425441,0.28051683997475024,0.04236387048404003,1.234929746028858,0.22165952813212925,0.03430360405635716,0.29016959139658294,0.07863596921362738,0.00806026642768286,19.0,17.0,0.03430360405635716,0.39334655375291955,0.8237824961707091
0.15000000000000002,1.6455721931149374,0.26123772656129607,0.04571033869763715,1.419872911701394,0.22160094408595563,0.03944091421392761,0.2256992814135433,0.05476908885629487,0.006269424483709537,19.0,18.9,0.03944091421392761,0.42215800376584134,0.8841220821757032
0.17500000000000002,1.855474386453802,0.29303745974507933,0.05154095517927228,1.4718421896594023,0.21712748780962576,0.04088450526831673,0.38363219679439964,0.0933526077350334,0.010656449910955546,19.0,39.05,0.04088450526831673,0.465272944850994,0.974417353484195
0.2,3.1754016714503246,0.23088221244415805,0.08820560198473124,2.516195115432734,0.16774716545560567,0.0698943087620204,0.6592065560175903,0.08144263975339573,0.018311293222710842,19.0,87.95,0.0698943087620204,0.47748836080077134,1.0
0.225,3.79489473370192,0.28671547377576834,0.10541374260283111,2.6661876803558515,0.17752356910866748,0.07406076889877365,1.128707053346068,0.1298802429627874,0.031352973704057444,19.0,134.55,0.07406076889877365,0.4246577546305174,0.8893572901302674
0.25,4.434093130137524,0.3282622344921601,0.12316925361493121,3.0004909967370113,0.1971280197695236,0.08334697213158365,1.4336021334005131,0.14600239980487367,0.039822281483347585,19.0,185.7,0.08334697213158365,0.35032404007870926,0.733680794839059
0.275,5.316481434080297,0.23209184350021234,0.1476800398355638,3.4203140395372182,0.12755581456447204,0.09500872332047829,1.8961673945430775,0.1134565330968355,0.052671316515085484,19.0,298.1,0.09500872332047829,0.27837153071982024,0.5829912382638555
0.30000000000000004,5.648996360580576,0.28779137824585993,0.15691656557168268,3.4337930743515876,0.13443776092881932,0.09538314095421077,2.2152032862289888,0.16553478305949307,0.06153342461747191,19.0,375.05,0.09538314095421077,0.23478397020381728,0.49170616391585564
0.325,6.976761765898447,0.09467209464217274,0.1937989379416235,3.8036430027340487,0.021671363506091744,0.1056567500759458,3.1731187631643976,0.07892194144172589,0.0881421878656777,19.0,501.45,0.1056567500759458,0.17866595176962094,0.3741786532136394
0.35000000000000003,7.722775060521525,0.08763527985185131,0.21452152945893124,3.8842991131082725,0.015256640160595204,0.1078971975863409,3.838475947413253,0.07395536991013064,0.10662433187259036,19.0,689.0,0.1078971975863409,0.11640760602805034,0.24379150485014775
0.375,8.420794800438621,0.05336357896873896,0.23391096667885058,3.935413838521503,0.005607385473327837,0.10931705107004175,4.485380961917118,0.050521981640899924,0.12459391560880882,19.0,844.8,0.10931705107004175,0.06618107841950778,0.13860249558443452
0.4,9.117763552901021,0.030021305309047463,0.25327120980280615,3.9636677399229283,0.002868147621279354,0.11010188166452578,5.1540958129780945,0.02941502601834106,0.1431693281382804,19.0,1030.45,0.11010188166452578,0.030364539967574367,0.06359220969627731
0.42500000000000004,9.765638689172343,0.016208120586515978,0.27126774136589843,3.9828262544740434,0.0012891128542035508,0.11063406262427898,5.782812434698302,0.016194899675854267,0.1606336787416195,19.0,1242.05,0.11063406262427898,0.017193582948560125,0.03600838127179822
0.45,10.252340540073838,0.010171363537999509,0.2847872372242733,3.988822787638315,0.0009360100225154203,0.11080063298995318,6.26351775243552,0.009785222654380763,0.17398660423432,19.0,1442.85,0.11080063298995318,0.010078675427663164,0.021107688176442107
0.47500000000000003,10.634784174730123,0.003308831027033337,0.2954106715202812,3.99167636924359,0.0007698331486969073,0.11087989914565527,6.643107805486531,0.0030349553484100163,0.18453077237462587,19.0,1658.55,0.11087989914565527,0.007798067831975099,0.016331430192135694
0.5,19.0,0.0,0.5277777777777778,4.0,0.0,0.1111111111111111,15.0,0.0,0.4166666666666667,19.0,16.0,0.1111111111111111,0.0,0.0
