p,posterior_z_error_mcmc,posterior_z_error_mcmc_stderr,posterior_z_error_component_norm_mcmc,posterior_z_class_mcmc,posterior_z_class_mcmc_stderr,posterior_z_class_component_norm_mcmc,posterior_z_degeneracy_gain_mcmc,posterior_z_degeneracy_gain_mcmc_stderr,posterior_z_degeneracy_gain_component_norm_mcmc,mean_affine_dimension,mean_list_size,posterior_z_class_component_norm_mcmc_isotonic,posterior_z_class_component_norm_dp_mcmc,scaled_posterior_z_class_component_norm_dp_mcmc
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.025,0.2214311076852793,0.16454136576763922,0.006512679637802332,0.1711612593131031,0.1285070328528811,0.0050341546856795035,0.0502698483721762,0.038035440722921324,0.0014785249521228293,20.0,1.65,0.0050341546856795035,0.2622546515521307,0.4921920725324322
0.05,0.4565811091425851,0.1799060501418428,0.013428856151252503,0.3866799512244384,0.1639012455644527,0.011372939741895247,0.06990115791814677,0.0408111216596507,0.002055916409357258,20.0,3.5,0.011372939741895247,0.31074201745191193,0.583191782061351
0.07500000000000001,0.8788548358939112,0.18128021475747588,0.025848671643938566,0.6844898902028937,0.14417936552770277,0.020132055594202756,0.19436494569101723,0.05588692489319457,0.0057166160497358,20.0,5.5,0.020132055594202756,0.31450162236127666,0.5902477016467297
0.1,1.64878162320049,0.22205931780646657,0.04849357715295559,1.2186199077176842,0.1830325321932089,0.03584176199169659,0.4301617154828056,0.06446946033044254,0.012651815161258987,20.0,13.2,0.0348679837835448,0.27025055814047705,0.5071985626450075
0.125,1.4376166003947517,0.19554146349271634,0.042282841188080934,1.2687936696612838,0.16880767542067854,0.0373174608723907,0.16882293073346774,0.04406126579689927,0.004965380315690228,20.0,16.85,0.0348679837835448,0.24304376804170255,0.45613763264274654
0.15000000000000002,1.4699631080769295,0.2621772205282525,0.04323420906108616,1.0691207685426014,0.2169842959811538,0.0314447284865471,0.4008423395343284,0.07604675897565838,0.01178948057453907,20.0,23.15,0.0348679837835448,0.3184218816662112,0.5976051328333286
0.17500000000000002,2.2091820312843002,0.28579139107109425,0.06497594209659707,1.706288687154973,0.2206808462610584,0.05018496138691097,0.502893344129327,0.08347445536429685,0.014790980709686086,20.0,45.95,0.05018496138691097,0.4495900322663473,0.8437777879684617
0.2,2.8194929745126656,0.31444958051726224,0.08292626395625487,2.0616520083583274,0.23692043205488508,0.06063682377524492,0.7578409661543384,0.09112235702064016,0.02228944018100995,20.0,78.0,0.06063682377524492,0.5328298974885457,1.0
0.225,4.057640757365698,0.3099942275042994,0.11934237521663818,2.762509083231415,0.1945499502115614,0.08125026715386516,1.2951316741342829,0.1288858792385524,0.03809210806277302,20.0,145.8,0.08125026715386516,0.5099861570975331,0.9571275176211305
0.25,4.711497133757429,0.14357686191341268,0.13857344511051262,3.1579625536982414,0.08888092676328477,0.09288125157936004,1.5535345800591873,0.07742781403409892,0.045692193531152565,20.0,212.5,0.09288125157936004,0.4103056183002757,0.7700499169326287
0.275,5.2480879270582665,0.22794272014645856,0.1543555272664196,3.2804658779469476,0.1321710518467175,0.0964842905278514,1.9676220491113188,0.10639186843452869,0.0578712367385682,20.0,293.9,0.0964842905278514,0.31688280064202967,0.5947166293326132
0.30000000000000004,6.31167932586117,0.09479714433143634,0.18563762723121088,3.6473241799689995,0.03206803807901103,0.10727424058732352,2.6643551458921713,0.07229325566784442,0.0783633866438874,20.0,396.2,0.10727424058732352,0.2386070411817282,0.44781090983517413
0.325,7.146961941724702,0.09024783088091032,0.210204762991903,3.77670671449678,0.02120458899195373,0.11107960924990529,3.370255227227921,0.07250983638273777,0.09912515374199768,20.0,537.75,0.11107960924990529,0.17137711956817167,0.3216357047079097
0.35000000000000003,7.932872965115143,0.04110729198523241,0.23331979309162185,3.902840343109136,0.010146282075222116,0.11478942185615106,4.030032622006009,0.03747072237060384,0.11853037123547085,20.0,697.7,0.11478942185615106,0.10787049312623634,0.20244827408273433
0.375,8.586540933689346,0.024952186845057945,0.2525453215790984,3.930959561390403,0.004978714314759036,0.11561645768795303,4.655581372298942,0.02348201363268697,0.13692886389114534,20.0,870.95,0.11561645768795303,0.05746760396992779,0.10785356497598407
0.4,9.215890631270444,0.02471532640108201,0.27105560680207186,3.9680127899240842,0.0032802573575993923,0.11670625852717895,5.24787784134636,0.023751079379466456,0.15434934827489294,20.0,1051.3,0.11670625852717895,0.03173540649884308,0.05956010848570167
0.42500000000000004,9.788938862966791,0.012305391385855177,0.2879099665578468,3.981001509080947,0.0021242812996296275,0.11708827967885138,5.807937353885843,0.011902674566712493,0.17082168687899538,20.0,1244.1,0.11708827967885138,0.016969759998241192,0.031848363010834976
0.45,10.282146348661474,0.005956455145511754,0.30241606907827867,3.9876440379106626,0.0009807077598075742,0.11728364817384301,6.294502310750809,0.006069465057928689,0.18513242090443555,20.0,1457.75,0.11728364817384301,0.010691437225128948,0.020065385361298694
0.47500000000000003,10.639480695153662,0.004617939485026556,0.3129259027986371,3.992567148944937,0.0006007672814401719,0.11742844555720403,6.646913546208724,0.004898869279464142,0.19549745724143305,20.0,1661.25,0.11742844555720403,0.008132517667513208,0.015262877901268733
0.5,20.0,0.0,0.5882352941176471,4.0,0.0,0.11764705882352941,16.0,0.0,0.47058823529411764,20.0,16.0,0.11764705882352941,0.0,0.0
