p,posterior_z_error_mcmc,posterior_z_error_mcmc_stderr,posterior_z_error_component_norm_mcmc,posterior_z_class_mcmc,posterior_z_class_mcmc_stderr,posterior_z_class_component_norm_mcmc,posterior_z_degeneracy_gain_mcmc,posterior_z_degeneracy_gain_mcmc_stderr,posterior_z_degeneracy_gain_component_norm_mcmc,mean_affine_dimension,mean_list_size,posterior_z_class_component_norm_mcmc_isotonic,posterior_z_class_component_norm_dp_mcmc,scaled_posterior_z_class_component_norm_dp_mcmc
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.025,0.36454736518359687,0.1864042393563977,0.010415639005245624,0.22414533793097063,0.12991202390379228,0.006404152512313447,0.14040202725262624,0.07483380959859817,0.0040114864929321785,21.0,3.3,0.006357451020712088,0.19910458695349678,0.4007712241090421
0.05,0.36559872335217725,0.12787709439754133,0.010445677810062207,0.22087623351887556,0.08067582313927533,0.00631074952911073,0.14472248983330166,0.06049694765400483,0.004134928280951476,21.0,3.8,0.006357451020712088,0.23012638395559218,0.4632140022932321
0.07500000000000001,0.6813607227692879,0.25521229982391697,0.019467449221979655,0.5432273093374395,0.20754562921666356,0.015520780266783985,0.13813341343184846,0.055361952397564106,0.00394666895519567,21.0,6.05,0.015520780266783985,0.2878784351860026,0.5794612501370278
0.1,0.9157491820699871,0.28132466330739186,0.026164262344856776,0.7143779114931575,0.2144080470306049,0.02041079747123307,0.20137127057682958,0.07909065642428105,0.005753464873623702,21.0,10.15,0.02041079747123307,0.3598400186092235,0.7243104086553352
0.125,1.8342139401075734,0.2640941025753825,0.052406112574502096,1.4207808773765542,0.22046351879074325,0.040593739353615835,0.41343306273101926,0.06508678620899983,0.011812373220886265,21.0,26.05,0.03805116832469446,0.4190811523753041,0.8435549828779516
0.15000000000000002,1.6878496498440563,0.3283391004479711,0.04822427570983018,1.242800905352058,0.2554348950591717,0.03550859729577308,0.44504874449199816,0.08459365553608816,0.01271567841405709,21.0,37.65,0.03805116832469446,0.4694765640163982,0.9449942873255062
0.17500000000000002,2.7363211217824133,0.26611707745023455,0.07818060347949753,2.0943037034876917,0.18941437619351675,0.059837248671076905,0.6420174182947217,0.09435443958949033,0.01834335480842062,21.0,65.45,0.059837248671076905,0.4968036000991037,1.0
0.2,3.446134261963544,0.3200677857987024,0.09846097891324411,2.4860601875931576,0.22099643653029466,0.07103029107409022,0.9600740743703866,0.11517913231302346,0.027430687839153905,21.0,113.0,0.07103029107409022,0.44583373106735225,0.8974043887331256
0.225,3.953758634807327,0.21929194058847232,0.11296453242306648,2.8690930161489354,0.12092410135884124,0.08197408617568387,1.0846656186583907,0.10905806358861715,0.03099044624738259,21.0,147.95,0.08197408617568387,0.36489293132680983,0.7344812542703395
0.25,4.740817158532776,0.17701738362935912,0.13545191881522217,3.1667624041433475,0.10759793072101337,0.09047892583266708,1.574054754389429,0.09507076901175793,0.04497299298255512,21.0,217.65,0.0901683363150593,0.2823527964505185,0.5683388695134134
0.275,5.077298472628314,0.298432295112072,0.14506567064652326,3.145021137910804,0.17334949981388087,0.08985774679745154,1.9322773347175102,0.13297188670650775,0.05520792384907172,21.0,290.9,0.0901683363150593,0.2524187556390513,0.5080856008062304
0.30000000000000004,6.25391362828766,0.12918965254995254,0.17868324652250456,3.6160152578149556,0.04234975521779655,0.10331472165185587,2.6378983704727044,0.09331101832796572,0.0753685248706487,21.0,399.1,0.10331472165185587,0.2274476203931725,0.45782200521051114
0.325,6.89633647545598,0.11508529397807207,0.197038185013028,3.70785259738348,0.04281496589424908,0.105938645639528,3.1884838780725007,0.07780004685558693,0.09109953937350002,21.0,564.05,0.105938645639528,0.18150029808446855,0.3653361168241583
0.35000000000000003,7.786188537036777,0.0558579253488552,0.2224625296296222,3.8638894528633676,0.016621089489857518,0.11039684151038193,3.9222990841734093,0.04752649671443796,0.11206568811924027,21.0,688.5,0.11039684151038193,0.12549226199857913,0.2525993410143276
0.375,8.488964048129017,0.045150081254452884,0.24254182994654333,3.931476020956011,0.006659044594645612,0.11232788631302888,4.5574880271730045,0.04216681880715991,0.1302139436335144,21.0,873.8,0.11232788631302888,0.07171279952666884,0.14434838940853767
0.4,9.213938949886,0.022409471171254594,0.26325539856817143,3.967604575902763,0.002331306502330154,0.11336013074007895,5.246334373983236,0.021387813120561917,0.14989526782809248,21.0,1074.8,0.11336013074007895,0.04041547724953082,0.08135101525324824
0.42500000000000004,9.796008420261906,0.01255579591843363,0.27988595486462586,3.9819694141840207,0.001335331973819996,0.11377055469097203,5.814039006077886,0.012372732384655274,0.1661154001736539,21.0,1258.15,0.11377055469097203,0.01909018277634668,0.03842601537617384
0.45,10.290230332128692,0.006361030226224059,0.2940065809179626,3.989827970680119,0.0010979968243064028,0.11399508487657482,6.300402361448573,0.006399447836407681,0.1800114960413878,21.0,1471.75,0.11399508487657482,0.01021641529171375,0.02056429399802206
0.47500000000000003,10.648798586656287,0.002812523442538849,0.30425138819017966,3.991532541974069,0.0006847675433263585,0.11404378691354483,6.65726604468222,0.002806256978227813,0.19020760127663486,21.0,1675.65,0.11404378691354483,0.007788602315725908,0.01567742728549515
0.5,21.0,0.0,0.6,4.0,0.0,0.11428571428571428,17.0,0.0,0.4857142857142857,21.0,16.0,0.11428571428571428,0.0,0.0
