p,posterior_z_error_mcmc,posterior_z_error_mcmc_stderr,posterior_z_error_component_norm_mcmc,posterior_z_class_mcmc,posterior_z_class_mcmc_stderr,posterior_z_class_component_norm_mcmc,posterior_z_degeneracy_gain_mcmc,posterior_z_degeneracy_gain_mcmc_stderr,posterior_z_degeneracy_gain_component_norm_mcmc,mean_affine_dimension,mean_list_size,posterior_z_class_component_norm_mcmc_isotonic,posterior_z_class_component_norm_dp_mcmc,scaled_posterior_z_class_component_norm_dp_mcmc
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.025,0.051458662082837545,0.021153229461261063,0.0005360277300295578,0.00923724866715628,0.008408111059897087,9.622134028287791e-05,0.042221413415681266,0.020431953272890938,0.00043980638974667986,49.0,1.9,9.622134028287791e-05,0.02940754382841212,0.34593007640106843
0.05,0.29855722547538427,0.10220232379528686,0.0031099710987019195,0.14238971489404748,0.08495514809881212,0.0014832261968129945,0.15616751058133677,0.055753227299102405,0.0016267449018889247,49.0,3.0,0.0014832261968129945,0.040236080896375405,0.473309522882186
0.07500000000000001,0.5591787666628051,0.13324182237416282,0.00582477881940422,0.3516973894925135,0.09723670969393818,0.003663514473880349,0.20748137717029153,0.062111955944130486,0.00216126434552387,49.0,3.0,0.0032940189893426535,0.04112952947408259,0.4838194361394796
0.1,0.4011192989299784,0.11529594762395118,0.004178326030520608,0.28075425646127594,0.07759381444090097,0.002924523504804958,0.12036504246870247,0.05144098440076145,0.0012538025257156507,49.0,3.3,0.0032940189893426535,0.03657366258691232,0.43022735821730895
0.125,0.8096102524922839,0.1615289386862639,0.008433440130127957,0.5504897891511586,0.1301038271072565,0.005734268636991236,0.2591204633411254,0.07074769245225648,0.0026991714931367226,49.0,4.3,0.005026381786281203,0.03498035863262332,0.4114848286863387
0.15000000000000002,0.8539389506006086,0.18069488220018698,0.008895197402089673,0.41457551381483243,0.1134215642491422,0.004318494935571171,0.43936343678577605,0.09993038482996001,0.0045767024665185,49.0,5.5,0.005026381786281203,0.04486497143067371,0.5277606006575057
0.17500000000000002,1.0287055987807756,0.17204045130069334,0.01071568332063308,0.5763199422316704,0.11020611046029527,0.0060033327315799,0.4523856565491052,0.10035423989331867,0.004712350589053179,49.0,8.45,0.0060033327315799,0.06130776114814705,0.7211822456748885
0.2,1.3182883822933302,0.16106981906178888,0.013732170648888856,0.8007393123016213,0.11213111703968265,0.008341034503141888,0.517549069991709,0.09601098595523516,0.005391136145746969,49.0,10.8,0.008341034503141888,0.06686845611721413,0.7865944285731391
0.225,2.3754045164422624,0.18822854467424271,0.024743797046273566,1.2398420785602937,0.10351210301886327,0.012915021651669726,1.1355624378819686,0.12976984035584635,0.01182877539460384,49.0,19.85,0.011435323214949953,0.05213666626449998,0.6132998066554044
0.25,2.237345096603123,0.23580448755254632,0.023305678089615867,1.211894545732754,0.12009142783256298,0.01262390151804952,1.0254505508703693,0.1373188884998751,0.010681776571566347,49.0,34.1,0.011435323214949953,0.032892599206552416,0.38692586578954663
0.275,1.8308012688059279,0.2643975335351471,0.01907084655006175,0.9496893324640704,0.1310093717255991,0.0098925972131674,0.8811119363418575,0.14573752503230541,0.009178249336894349,49.0,40.95,0.011435323214949953,0.036816728052308456,0.43308661281897043
0.30000000000000004,2.1143083901456454,0.29503373353804246,0.022024045730683808,0.9897381577836637,0.13687934295125898,0.010309772476913164,1.1245702323619817,0.18191431058112104,0.011714273253770642,49.0,63.5,0.011435323214949953,0.06270296254592768,0.7375944332735966
0.325,3.0031029182844042,0.2806563534508513,0.031282322065462546,1.4031767952875847,0.09069928168841776,0.01461642495091234,1.59992612299682,0.21045916629183856,0.01666589711455021,49.0,133.6,0.01461642495091234,0.08501008103821901,1.0
0.35000000000000003,4.837335855279784,0.14712390761988722,0.05038891515916442,1.7804504308565665,0.042031859040529605,0.0185463586547559,3.056885424423217,0.113564927449726,0.03184255650440851,49.0,255.9,0.0185463586547559,0.07939356767628548,0.9339312080009846
0.375,5.644193833400758,0.26345706119429907,0.05879368576459123,1.8304686728717487,0.05047003460320215,0.019067382009080716,3.8137251605290095,0.21942275852280121,0.03972630375551051,49.0,384.45,0.019067382009080716,0.055280749251946364,0.6502846318555222
0.4,7.0168867359687,0.09578881176921863,0.07309257016634062,1.9395524365704087,0.010638016562218607,0.02020367121427509,5.077334299398291,0.08994597702833619,0.05288889895206553,49.0,601.35,0.02020367121427509,0.031071153808821608,0.36549963756477977
0.42500000000000004,8.559170645623997,0.05040525016361642,0.0891580275585833,1.9894865812119762,0.0020800010306299484,0.02072381855429142,6.5696840644120185,0.05005917817454086,0.06843420900429185,49.0,892.1,0.02072381855429142,0.015415441988338122,0.18133663443289288
0.45,9.609739356470428,0.020148929596064385,0.10010145162990029,1.9950958130428134,0.0010932430077152642,0.020782248052529307,7.614643543427614,0.020175111313892567,0.07931920357737098,49.0,1209.35,0.020782248052529307,0.0071661423689632475,0.08429755955345435
0.47500000000000003,10.457412262628328,0.004532988611806739,0.10893137773571175,1.9981240587757305,0.0003209724984562715,0.02081379227891386,8.459288203852596,0.004481683410670606,0.08811758545679788,49.0,1575.6,0.02081379227891386,0.002286725458728952,0.02689946216732673
0.5,49.0,0.0,0.5104166666666666,2.0,0.0,0.020833333333333332,47.0,0.0,0.4895833333333333,49.0,4.0,0.020833333333333332,0.0,0.0
