p,posterior_x_error_mcmc,posterior_x_error_mcmc_stderr,posterior_x_error_component_norm_mcmc,posterior_x_class_mcmc,posterior_x_class_mcmc_stderr,posterior_x_class_component_norm_mcmc,posterior_x_degeneracy_gain_mcmc,posterior_x_degeneracy_gain_mcmc_stderr,posterior_x_degeneracy_gain_component_norm_mcmc,mean_affine_dimension,mean_list_size,posterior_x_class_component_norm_mcmc_isotonic,posterior_x_class_component_norm_dp_mcmc,scaled_posterior_x_class_component_norm_dp_mcmc
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.025,0.1871378681802519,0.08573832582782184,0.005346796233721483,0.18713786817779388,0.08573832582810423,0.005346796233651254,2.458058649087389e-12,2.4580586490873893e-12,7.023024711678255e-14,18.0,2.1,0.005346796233651254,0.2040714218768261,0.4658804921186289
0.05,0.2604639456768909,0.17694290561366594,0.0074418270193397406,0.23202856856743864,0.15762500675140054,0.00662938767335539,0.02843537710945227,0.019640641793743904,0.0008124393459843506,18.0,3.45,0.00662938767335539,0.21565381367845285,0.492322265997725
0.07500000000000001,0.72792294759419,0.1974275682519537,0.02079779850269114,0.6155234114744307,0.17328853434579453,0.017586383184983734,0.11239953611975931,0.052623204217606113,0.003211415317707409,18.0,7.9,0.017586383184983734,0.2543166341905164,0.5805867259656977
0.1,0.8594741078244047,0.2630818910121694,0.024556403080697276,0.7704694617650976,0.23293939529717203,0.022013413193288502,0.08900464605930708,0.03830569019039565,0.002542989887408774,18.0,7.05,0.022013413193288502,0.316709071275323,0.7230242070506037
0.125,0.924493568940961,0.21091200690066947,0.026414101969741744,0.8116996871343709,0.18007031362986237,0.023191419632410597,0.11279388180659007,0.04610753408402301,0.003222682337331145,18.0,12.15,0.023191419632410597,0.40393774706691354,0.9221610486078258
0.15000000000000002,1.9329267581181804,0.24347960046399372,0.05522647880337658,1.6794815641921637,0.20510211820839794,0.04798518754834753,0.25344519392601644,0.05250655634067995,0.007241291255029041,18.0,26.1,0.04798518754834753,0.43803384200268813,1.0
0.17500000000000002,2.255048105828304,0.28473939108826307,0.06442994588080868,1.8880471981948048,0.22692108318635726,0.05394420566270871,0.36700090763349924,0.07718323456128141,0.010485740218099978,18.0,45.3,0.05394420566270871,0.4197634538732518,0.9582900078087478
0.2,2.6812668041430827,0.26945231981898377,0.07660762297551665,2.2309763065764523,0.2075154709231249,0.06374218018789864,0.4502904975666307,0.08373138197542007,0.01286544278761802,18.0,55.35,0.06374218018789864,0.4027085128167878,0.9193547945419169
0.225,3.278628689680396,0.3775562640007061,0.09367510541943988,2.440847711273198,0.24650625698282946,0.06973850603637709,0.8377809784071983,0.14231645048586988,0.02393659938306281,18.0,116.9,0.06973850603637709,0.4069384043940927,0.9290113351369673
0.25,4.114184559484584,0.20205228490059549,0.11754813027098811,3.0204583272225856,0.10485605560647661,0.08629880934921673,1.0937262322619987,0.10211668857964375,0.031249320921771392,18.0,165.25,0.08629880934921673,0.401153196603819,0.9158041186264262
0.275,5.143480446238316,0.17160109245069896,0.1469565841782376,3.3668042117811496,0.07670491513778674,0.09619440605088998,1.7766762344571656,0.10321334857695648,0.05076217812734759,18.0,239.85,0.09619440605088998,0.33501906951630867,0.7648246262996564
0.30000000000000004,5.987924613592306,0.25836092130742616,0.1710835603883516,3.5522833649341665,0.12415764787021072,0.10149381042669048,2.43564124865814,0.14239509629065392,0.06958974996166113,18.0,373.7,0.10149381042669048,0.25073409513891043,0.5724080449870167
0.325,6.59981388416155,0.1470194152188338,0.18856611097604428,3.7116829269736202,0.04922380186069494,0.10604808362781772,2.88813095718793,0.10540883464030518,0.08251802734822658,18.0,493.65,0.10604808362781772,0.17723641150540898,0.40461807858289023
0.35000000000000003,7.719426245468972,0.06281035924373826,0.22055503558482775,3.902206144634307,0.009275233934182241,0.11149160413240877,3.8172201008346653,0.055171562789959626,0.10906343145241901,18.0,648.25,0.11149160413240877,0.12105684979698092,0.2763641485861223
0.375,8.36067284970617,0.054473389222627754,0.23887636713446198,3.9366566445026527,0.005566413336247999,0.11247590412864722,4.424016205203517,0.05090667725118793,0.12640046300581478,18.0,837.25,0.11247590412864722,0.0712384562428118,0.16263231150613844
0.4,9.178442033574836,0.02005985874940015,0.262241200959281,3.9723813835894903,0.0031462253566395563,0.11349661095969972,5.2060606499853455,0.01817178309393098,0.1487445899995813,18.0,1025.15,0.11349661095969972,0.03504577159266439,0.08000699542399586
0.42500000000000004,9.750867671845723,0.008708475621874514,0.2785962191955921,3.983306123714887,0.0014146159907400537,0.11380874639185391,5.767561548130837,0.00865538462189781,0.1647874728037382,18.0,1223.95,0.11380874639185391,0.015737635635222888,0.03592789900266726
0.45,10.234556453373724,0.007501252872179066,0.2924158986678207,3.9906921793655536,0.0006484643561637133,0.11401977655330153,6.24386427400817,0.007221232327230784,0.17839612211451916,18.0,1425.95,0.11401977655330153,0.009228643972045555,0.021068335564787072
0.47500000000000003,10.625896256173833,0.003976890234983402,0.30359703589068093,3.993382801671122,0.0006487770760633209,0.11409665147631777,6.632513454502711,0.004005653697310759,0.18950038441436318,18.0,1647.95,0.11409665147631777,0.00673592403588207,0.01537763384921463
0.5,18.0,0.0,0.5142857142857142,4.0,0.0,0.11428571428571428,14.0,0.0,0.4,18.0,16.0,0.11428571428571428,0.0,0.0
