p,posterior_x_error_mcmc,posterior_x_error_mcmc_stderr,posterior_x_error_component_norm_mcmc,posterior_x_class_mcmc,posterior_x_class_mcmc_stderr,posterior_x_class_component_norm_mcmc,posterior_x_degeneracy_gain_mcmc,posterior_x_degeneracy_gain_mcmc_stderr,posterior_x_degeneracy_gain_component_norm_mcmc,mean_affine_dimension,mean_list_size,posterior_x_class_component_norm_mcmc_isotonic,posterior_x_class_component_norm_dp_mcmc,scaled_posterior_x_class_component_norm_dp_mcmc
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.025,0.3065812371361327,0.11995475620117588,0.0031935545535013827,0.14798361688338782,0.0691578331366194,0.0015414960092019565,0.1585976202527449,0.07915233560865297,0.0016520585442994261,49.0,2.15,0.0015414960092019565,0.047691360085130016,0.6035337780146287
0.05,0.4798093052783986,0.16507167435533818,0.004998013596649985,0.31865297285862676,0.11916468315622439,0.0033193018006106956,0.16115633241977184,0.07356707758246854,0.00167871179603929,49.0,3.05,0.0030590256003001372,0.032989703341709246,0.41748443025871246
0.07500000000000001,0.4322664508672346,0.1228616874154039,0.004502775529867027,0.2865736444814541,0.09284487985709791,0.002985142130015147,0.14569280638578047,0.08025519530632128,0.00151763339985188,49.0,3.0,0.0030590256003001372,0.024874283078030655,0.31478385214201554
0.1,0.40662110526736506,0.09984446555941676,0.004235636513201719,0.2757727555463586,0.07350092671386953,0.002872632870274569,0.1308483497210064,0.04383604059968931,0.0013630036429271499,49.0,3.85,0.0030590256003001372,0.034367942802740734,0.4349260395447629
0.125,0.5239842118979728,0.11866751758980057,0.005458168873937217,0.3984729707299749,0.09375459380201205,0.004150760111770572,0.12551124116799797,0.04269319798657441,0.0013074087621666455,49.0,3.45,0.004150760111770572,0.05316527258853271,0.6728060966862495
0.15000000000000002,1.0503377636846696,0.2241550057718544,0.010941018371715308,0.5735903212777506,0.13864500673198424,0.005974899179976568,0.4767474424069188,0.12573482828727578,0.0049661191917387375,49.0,7.3,0.005974899179976568,0.06302909676034227,0.7976327121876264
0.17500000000000002,1.380173566354844,0.16517003996404528,0.014376807982862958,0.8632179924615897,0.09809609693376416,0.008991854088141559,0.5169555738932542,0.09694632519181091,0.005384953894721398,49.0,11.75,0.008991854088141559,0.05441226596018301,0.6885867877675669
0.2,1.6380314231242472,0.1820396604201904,0.017062827324210907,0.9012938519172108,0.12982211300202595,0.009388477624137612,0.7367375712070365,0.09824262827143887,0.0076743497000732975,49.0,13.4,0.009285994130104154,0.04133225112406616,0.5230593052961582
0.225,1.4940328041543245,0.20303926475532566,0.01556284170994088,0.8816170210627867,0.13296661673513052,0.009183510636070695,0.6124157830915378,0.0990349992657749,0.006379331073870185,49.0,17.6,0.009285994130104154,0.04374491097469385,0.5535914962866088
0.25,1.9900180080952103,0.2640723159777295,0.020729354250991774,1.022581185164175,0.13947297854030524,0.010651887345460158,0.9674368229310352,0.1484792915121546,0.010077466905531617,49.0,26.6,0.010651887345460158,0.05967091337386905,0.7551349284614692
0.275,2.4036864718889177,0.2917441997138392,0.025038400748842893,1.229569603459966,0.1430075214291034,0.012808016702707979,1.174116868428952,0.16370036265981452,0.012230384046134917,49.0,46.7,0.012808016702707979,0.07616171901123311,0.9638259410695685
0.30000000000000004,3.1855920039274457,0.24699709318758575,0.03318325004091089,1.4684157560394204,0.08619422497584281,0.015295997458743963,1.7171762478880255,0.1809204451395347,0.017887252582166932,49.0,79.6,0.015295997458743963,0.07902020039709202,1.0
0.325,4.108539960677137,0.22558369198289416,0.04279729125705351,1.6108524771739563,0.06518201285528705,0.01677971330389538,2.497687483503182,0.1719730000397315,0.026017577953158146,49.0,161.15,0.01677971330389538,0.06957278103916703,0.8804429840667342
0.35000000000000003,4.985744740358092,0.16604125455951943,0.051934841045396786,1.8511784746568658,0.021327157618892412,0.019283109111009018,3.1345662657012254,0.15485469478574912,0.032651731934387765,49.0,252.7,0.019283109111009018,0.052561979386473494,0.665171426070033
0.375,5.833108691757408,0.15959450440856923,0.060761548872473,1.8853677672310138,0.023662665343614685,0.019639247575323062,3.9477409245263955,0.14342925268889486,0.04112230129714995,49.0,406.7,0.019639247575323062,0.03420211169179953,0.4328274481705589
0.4,7.379362654991924,0.08930016018032573,0.07686836098949922,1.9510035612792076,0.009991048346777921,0.020322953763325078,5.428359093712716,0.08381460994160457,0.05654540722617413,49.0,626.85,0.020322953763325078,0.020325843025755727,0.2572233798903872
0.42500000000000004,8.548233105768052,0.04560431891687992,0.08904409485175054,1.9860409223619346,0.002518362828284088,0.020687926274603485,6.562192183406118,0.04510268186857595,0.06835616857714706,49.0,894.45,0.020687926274603485,0.010743474610894378,0.13595858472778236
0.45,9.645067073447816,0.01882316612294186,0.10046944868174808,1.9959199175045224,0.000981650217775848,0.02079083247400544,7.649147155943292,0.019084269860302257,0.07967861620774262,49.0,1225.55,0.02079083247400544,0.005524142717966499,0.06990798163262807
0.47500000000000003,10.472645925735701,0.006794551962751918,0.10909006172641356,1.9980996999294505,0.00035174943374046113,0.020813538540931775,8.474546225806252,0.006759881899852366,0.08827652318548179,49.0,1590.3,0.020813538540931775,0.0021452768349554986,0.027148461079256458
0.5,49.0,0.0,0.5104166666666666,2.0,0.0,0.020833333333333332,47.0,0.0,0.4895833333333333,49.0,4.0,0.020833333333333332,0.0,0.0
