p,posterior_x_error_mcmc,posterior_x_error_mcmc_stderr,posterior_x_error_component_norm_mcmc,posterior_x_class_mcmc,posterior_x_class_mcmc_stderr,posterior_x_class_component_norm_mcmc,posterior_x_degeneracy_gain_mcmc,posterior_x_degeneracy_gain_mcmc_stderr,posterior_x_degeneracy_gain_component_norm_mcmc,mean_affine_dimension,mean_list_size,posterior_x_class_component_norm_mcmc_isotonic,posterior_x_class_component_norm_dp_mcmc,scaled_posterior_x_class_component_norm_dp_mcmc
0.3,3.9410095026568435,0.15798095800407091,0.01368406077311404,2.0179553806351693,0.14019711292593542,0.007006789516094338,1.9230541220216744,0.108092014274643,0.006677271257019703,150.0,432.52,0.007006789516094338,0.03569182198288768,0.12101212558325175
0.31,4.160553729873634,0.13413119489032538,0.014446367117616784,2.1249907168741005,0.16197634609551134,0.007378439989146182,2.035563012999533,0.10443094516522268,0.0070679271284706,150.0,522.36,0.007378439989146182,0.060485267277817285,0.20507360939066263
0.32,4.243992698803002,0.12330264981331311,0.014736085759732644,2.245856843632764,0.14382910841678484,0.007798114040391542,1.9981358551702382,0.1045561391709492,0.006937971719341105,150.0,629.1,0.007798114040391542,0.08514416887830105,0.28867892655977406
0.33,4.131487153873712,0.14345603691861655,0.014345441506505944,2.715186267298395,0.14570594137289974,0.009427730094786094,1.4163008865753175,0.08374751613688936,0.004917711411719853,150.0,791.04,0.009427730094786094,0.10190463316388602,0.3455048126110168
0.34,4.450254404877537,0.1538362258287171,0.015452272239158115,3.0133511971216067,0.15544241987675111,0.010463024990005579,1.4369032077559287,0.06826098790734016,0.004989247249152531,150.0,979.44,0.010463024990005579,0.10949938610266673,0.37125461033336726
0.35000000000000003,4.658915884981739,0.13291046806549883,0.016176791267297704,3.164014448173511,0.14350049277036037,0.010986161278380247,1.494901436808228,0.07977577430737864,0.005190629988917459,150.0,1177.7,0.010986161278380247,0.12026633413176782,0.40775964691207184
0.36,5.053743889368379,0.13295096910596038,0.01754772183808465,3.687655394274515,0.1311963227219084,0.012804359007897621,1.3660884950938634,0.06721984641585302,0.004743362830187026,150.0,1428.56,0.012804359007897621,0.1363963007273817,0.4624478481548643
0.37,5.162476837041388,0.16111020749216468,0.0179252667952826,4.020185429402603,0.16973514685799643,0.013958977185425705,1.1422914076387853,0.057624117157472114,0.003966289609856894,150.0,1720.62,0.013958977185425705,0.15637785188688602,0.5301947392892371
0.38,5.607778716075145,0.1353788815117527,0.01947145387526092,4.521856886509363,0.14843724157891303,0.0157008919670464,1.0859218295657822,0.045349263990541656,0.0037705619082145213,150.0,2025.76,0.0157008919670464,0.17371272104694357,0.5889681290246188
0.39,6.12284629855206,0.15615313674746403,0.02125988298108354,5.056617155772155,0.1739739175506521,0.017557698457542206,1.0662291427799047,0.042876666992491826,0.0037021845235413356,150.0,2412.78,0.017557698457542206,0.19393202056124795,0.657521099315782
0.4,6.652079420743839,0.1425300233589414,0.023097497988693885,5.6663706392707915,0.15001085610405776,0.019674898053023582,0.9857087814730483,0.04246060988955638,0.0034225999356703066,150.0,2867.14,0.019674898053023582,0.22318585486594278,0.7567054074849934
0.41000000000000003,7.037405062326587,0.14097070386078214,0.02443543424418954,6.138987964515414,0.1518872284229793,0.021315930432345188,0.8984170978111727,0.030387936540653488,0.0031195038118443496,150.0,3353.78,0.021315930432345188,0.26048046663098995,0.8831517470597648
0.42,8.031850182758257,0.10441372306786595,0.027888368690132836,7.214458764421131,0.10467013833389124,0.025050204043128927,0.8173914183371273,0.016489792108297055,0.002838164647003914,150.0,3889.46,0.025050204043128927,0.2902660457160196,0.9841389210554105
0.43,8.893830838350809,0.09425288904477418,0.030881357077606975,8.040194772343012,0.09237501786583172,0.027917342959524347,0.8536360660077988,0.014316653887543919,0.002964014118082635,150.0,4452.34,0.027917342959524347,0.294944178617316,1.0
0.44,9.831669930669099,0.05564641408759035,0.03413774281482326,8.961832793217466,0.05378772175041259,0.031117474976449535,0.8698371374516313,0.010028192565823216,0.0030202678383737195,150.0,5154.56,0.031117474976449535,0.2752266111829438,0.9331481383127912
0.45,10.663996471238756,0.03815298593647296,0.037027765525134565,9.710671042142046,0.03403685052136529,0.03371760778521544,0.9533254290967108,0.00806101126525636,0.003310157739919135,150.0,5851.24,0.03371760778521544,0.2381416967884619,0.8074127718162082
0.46,11.403282923527634,0.03148789272890708,0.03959473237335984,10.318162645946508,0.02886961266075955,0.03582695363175871,1.085120277581125,0.007284059069340105,0.003767778741601129,150.0,6616.38,0.03582695363175871,0.19600269588199556,0.6645416661581411
0.47000000000000003,12.128692253816206,0.01263037986457051,0.04211351477019516,10.858375185590406,0.010284069490932956,0.03770269161663335,1.2703170682258023,0.00462668404862541,0.004410823153561814,150.0,7399.88,0.03770269161663335,0.15851766773628306,0.5374497251629315
0.48,12.689570933355276,0.0037087063228461664,0.04406101018526137,11.210703793982136,0.003059881292144522,0.038926054840215746,1.4788671393731407,0.0021542003092779624,0.0051349553450456276,150.0,8239.02,0.038926054840215746,0.14166816229212445,0.4803219475504074
0.49,13.065604000919368,0.0012558124436620147,0.045366680558747804,11.407824238439611,0.0018157323486254887,0.03961050082791531,1.6577797624797526,0.0018017829328958732,0.0057561797308324746,150.0,9073.46,0.03961050082791531,0.1526308341271211,0.5174905802265604
0.5,150.0,0.0,0.5208333333333334,12.0,0.0,0.041666666666666664,138.0,0.0,0.4791666666666667,150.0,4096.0,0.041666666666666664,0.0,0.0
