p,exact_class_total,exact_class_total_dp,exact_class_total_logical_norm,exact_class_total_logical_norm_dp,exact_class_total_logical_norm_stderr,exact_class_total_norm,exact_class_total_norm_dp,exact_class_total_norm_stderr,exact_class_total_stderr,exact_error_total,exact_error_total_dp,exact_error_total_norm,exact_error_total_norm_dp,exact_error_total_norm_stderr,exact_error_total_stderr,exact_saved_by_stabilizers_total,exact_saved_by_stabilizers_total_dp,exact_saved_by_stabilizers_total_norm,exact_saved_by_stabilizers_total_norm_dp,exact_saved_by_stabilizers_total_norm_stderr,exact_saved_by_stabilizers_total_stderr,exact_stabilizer_total,exact_stabilizer_total_dp,exact_stabilizer_total_norm,exact_stabilizer_total_norm_dp,exact_stabilizer_total_norm_stderr,exact_stabilizer_total_stderr,exact_x_class,exact_x_class_component_norm,exact_x_class_component_norm_dp,exact_x_class_component_norm_stderr,exact_x_class_dp,exact_x_class_logical_norm,exact_x_class_logical_norm_dp,exact_x_class_logical_norm_stderr,exact_x_class_norm,exact_x_class_norm_dp,exact_x_class_norm_stderr,exact_x_class_stderr,exact_x_error,exact_x_error_component_norm,exact_x_error_component_norm_dp,exact_x_error_component_norm_stderr,exact_x_error_dp,exact_x_error_norm,exact_x_error_norm_dp,exact_x_error_norm_stderr,exact_x_error_stderr,exact_x_saved_by_stabilizers,exact_x_saved_by_stabilizers_component_norm,exact_x_saved_by_stabilizers_component_norm_dp,exact_x_saved_by_stabilizers_component_norm_stderr,exact_x_saved_by_stabilizers_dp,exact_x_saved_by_stabilizers_norm,exact_x_saved_by_stabilizers_norm_dp,exact_x_saved_by_stabilizers_norm_stderr,exact_x_saved_by_stabilizers_stderr,exact_x_stabilizer,exact_x_stabilizer_component_norm,exact_x_stabilizer_component_norm_dp,exact_x_stabilizer_component_norm_stderr,exact_x_stabilizer_dp,exact_x_stabilizer_norm,exact_x_stabilizer_norm_dp,exact_x_stabilizer_norm_stderr,exact_x_stabilizer_stderr,exact_z_class,exact_z_class_component_norm,exact_z_class_component_norm_dp,exact_z_class_component_norm_stderr,exact_z_class_dp,exact_z_class_logical_norm,exact_z_class_logical_norm_dp,exact_z_class_logical_norm_stderr,exact_z_class_norm,exact_z_class_norm_dp,exact_z_class_norm_stderr,exact_z_class_stderr,exact_z_error,exact_z_error_component_norm,exact_z_error_component_norm_dp,exact_z_error_component_norm_stderr,exact_z_error_dp,exact_z_error_norm,exact_z_error_norm_dp,exact_z_error_norm_stderr,exact_z_error_stderr,exact_z_saved_by_stabilizers,exact_z_saved_by_stabilizers_component_norm,exact_z_saved_by_stabilizers_component_norm_dp,exact_z_saved_by_stabilizers_component_norm_stderr,exact_z_saved_by_stabilizers_dp,exact_z_saved_by_stabilizers_norm,exact_z_saved_by_stabilizers_norm_dp,exact_z_saved_by_stabilizers_norm_stderr,exact_z_saved_by_stabilizers_stderr,exact_z_stabilizer,exact_z_stabilizer_component_norm,exact_z_stabilizer_component_norm_dp,exact_z_stabilizer_component_norm_stderr,exact_z_stabilizer_dp,exact_z_stabilizer_norm,exact_z_stabilizer_norm_dp,exact_z_stabilizer_norm_stderr,exact_z_stabilizer_stderr,runs
0.45,0.195,8.000000000000018,0.0975,4.000000000000009,0.015326226413582764,0.00011593341260404281,0.004756242568370997,1.8223812620193536e-05,0.030652452827165527,56.745,590.7500000000007,0.03373662306777646,0.35121878715814536,0.00047268354693394415,0.795053725942894,56.55,582.7500000000005,0.03362068965517241,0.3464625445897743,0.00046609453939207144,0.7839710152574642,56.55,582.7500000000005,0.03362068965517241,0.3464625445897743,0.00046609453939207144,0.7839710152574642,0.09,0.0001070154577883472,0.0037158145065398418,2.4122339022775294e-05,3.125000000000007,0.09,3.125000000000007,0.02028688711815402,5.35077288941736e-05,0.0018579072532699209,1.2061169511387647e-05,0.02028688711815402,28.23,0.03356718192627824,0.34438168846611206,0.0004820571017947778,289.62500000000034,0.01678359096313912,0.17219084423305603,0.0002410285508973889,0.4054100226094081,28.14,0.03346016646848989,0.34066587395957226,0.0004755525492823272,286.50000000000034,0.016730083234244946,0.17033293697978613,0.0002377762746411636,0.3999396939464372,28.14,0.03346016646848989,0.34066587395957226,0.0004755525492823272,286.50000000000034,0.016730083234244946,0.17033293697978613,0.0002377762746411636,0.3999396939464372,0.105,0.0001248513674197384,0.005796670630202152,2.5839471886152035e-05,4.875000000000011,0.105,4.875000000000011,0.021730995856253862,6.24256837098692e-05,0.002898335315101076,1.2919735943076018e-05,0.021730995856253862,28.515,0.033906064209274674,0.35805588585017856,0.0005368157316573561,301.1250000000002,0.016953032104637337,0.17902794292508928,0.00026840786582867803,0.4514620303238364,28.41,0.03378121284185494,0.3522592152199766,0.0005305729622545713,296.2500000000002,0.01689060642092747,0.1761296076099883,0.00026528648112728563,0.44621186125609447,28.41,0.03378121284185494,0.3522592152199766,0.0005305729622545713,296.2500000000002,0.01689060642092747,0.1761296076099883,0.00026528648112728563,0.44621186125609447,200
0.47,0.445,14.375000000000004,0.2225,7.187500000000002,0.021176899094919016,0.00026456599286563614,0.008546373365041618,2.5180617235337714e-05,0.04235379818983803,70.31,637.7500000000002,0.04180142687277051,0.37916171224732476,0.0005694491154804783,0.9578134122381646,69.865,623.3750000000007,0.04153686087990487,0.3706153388822834,0.0005615699552154153,0.9445606646723285,69.865,623.3750000000007,0.04153686087990487,0.3706153388822834,0.0005615699552154153,0.9445606646723285,0.19,0.00022592152199762188,0.00906658739595719,3.306715079721768e-05,7.624999999999998,0.19,7.624999999999998,0.027809473820460073,0.00011296076099881094,0.004533293697978595,1.653357539860884e-05,0.027809473820460073,34.995,0.04161117717003567,0.39714625445897767,0.0006015100365994792,334.00000000000034,0.020805588585017836,0.19857312722948883,0.0003007550182997396,0.505869940780162,34.805,0.04138525564803805,0.38807966706302055,0.0005973140632149868,326.3750000000002,0.020692627824019025,0.19403983353151028,0.0002986570316074934,0.5023411271638039,34.805,0.04138525564803805,0.38807966706302055,0.0005973140632149868,326.3750000000002,0.020692627824019025,0.19403983353151028,0.0002986570316074934,0.5023411271638039,0.255,0.00030321046373365043,0.008026159334126048,3.6738861394671405e-05,6.750000000000005,0.255,6.750000000000005,0.03089738243291865,0.00015160523186682522,0.004013079667063024,1.8369430697335703e-05,0.03089738243291865,35.315,0.04199167657550535,0.36117717003567207,0.0006075672833717054,303.7500000000001,0.020995838287752675,0.18058858501783603,0.0003037836416858527,0.5109640853156042,35.06,0.0416884661117717,0.3531510107015461,0.0005968941826690597,297.00000000000034,0.02084423305588585,0.17657550535077304,0.00029844709133452986,0.5019880076246792,35.06,0.0416884661117717,0.3531510107015461,0.0005968941826690597,297.00000000000034,0.02084423305588585,0.17657550535077304,0.00029844709133452986,0.5019880076246792,200
0.49,0.77,19.083333333333314,0.385,9.541666666666657,0.02715810770415258,0.0004577883472057075,0.011345620293301616,3.2292636984723636e-05,0.05431621540830516,82.255,840.416666666667,0.04890309155766944,0.4996531906460562,0.0006901386511965306,1.1608132113125644,81.485,821.333333333333,0.04844530321046373,0.48830757035275507,0.000674624746600481,1.134718823782009,81.485,821.333333333333,0.04844530321046373,0.48830757035275507,0.000674624746600481,1.134718823782009,0.395,0.00046967895362663497,0.011196987713040021,4.120535889289265e-05,9.416666666666657,0.395,9.416666666666657,0.034653706828922715,0.00023483947681331749,0.005598493856520011,2.0602679446446324e-05,0.034653706828922715,41.59,0.04945303210463734,0.46323820848196506,0.0007292053867027303,389.58333333333303,0.02472651605231867,0.23161910424098253,0.00036460269335136515,0.6132617302169961,41.195,0.048983353151010704,0.4520412207689253,0.0007167993316413326,380.16666666666606,0.024491676575505352,0.22602061038446264,0.0003583996658206663,0.6028282379103608,41.195,0.048983353151010704,0.4520412207689253,0.0007167993316413326,380.16666666666606,0.024491676575505352,0.22602061038446264,0.0003583996658206663,0.6028282379103608,0.375,0.00044589774078478004,0.011494252873563211,4.080685346963036e-05,9.66666666666666,0.375,9.66666666666666,0.03431856376795913,0.00022294887039239002,0.005747126436781606,2.040342673481518e-05,0.03431856376795913,40.665,0.04835315101070155,0.5360681728101468,0.0007082027244699277,450.8333333333335,0.024176575505350774,0.2680340864050734,0.00035410136223496387,0.5955984912792093,40.29,0.047907253269916766,0.5245739199365831,0.0006911077745750141,441.1666666666665,0.023953626634958383,0.26228695996829154,0.00034555388728750705,0.5812216384175869,40.29,0.047907253269916766,0.5245739199365831,0.0006911077745750141,441.1666666666665,0.023953626634958383,0.26228695996829154,0.00034555388728750705,0.5812216384175869,200
0.5,0.975,20.74999999999998,0.4875,10.37499999999999,0.02566637026955838,0.000579667063020214,0.012336504161712235,3.051887071291127e-05,0.05133274053911676,91.875,885.2499999999991,0.054622473246135554,0.5263079667063013,0.0006804571876351728,1.1445289896023607,90.9,864.5,0.05404280618311534,0.5139714625445895,0.0006724097792609415,1.1309932487169037,90.9,864.5,0.05404280618311534,0.5139714625445895,0.0006724097792609415,1.1309932487169037,0.485,0.0005766944114149822,0.013376932223543383,4.212616745895027e-05,11.249999999999986,0.485,11.249999999999986,0.035428106832977174,0.0002883472057074911,0.006688466111771691,2.1063083729475134e-05,0.035428106832977174,45.785,0.054441141498216404,0.4955410225921515,0.0007014286707410281,416.74999999999955,0.027220570749108202,0.24777051129607575,0.00035071433537051404,0.5899015120932046,45.3,0.05386444708680142,0.4821640903686082,0.000694717554965578,405.49999999999955,0.02693222354340071,0.2410820451843041,0.000347358777482789,0.5842574637260511,45.3,0.05386444708680142,0.4821640903686082,0.000694717554965578,405.49999999999955,0.02693222354340071,0.2410820451843041,0.000347358777482789,0.5842574637260511,0.49,0.0005826397146254459,0.011296076099881081,4.213670716925529e-05,9.499999999999986,0.49,9.499999999999986,0.035436970729343695,0.00029131985731272294,0.005648038049940541,2.1068353584627644e-05,0.035436970729343695,46.09,0.054803804994054704,0.5570749108204507,0.0007282304071757783,468.49999999999955,0.027401902497027352,0.27853745541022534,0.00036411520358788915,0.6124417724348296,45.6,0.05422116527942925,0.5457788347205699,0.0007182006210654944,458.99999999999955,0.027110582639714626,0.27288941736028494,0.0003591003105327472,0.6040067223160808,45.6,0.05422116527942925,0.5457788347205699,0.0007182006210654944,458.99999999999955,0.027110582639714626,0.27288941736028494,0.0003591003105327472,0.6040067223160808,200
0.51,1.185,19.999999999999986,0.5925,9.999999999999993,0.02606464229352567,0.0007045184304399525,0.011890606420927456,3.09924403014574e-05,0.05212928458705134,99.96,870.1666666666652,0.05942925089179548,0.5173404676971849,0.0006924875662095448,1.1647640863644544,98.775,850.1666666666661,0.05872473246135553,0.5054498612762575,0.0006811550909540215,1.1457028629846642,98.775,850.1666666666661,0.05872473246135553,0.5054498612762575,0.0006811550909540215,1.1457028629846642,0.62,0.0007372175980975029,0.013079667063020198,4.091335639757223e-05,10.999999999999988,0.62,10.999999999999988,0.03440813273035824,0.00036860879904875146,0.006539833531510099,2.0456678198786114e-05,0.03440813273035824,49.925,0.05936385255648038,0.5251684502576295,0.0007179501717056707,441.6666666666662,0.02968192627824019,0.26258422512881474,0.00035897508585283535,0.603796094404469,49.305,0.05862663495838288,0.5120887831946093,0.0007106523705128527,430.6666666666664,0.02931331747919144,0.25604439159730463,0.00035532618525642635,0.5976586436013092,49.305,0.05862663495838288,0.5120887831946093,0.0007106523705128527,430.6666666666664,0.02931331747919144,0.25604439159730463,0.00035532618525642635,0.5976586436013092,0.565,0.0006718192627824019,0.010701545778834708,4.178749314761478e-05,8.999999999999986,0.565,8.999999999999986,0.03514328173714403,0.00033590963139120095,0.005350772889417354,2.089374657380739e-05,0.03514328173714403,50.035,0.05949464922711058,0.5095124851367405,0.0007286784503861191,428.499999999999,0.02974732461355529,0.25475624256837026,0.00036433922519305955,0.6128185767747262,49.47,0.05882282996432818,0.4988109393579061,0.0007144768015865132,419.4999999999992,0.02941141498216409,0.24940546967895305,0.0003572384007932566,0.6008749901342576,49.47,0.05882282996432818,0.4988109393579061,0.0007144768015865132,419.4999999999992,0.02941141498216409,0.24940546967895305,0.0003572384007932566,0.6008749901342576,200
0.53,1.545,14.87499999999999,0.7725,7.437499999999995,0.022077268374834605,0.0009185493460166468,0.008843638525564797,2.6251210909434726e-05,0.04415453674966921,119.83,1089.624999999999,0.07124256837098691,0.647815101070154,0.0007578289820689116,1.2746683478399095,118.285,1074.7499999999986,0.07032401902497028,0.6389714625445893,0.0007480658241773597,1.2582467162663191,118.285,1074.7499999999986,0.07032401902497028,0.6389714625445893,0.0007480658241773597,1.2582467162663191,0.74,0.0008799048751486325,0.007728894173602851,3.697260064649264e-05,6.4999999999999964,0.74,6.4999999999999964,0.031093957143700307,0.00043995243757431626,0.0038644470868014254,1.848630032324632e-05,0.031093957143700307,59.865,0.07118311533888229,0.6501189060642087,0.000789934230865153,546.7499999999995,0.035591557669441144,0.3250594530321044,0.0003949671154325765,0.6643346881575937,59.125,0.07030321046373365,0.6423900118906063,0.0007788046160331281,540.2499999999998,0.03515160523186683,0.32119500594530315,0.00038940230801656403,0.6549746820838607,59.125,0.07030321046373365,0.6423900118906063,0.0007788046160331281,540.2499999999998,0.03515160523186683,0.32119500594530315,0.00038940230801656403,0.6549746820838607,0.805,0.0009571938168846612,0.009958382877526744,3.339586615933086e-05,8.374999999999996,0.805,8.374999999999996,0.028085923439997253,0.0004785969084423306,0.004979191438763372,1.669793307966543e-05,0.028085923439997253,59.965,0.07130202140309157,0.6455112960760998,0.0007774551023721752,542.8749999999995,0.035651010701545784,0.3227556480380499,0.0003887275511860876,0.6538397410949993,59.16,0.07034482758620689,0.6355529131985727,0.0007694201639567836,534.4999999999995,0.035172413793103444,0.3177764565992863,0.0003847100819783918,0.647082357887655,59.16,0.07034482758620689,0.6355529131985727,0.0007694201639567836,534.4999999999995,0.035172413793103444,0.3177764565992863,0.0003847100819783918,0.647082357887655,200
0.55,1.78,8.75,0.89,4.375,0.01668508195361938,0.0010582639714625446,0.005202140309155768,1.983957426114076e-05,0.03337016390723876,143.545,1137.7500000000018,0.08534185493460165,0.6764268727705127,0.0008902784626181563,1.497448374123739,141.765,1129.0000000000018,0.08428359096313912,0.6712247324613567,0.000881911312533163,1.48337482768078,141.765,1129.0000000000018,0.08428359096313912,0.6712247324613567,0.000881911312533163,1.48337482768078,0.88,0.0010463733650416171,0.005796670630202144,2.7391096950355946e-05,4.875,0.88,4.875,0.02303591253524935,0.0005231866825208086,0.002898335315101072,1.3695548475177973e-05,0.02303591253524935,71.795,0.08536860879904876,0.6762782401902507,0.0008910601317786952,568.7500000000009,0.04268430439952438,0.33813912009512537,0.0004455300658893476,0.7493815708258826,70.915,0.08432223543400715,0.6704815695600488,0.0008829492712545896,563.8750000000011,0.04216111771700357,0.3352407847800244,0.0004414746356272948,0.7425603371251098,70.915,0.08432223543400715,0.6704815695600488,0.0008829492712545896,563.8750000000011,0.04216111771700357,0.3352407847800244,0.0004414746356272948,0.7425603371251098,0.9,0.001070154577883472,0.0046076099881093985,2.5287082223840757e-05,3.875000000000007,0.9,3.875000000000007,0.021266436150250076,0.000535077288941736,0.0023038049940546992,1.2643541111920378e-05,0.021266436150250076,71.75,0.08531510107015458,0.6765755053507736,0.0009292500975894741,569.0000000000009,0.04265755053507729,0.3382877526753868,0.00046462504879473705,0.7814993320727477,70.85,0.0842449464922711,0.6719678953626649,0.0009209556271680846,565.1250000000014,0.04212247324613555,0.33598394768133244,0.0004604778135840423,0.7745236824483591,70.85,0.0842449464922711,0.6719678953626649,0.0009209556271680846,565.1250000000014,0.04212247324613555,0.33598394768133244,0.0004604778135840423,0.7745236824483591,200
0.57,1.895,4.875000000000014,0.9475,2.437500000000007,0.010865497928126931,0.0011266349583828775,0.002898335315101079,1.2919735943076018e-05,0.021730995856253862,165.34,1200.3750000000018,0.09829964328180738,0.7136593341260409,0.0009693146969451658,1.630387320261769,163.445,1195.5000000000018,0.09717300832342449,0.7107609988109402,0.000965691211405434,1.62429261758394,163.445,1195.5000000000018,0.09717300832342449,0.7107609988109402,0.000965691211405434,1.62429261758394,0.935,0.0011117717003567183,0.003121284185493463,2.0779732367127015e-05,2.625,0.935,2.625,0.01747575492075382,0.0005558858501783591,0.0015606420927467314,1.0389866183563507e-05,0.01747575492075382,82.615,0.09823424494649227,0.7120986920332939,0.000996790049071014,598.8750000000007,0.049117122473246136,0.35604934601664695,0.000498395024535507,0.8383004312687228,81.68,0.09712247324613556,0.7089774078478008,0.0009924713570477392,596.2500000000007,0.04856123662306778,0.3544887039239004,0.0004962356785238696,0.8346684112771487,81.68,0.09712247324613556,0.7089774078478008,0.0009924713570477392,596.2500000000007,0.04856123662306778,0.3544887039239004,0.0004962356785238696,0.8346684112771487,0.96,0.0011414982164090369,0.002675386444708685,1.6517452941923407e-05,2.2500000000000036,0.96,2.2500000000000036,0.013891177924157585,0.0005707491082045184,0.0013376932223543424,8.258726470961703e-06,0.013891177924157585,82.725,0.09836504161712246,0.7152199762187874,0.0009804135643440264,601.5000000000009,0.04918252080856123,0.3576099881093937,0.0004902067821720132,0.8245278076133262,81.765,0.09722354340071343,0.7125445897740796,0.0009778026932212437,599.2500000000005,0.048611771700356715,0.3562722948870398,0.0004889013466106219,0.822332064999066,81.765,0.09722354340071343,0.7125445897740796,0.0009778026932212437,599.2500000000005,0.048611771700356715,0.3562722948870398,0.0004889013466106219,0.822332064999066,200
0.59,1.975,2.5,0.9875,1.25,0.005533702132974127,0.0011741973840665874,0.0014863258026159357,6.579907411384218e-06,0.011067404265948254,191.56,1306.624999999999,0.11388822829964328,0.7768281807372164,0.0009035158579733789,1.5197136731112233,189.585,1304.124999999999,0.1127140309155767,0.7753418549346014,0.0009023418276203459,1.5177389540574218,189.585,1304.124999999999,0.1127140309155767,0.7753418549346014,0.0009023418276203459,1.5177389540574218,0.985,0.0011712247324613555,0.0019322235434007067,1.0245689983958734e-05,1.6249999999999964,0.985,1.6249999999999964,0.008616625276509296,0.0005856123662306777,0.0009661117717003533,5.122844991979367e-06,0.008616625276509296,95.75,0.11385255648038049,0.7731866825208078,0.0009323796014068779,650.2499999999995,0.056926278240190246,0.3865933412604039,0.00046618980070343893,0.7841312447831843,94.765,0.11268133174791914,0.7712544589774066,0.0009307866820739574,648.6249999999993,0.05634066587395957,0.3856272294887033,0.0004653933410369787,0.7827915996241982,94.765,0.11268133174791914,0.7712544589774066,0.0009307866820739574,648.6249999999993,0.05634066587395957,0.3856272294887033,0.0004653933410369787,0.7827915996241982,0.99,0.0011771700356718192,0.0010404280618311508,8.386776377934561e-06,0.875,0.99,0.875,0.007053278933842965,0.0005885850178359096,0.0005202140309155754,4.193388188967281e-06,0.007053278933842965,95.81,0.11392390011890606,0.7804696789536267,0.0009091787466330021,656.3749999999995,0.05696195005945303,0.39023483947681337,0.00045458937331650107,0.7646193259183548,94.82,0.11274673008323424,0.7794292508917953,0.0009082940964826715,655.4999999999995,0.05637336504161712,0.38971462544589763,0.00045414704824133575,0.7638753351419267,94.82,0.11274673008323424,0.7794292508917953,0.0009082940964826715,655.4999999999995,0.05637336504161712,0.38971462544589763,0.00045414704824133575,0.7638753351419267,200
0.61,1.995,0.375,0.9975,0.1875,0.002500000000000001,0.0011860879904875149,0.00022294887039238723,2.972651605231868e-06,0.005000000000000002,217.605,1279.6249999999982,0.12937277051129606,0.7607758620689649,0.0009493410559405083,1.596791656091935,215.61,1279.2499999999982,0.12818668252080856,0.7605529131985724,0.0009492932741976606,1.5967112872004652,215.61,1279.2499999999982,0.12818668252080856,0.7605529131985724,0.0009492932741976606,1.5967112872004652,1.0,0.0011890606420927466,0.00014863258026159148,0.0,0.125,1.0,0.125,0.0,0.0005945303210463733,7.431629013079574e-05,0.0,0.0,108.625,0.12916171224732462,0.7630796670630193,0.0009809388158513736,641.7499999999991,0.06458085612366231,0.38153983353150966,0.0004904694079256868,0.8249695441310052,107.625,0.12797265160523186,0.7629310344827585,0.0009809388158513736,641.6249999999995,0.06398632580261593,0.3814655172413792,0.0004904694079256868,0.8249695441310052,107.625,0.12797265160523186,0.7629310344827585,0.0009809388158513736,641.6249999999995,0.06398632580261593,0.3814655172413792,0.0004904694079256868,0.8249695441310052,0.995,0.001183115338882283,0.00029726516052318644,5.945303210463736e-06,0.25,0.995,0.25,0.005000000000000002,0.0005915576694411415,0.00014863258026159322,2.972651605231868e-06,0.005000000000000002,108.98,0.12958382877526756,0.7584720570749104,0.0009516577254248143,637.8749999999991,0.06479191438763378,0.3792360285374552,0.0004758288627124071,0.8003441470822688,107.985,0.12840071343638526,0.7581747919143873,0.0009515277189598213,637.625,0.06420035671819263,0.37908739595719365,0.00047576385947991067,0.8002348116452097,107.985,0.12840071343638526,0.7581747919143873,0.0009515277189598213,637.625,0.06420035671819263,0.37908739595719365,0.00047576385947991067,0.8002348116452097,200
0.63,1.99,0.125,0.995,0.0625,0.0035266394669214826,0.001183115338882283,7.431629013079227e-05,4.193388188967281e-06,0.007053278933842965,242.745,1354.2499999999982,0.1443192627824019,0.8051426872770504,0.0009078731405913525,1.527042622474655,240.755,1354.1249999999982,0.14313614744351963,0.8050683709869193,0.0009073985763201297,1.526244405370458,240.755,1354.1249999999982,0.14313614744351963,0.8050683709869193,0.0009073985763201297,1.526244405370458,0.99,0.0011771700356718192,0.0,8.386776377934561e-06,0.0,0.99,0.0,0.007053278933842965,0.0005885850178359096,0.0,4.193388188967281e-06,0.007053278933842965,121.42,0.1443757431629013,0.8094530321046371,0.0009219814899869515,680.7499999999991,0.07218787158145065,0.4047265160523186,0.00046099074499347575,0.7753864330790262,120.43,0.1431985731272295,0.8094530321046367,0.0009209849423714123,680.7499999999991,0.07159928656361475,0.40472651605231835,0.00046049247118570613,0.7745483365343577,120.43,0.1431985731272295,0.8094530321046367,0.0009209849423714123,680.7499999999991,0.07159928656361475,0.40472651605231835,0.00046049247118570613,0.7745483365343577,1.0,0.0011890606420927466,0.00014863258026159148,0.0,0.125,1.0,0.125,0.0,0.0005945303210463733,7.431629013079574e-05,0.0,0.0,121.325,0.1442627824019025,0.8008323424494632,0.0009221963678654815,673.4999999999991,0.07213139120095124,0.4004161712247316,0.00046109818393274074,0.7755671453748699,120.325,0.14307372175980976,0.8006837098692023,0.0009221963678654815,673.3749999999991,0.07153686087990488,0.40034185493460117,0.00046109818393274074,0.7755671453748699,120.325,0.14307372175980976,0.8006837098692023,0.0009221963678654815,673.3749999999991,0.07153686087990488,0.40034185493460117,0.00046109818393274074,0.7755671453748699,200
0.65,2.0,0.35714285714286476,1.0,0.17857142857143238,0.0,0.0011890606420927466,0.0002123322575165662,0.0,0.0,271.775,1466.7571428571428,0.1615784780023781,0.872031595039918,0.0009904774106260438,1.6659830046730058,269.775,1466.3999999999987,0.16038941736028536,0.8718192627824015,0.0009904774106260438,1.6659830046730058,269.775,1466.3999999999987,0.16038941736028536,0.8718192627824015,0.0009904774106260438,1.6659830046730058,1.0,0.0011890606420927466,0.00042466451503312547,0.0,0.3571428571428559,1.0,0.3571428571428559,0.0,0.0005945303210463733,0.00021233225751656273,0.0,0.0,135.855,0.1615398335315101,0.8683455070494319,0.0009972432696617776,730.2785714285716,0.08076991676575505,0.43417275352471596,0.0004986216348308888,0.838681589785555,134.855,0.16035077288941735,0.8679208425343974,0.0009972432696617776,729.9214285714281,0.08017538644470867,0.4339604212671987,0.0004986216348308888,0.838681589785555,134.855,0.16035077288941735,0.8679208425343974,0.0009972432696617776,729.9214285714281,0.08017538644470867,0.4339604212671987,0.0004986216348308888,0.838681589785555,1.0,0.0011890606420927466,6.938893903907228e-18,0.0,1.7763568394002505e-15,1.0,1.7763568394002505e-15,0.0,0.0005945303210463733,3.469446951953614e-18,0.0,0.0,135.92,0.1616171224732461,0.8757176830304063,0.0010089640871083503,736.4785714285712,0.08080856123662306,0.43785884151520316,0.0005044820435541751,0.8485387972581226,134.92,0.16042806183115338,0.8757176830304059,0.0010089640871083503,736.4785714285708,0.08021403091557669,0.43785884151520293,0.0005044820435541751,0.8485387972581226,134.92,0.16042806183115338,0.8757176830304059,0.0010089640871083503,736.4785714285708,0.08021403091557669,0.43785884151520293,0.0005044820435541751,0.8485387972581226,200
0.7,2.0,-3.552713678800501e-15,1.0,-1.7763568394002505e-15,0.0,0.0011890606420927466,-3.469446951953614e-18,0.0,0.0,347.02,1554.6999999999998,0.20631391200951246,0.9243162901307964,0.0010103496519147496,1.699408114520609,345.02,1554.6999999999998,0.20512485136741973,0.9243162901307969,0.0010103496519147496,1.699408114520609,345.02,1554.6999999999998,0.20512485136741973,0.9243162901307969,0.0010103496519147496,1.699408114520609,1.0,0.0011890606420927466,-3.469446951953614e-18,0.0,-1.7763568394002505e-15,1.0,-1.7763568394002505e-15,0.0,0.0005945303210463733,-1.734723475976807e-18,0.0,0.0,173.435,0.20622473246135553,0.9251486325802611,0.0010266672163690952,778.0499999999997,0.10311236623067777,0.46257431629013057,0.0005133336081845476,0.863427128966409,172.435,0.20503567181926277,0.9251486325802614,0.0010266672163690952,778.05,0.10251783590963139,0.4625743162901307,0.0005133336081845476,0.863427128966409,172.435,0.20503567181926277,0.9251486325802614,0.0010266672163690952,778.05,0.10251783590963139,0.4625743162901307,0.0005133336081845476,0.863427128966409,1.0,0.0011890606420927466,-3.469446951953614e-18,0.0,-1.7763568394002505e-15,1.0,-1.7763568394002505e-15,0.0,0.0005945303210463733,-1.734723475976807e-18,0.0,0.0,173.585,0.20640309155766945,0.9234839476813319,0.001006775873958133,776.6499999999999,0.10320154577883472,0.46174197384066595,0.0005033879369790665,0.8466985099987898,172.585,0.20521403091557672,0.9234839476813315,0.001006775873958133,776.6499999999999,0.10260701545778836,0.46174197384066573,0.0005033879369790665,0.8466985099987898,172.585,0.20521403091557672,0.9234839476813315,0.001006775873958133,776.6499999999999,0.10260701545778836,0.46174197384066573,0.0005033879369790665,0.8466985099987898,200
0.75,2.0,0.0,1.0,0.0,0.0,0.0011890606420927466,0.0,0.0,0.0,427.245,1629.2999999999988,0.2540101070154578,0.9686682520808554,0.0009938972274479453,1.671735136567444,425.245,1629.2999999999988,0.25282104637336505,0.9686682520808554,0.0009938972274479453,1.671735136567444,425.245,1629.2999999999988,0.25282104637336505,0.9686682520808554,0.0009938972274479453,1.671735136567444,1.0,0.0011890606420927466,0.0,0.0,0.0,1.0,0.0,0.0,0.0005945303210463733,0.0,0.0,0.0,213.66,0.25405469678953624,0.9687871581450644,0.0010046976381411056,814.7499999999991,0.12702734839476812,0.4843935790725322,0.0005023488190705528,0.8449507136766699,212.66,0.2528656361474435,0.9687871581450644,0.0010046976381411056,814.7499999999991,0.12643281807372175,0.4843935790725322,0.0005023488190705528,0.8449507136766699,212.66,0.2528656361474435,0.9687871581450644,0.0010046976381411056,814.7499999999991,0.12643281807372175,0.4843935790725322,0.0005023488190705528,0.8449507136766699,1.0,0.0011890606420927466,0.0,0.0,0.0,1.0,0.0,0.0,0.0005945303210463733,0.0,0.0,0.0,213.585,0.25396551724137933,0.9685493460166459,0.0009894786950232011,814.5499999999993,0.12698275862068967,0.48427467300832294,0.0004947393475116006,0.8321515825145122,212.585,0.25277645659928655,0.9685493460166454,0.0009894786950232011,814.5499999999993,0.12638822829964327,0.4842746730083227,0.0004947393475116006,0.8321515825145122,212.585,0.25277645659928655,0.9685493460166454,0.0009894786950232011,814.5499999999993,0.12638822829964327,0.4842746730083227,0.0004947393475116006,0.8321515825145122,200
